T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2023-2024,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2023-2024,17,DICKENS COUNTY,Grade 7,15
2023-2024,17,DICKENS COUNTY,Grade 8,26
2023-2024,17,DICKENS COUNTY,Grade 9,26
2023-2024,17,DICKENS COUNTY,Grade 10,22
2023-2024,17,DICKENS COUNTY,Grade 11,14
2023-2024,17,DICKENS COUNTY,Grade 12,26
2023-2024,20,DIMMIT COUNTY,Early Education,20
2023-2024,20,DIMMIT COUNTY,Pre-kindergarten,72
2023-2024,20,DIMMIT COUNTY,Kindergarten,112
2023-2024,20,DIMMIT COUNTY,Grade 1,123
2023-2024,20,DIMMIT COUNTY,Grade 2,140
2023-2024,20,DIMMIT COUNTY,Grade 3,134
2023-2024,20,DIMMIT COUNTY,Grade 4,165
2023-2024,20,DIMMIT COUNTY,Grade 5,158
2023-2024,20,DIMMIT COUNTY,Grade 6,157
2023-2024,20,DIMMIT COUNTY,Grade 7,140
2023-2024,20,DIMMIT COUNTY,Grade 8,120
2023-2024,20,DIMMIT COUNTY,Grade 9,164
2023-2024,20,DIMMIT COUNTY,Grade 10,162
2023-2024,20,DIMMIT COUNTY,Grade 11,139
2023-2024,20,DIMMIT COUNTY,Grade 12,109
2023-2024,16,DONLEY COUNTY,Early Education,2
2023-2024,16,DONLEY COUNTY,Pre-kindergarten,32
2023-2024,16,DONLEY COUNTY,Kindergarten,43
2023-2024,16,DONLEY COUNTY,Grade 1,35
2023-2024,16,DONLEY COUNTY,Grade 2,37
2023-2024,16,DONLEY COUNTY,Grade 3,35
2023-2024,16,DONLEY COUNTY,Grade 4,30
2023-2024,16,DONLEY COUNTY,Grade 5,35
2023-2024,16,DONLEY COUNTY,Grade 6,35
2023-2024,16,DONLEY COUNTY,Grade 7,35
2023-2024,16,DONLEY COUNTY,Grade 8,38
2023-2024,16,DONLEY COUNTY,Grade 9,41
2023-2024,16,DONLEY COUNTY,Grade 10,40
2023-2024,16,DONLEY COUNTY,Grade 11,40
2023-2024,16,DONLEY COUNTY,Grade 12,40
2023-2024,2,DUVAL COUNTY,Early Education,12
2023-2024,2,DUVAL COUNTY,Pre-kindergarten,335
2023-2024,2,DUVAL COUNTY,Kindergarten,172
2023-2024,2,DUVAL COUNTY,Grade 1,186
2023-2024,2,DUVAL COUNTY,Grade 2,187
2023-2024,2,DUVAL COUNTY,Grade 3,181
2023-2024,2,DUVAL COUNTY,Grade 4,182
2023-2024,2,DUVAL COUNTY,Grade 5,146
2023-2024,2,DUVAL COUNTY,Grade 6,185
2023-2024,2,DUVAL COUNTY,Grade 7,205
2023-2024,2,DUVAL COUNTY,Grade 8,178
2023-2024,2,DUVAL COUNTY,Grade 9,213
2023-2024,2,DUVAL COUNTY,Grade 10,163
2023-2024,2,DUVAL COUNTY,Grade 11,161
2023-2024,2,DUVAL COUNTY,Grade 12,180
2023-2024,14,EASTLAND COUNTY,Early Education,10
2023-2024,14,EASTLAND COUNTY,Pre-kindergarten,146
2023-2024,14,EASTLAND COUNTY,Kindergarten,181
2023-2024,14,EASTLAND COUNTY,Grade 1,211
2023-2024,14,EASTLAND COUNTY,Grade 2,177
2023-2024,14,EASTLAND COUNTY,Grade 3,195
2023-2024,14,EASTLAND COUNTY,Grade 4,194
2023-2024,14,EASTLAND COUNTY,Grade 5,179
2023-2024,14,EASTLAND COUNTY,Grade 6,163
2023-2024,14,EASTLAND COUNTY,Grade 7,176
2023-2024,14,EASTLAND COUNTY,Grade 8,213
2023-2024,14,EASTLAND COUNTY,Grade 9,212
2023-2024,14,EASTLAND COUNTY,Grade 10,203
2023-2024,14,EASTLAND COUNTY,Grade 11,184
2023-2024,14,EASTLAND COUNTY,Grade 12,184
2023-2024,18,ECTOR COUNTY,Early Education,110
2023-2024,18,ECTOR COUNTY,Pre-kindergarten,1849
2023-2024,18,ECTOR COUNTY,Kindergarten,2567
2023-2024,18,ECTOR COUNTY,Grade 1,2558
2023-2024,18,ECTOR COUNTY,Grade 2,2651
2023-2024,18,ECTOR COUNTY,Grade 3,2687
2023-2024,18,ECTOR COUNTY,Grade 4,2712
2023-2024,18,ECTOR COUNTY,Grade 5,2599
2023-2024,18,ECTOR COUNTY,Grade 6,2499
2023-2024,18,ECTOR COUNTY,Grade 7,2335
2023-2024,18,ECTOR COUNTY,Grade 8,2483
2023-2024,18,ECTOR COUNTY,Grade 9,2998
2023-2024,18,ECTOR COUNTY,Grade 10,2557
2023-2024,18,ECTOR COUNTY,Grade 11,2319
2023-2024,18,ECTOR COUNTY,Grade 12,1950
2023-2024,15,EDWARDS COUNTY,Early Education,4
2023-2024,15,EDWARDS COUNTY,Pre-kindergarten,21
2023-2024,15,EDWARDS COUNTY,Kindergarten,29
2023-2024,15,EDWARDS COUNTY,Grade 1,30
2023-2024,15,EDWARDS COUNTY,Grade 2,32
2023-2024,15,EDWARDS COUNTY,Grade 3,25
2023-2024,15,EDWARDS COUNTY,Grade 4,32
2023-2024,15,EDWARDS COUNTY,Grade 5,34
2023-2024,15,EDWARDS COUNTY,Grade 6,42
2023-2024,15,EDWARDS COUNTY,Grade 7,28
2023-2024,15,EDWARDS COUNTY,Grade 8,27
2023-2024,15,EDWARDS COUNTY,Grade 9,36
2023-2024,15,EDWARDS COUNTY,Grade 10,36
2023-2024,15,EDWARDS COUNTY,Grade 11,40
2023-2024,15,EDWARDS COUNTY,Grade 12,34
2023-2024,19,EL PASO COUNTY,Early Education,569
2023-2024,19,EL PASO COUNTY,Pre-kindergarten,8552
2023-2024,19,EL PASO COUNTY,Kindergarten,9551
2023-2024,19,EL PASO COUNTY,Grade 1,10295
2023-2024,19,EL PASO COUNTY,Grade 2,10797
2023-2024,19,EL PASO COUNTY,Grade 3,10885
2023-2024,19,EL PASO COUNTY,Grade 4,10864
2023-2024,19,EL PASO COUNTY,Grade 5,11173
2023-2024,19,EL PASO COUNTY,Grade 6,11491
2023-2024,19,EL PASO COUNTY,Grade 7,11751
2023-2024,19,EL PASO COUNTY,Grade 8,12164
2023-2024,19,EL PASO COUNTY,Grade 9,15243
2023-2024,19,EL PASO COUNTY,Grade 10,14146
2023-2024,19,EL PASO COUNTY,Grade 11,13272
2023-2024,19,EL PASO COUNTY,Grade 12,12103
2023-2024,10,ELLIS COUNTY,Early Education,344
2023-2024,10,ELLIS COUNTY,Pre-kindergarten,1539
2023-2024,10,ELLIS COUNTY,Kindergarten,2810
2023-2024,10,ELLIS COUNTY,Grade 1,3198
2023-2024,10,ELLIS COUNTY,Grade 2,3164
2023-2024,10,ELLIS COUNTY,Grade 3,3232
2023-2024,10,ELLIS COUNTY,Grade 4,3187
2023-2024,10,ELLIS COUNTY,Grade 5,3258
2023-2024,10,ELLIS COUNTY,Grade 6,3329
2023-2024,10,ELLIS COUNTY,Grade 7,3383
2023-2024,10,ELLIS COUNTY,Grade 8,3491
2023-2024,10,ELLIS COUNTY,Grade 9,3836
2023-2024,10,ELLIS COUNTY,Grade 10,3709
2023-2024,10,ELLIS COUNTY,Grade 11,3285
2023-2024,10,ELLIS COUNTY,Grade 12,3007
2023-2024,11,ERATH COUNTY,Early Education,46
2023-2024,11,ERATH COUNTY,Pre-kindergarten,289
2023-2024,11,ERATH COUNTY,Kindergarten,476
2023-2024,11,ERATH COUNTY,Grade 1,435
2023-2024,11,ERATH COUNTY,Grade 2,414
2023-2024,11,ERATH COUNTY,Grade 3,437
2023-2024,11,ERATH COUNTY,Grade 4,468
2023-2024,11,ERATH COUNTY,Grade 5,443
2023-2024,11,ERATH COUNTY,Grade 6,433
2023-2024,11,ERATH COUNTY,Grade 7,467
2023-2024,11,ERATH COUNTY,Grade 8,435
2023-2024,11,ERATH COUNTY,Grade 9,2311
2023-2024,11,ERATH COUNTY,Grade 10,2459
2023-2024,11,ERATH COUNTY,Grade 11,2635
2023-2024,11,ERATH COUNTY,Grade 12,2192
2023-2024,12,FALLS COUNTY,Early Education,9
2023-2024,12,FALLS COUNTY,Pre-kindergarten,167
2023-2024,12,FALLS COUNTY,Kindergarten,166
2023-2024,12,FALLS COUNTY,Grade 1,182
2023-2024,12,FALLS COUNTY,Grade 2,180
2023-2024,12,FALLS COUNTY,Grade 3,175
2023-2024,12,FALLS COUNTY,Grade 4,167
2023-2024,12,FALLS COUNTY,Grade 5,176
2023-2024,12,FALLS COUNTY,Grade 6,190
2023-2024,12,FALLS COUNTY,Grade 7,170
2023-2024,12,FALLS COUNTY,Grade 8,174
2023-2024,12,FALLS COUNTY,Grade 9,165
2023-2024,12,FALLS COUNTY,Grade 10,162
2023-2024,12,FALLS COUNTY,Grade 11,162
2023-2024,12,FALLS COUNTY,Grade 12,142
2023-2024,8,FANNIN COUNTY,Early Education,1
2023-2024,10,FANNIN COUNTY,Early Education,18
2023-2024,8,FANNIN COUNTY,Pre-kindergarten,22
2023-2024,10,FANNIN COUNTY,Pre-kindergarten,295
2023-2024,8,FANNIN COUNTY,Kindergarten,28
2023-2024,10,FANNIN COUNTY,Kindergarten,337
2023-2024,8,FANNIN COUNTY,Grade 1,42
2023-2024,10,FANNIN COUNTY,Grade 1,328
2023-2024,8,FANNIN COUNTY,Grade 2,40
2023-2024,10,FANNIN COUNTY,Grade 2,355
2023-2024,8,FANNIN COUNTY,Grade 3,37
2023-2024,10,FANNIN COUNTY,Grade 3,350
2023-2024,8,FANNIN COUNTY,Grade 4,51
2023-2024,10,FANNIN COUNTY,Grade 4,346
2023-2024,8,FANNIN COUNTY,Grade 5,37
2023-2024,10,FANNIN COUNTY,Grade 5,331
2023-2024,8,FANNIN COUNTY,Grade 6,43
2023-2024,10,FANNIN COUNTY,Grade 6,339
2023-2024,8,FANNIN COUNTY,Grade 7,52
2023-2024,10,FANNIN COUNTY,Grade 7,372
2023-2024,8,FANNIN COUNTY,Grade 8,44
2023-2024,10,FANNIN COUNTY,Grade 8,372
2023-2024,8,FANNIN COUNTY,Grade 9,53
2023-2024,10,FANNIN COUNTY,Grade 9,357
2023-2024,8,FANNIN COUNTY,Grade 10,66
2023-2024,10,FANNIN COUNTY,Grade 10,390
2023-2024,8,FANNIN COUNTY,Grade 11,55
2023-2024,10,FANNIN COUNTY,Grade 11,343
2023-2024,8,FANNIN COUNTY,Grade 12,47
2023-2024,10,FANNIN COUNTY,Grade 12,313
2023-2024,13,FAYETTE COUNTY,Early Education,17
2023-2024,13,FAYETTE COUNTY,Pre-kindergarten,127
2023-2024,13,FAYETTE COUNTY,Kindergarten,242
2023-2024,13,FAYETTE COUNTY,Grade 1,253
2023-2024,13,FAYETTE COUNTY,Grade 2,264
2023-2024,13,FAYETTE COUNTY,Grade 3,280
2023-2024,13,FAYETTE COUNTY,Grade 4,259
2023-2024,13,FAYETTE COUNTY,Grade 5,249
2023-2024,13,FAYETTE COUNTY,Grade 6,255
2023-2024,13,FAYETTE COUNTY,Grade 7,297
2023-2024,13,FAYETTE COUNTY,Grade 8,294
2023-2024,13,FAYETTE COUNTY,Grade 9,350
2023-2024,13,FAYETTE COUNTY,Grade 10,310
2023-2024,13,FAYETTE COUNTY,Grade 11,309
2023-2024,13,FAYETTE COUNTY,Grade 12,272
2023-2024,14,FISHER COUNTY,Early Education,3
2023-2024,14,FISHER COUNTY,Pre-kindergarten,26
2023-2024,14,FISHER COUNTY,Kindergarten,42
2023-2024,14,FISHER COUNTY,Grade 1,38
2023-2024,14,FISHER COUNTY,Grade 2,41
2023-2024,14,FISHER COUNTY,Grade 3,48
2023-2024,14,FISHER COUNTY,Grade 4,50
2023-2024,14,FISHER COUNTY,Grade 5,49
2023-2024,14,FISHER COUNTY,Grade 6,47
2023-2024,14,FISHER COUNTY,Grade 7,40
2023-2024,14,FISHER COUNTY,Grade 8,46
2023-2024,14,FISHER COUNTY,Grade 9,43
2023-2024,14,FISHER COUNTY,Grade 10,38
2023-2024,14,FISHER COUNTY,Grade 11,30
2023-2024,14,FISHER COUNTY,Grade 12,37
2023-2024,17,FLOYD COUNTY,Early Education,1
2023-2024,17,FLOYD COUNTY,Pre-kindergarten,73
2023-2024,17,FLOYD COUNTY,Kindergarten,82
2023-2024,17,FLOYD COUNTY,Grade 1,71
2023-2024,17,FLOYD COUNTY,Grade 2,61
2023-2024,17,FLOYD COUNTY,Grade 3,68
2023-2024,17,FLOYD COUNTY,Grade 4,63
2023-2024,17,FLOYD COUNTY,Grade 5,73
2023-2024,17,FLOYD COUNTY,Grade 6,85
2023-2024,17,FLOYD COUNTY,Grade 7,77
2023-2024,17,FLOYD COUNTY,Grade 8,81
2023-2024,17,FLOYD COUNTY,Grade 9,87
2023-2024,17,FLOYD COUNTY,Grade 10,94
2023-2024,17,FLOYD COUNTY,Grade 11,88
2023-2024,17,FLOYD COUNTY,Grade 12,81
2023-2024,9,FOARD COUNTY,Pre-kindergarten,26
2023-2024,9,FOARD COUNTY,Kindergarten,6
2023-2024,9,FOARD COUNTY,Grade 1,13
2023-2024,9,FOARD COUNTY,Grade 2,19
2023-2024,9,FOARD COUNTY,Grade 3,10
2023-2024,9,FOARD COUNTY,Grade 4,16
2023-2024,9,FOARD COUNTY,Grade 5,10
2023-2024,9,FOARD COUNTY,Grade 6,20
2023-2024,9,FOARD COUNTY,Grade 7,15
2023-2024,9,FOARD COUNTY,Grade 8,17
2023-2024,9,FOARD COUNTY,Grade 9,12
2023-2024,9,FOARD COUNTY,Grade 10,9
2023-2024,9,FOARD COUNTY,Grade 11,9
2023-2024,9,FOARD COUNTY,Grade 12,14
2023-2024,4,FORT BEND COUNTY,Early Education,756
2023-2024,4,FORT BEND COUNTY,Pre-kindergarten,4119
2023-2024,4,FORT BEND COUNTY,Kindergarten,8151
2023-2024,4,FORT BEND COUNTY,Grade 1,8858
2023-2024,4,FORT BEND COUNTY,Grade 2,9372
2023-2024,4,FORT BEND COUNTY,Grade 3,9419
2023-2024,4,FORT BEND COUNTY,Grade 4,9612
2023-2024,4,FORT BEND COUNTY,Grade 5,9691
2023-2024,4,FORT BEND COUNTY,Grade 6,9809
2023-2024,4,FORT BEND COUNTY,Grade 7,10008
2023-2024,4,FORT BEND COUNTY,Grade 8,10116
2023-2024,4,FORT BEND COUNTY,Grade 9,11511
2023-2024,4,FORT BEND COUNTY,Grade 10,10843
2023-2024,4,FORT BEND COUNTY,Grade 11,10389
2023-2024,4,FORT BEND COUNTY,Grade 12,9141
2023-2024,8,FRANKLIN COUNTY,Early Education,10
2023-2024,8,FRANKLIN COUNTY,Pre-kindergarten,59
2023-2024,8,FRANKLIN COUNTY,Kindergarten,105
2023-2024,8,FRANKLIN COUNTY,Grade 1,89
2023-2024,8,FRANKLIN COUNTY,Grade 2,125
2023-2024,8,FRANKLIN COUNTY,Grade 3,106
2023-2024,8,FRANKLIN COUNTY,Grade 4,103
2023-2024,8,FRANKLIN COUNTY,Grade 5,103
2023-2024,8,FRANKLIN COUNTY,Grade 6,136
2023-2024,8,FRANKLIN COUNTY,Grade 7,112
2023-2024,8,FRANKLIN COUNTY,Grade 8,131
2023-2024,8,FRANKLIN COUNTY,Grade 9,129
2023-2024,8,FRANKLIN COUNTY,Grade 10,128
2023-2024,8,FRANKLIN COUNTY,Grade 11,126
2023-2024,8,FRANKLIN COUNTY,Grade 12,101
2023-2024,12,FREESTONE COUNTY,Early Education,9
2023-2024,12,FREESTONE COUNTY,Pre-kindergarten,170
2023-2024,12,FREESTONE COUNTY,Kindergarten,230
2023-2024,12,FREESTONE COUNTY,Grade 1,260
2023-2024,12,FREESTONE COUNTY,Grade 2,258
2023-2024,12,FREESTONE COUNTY,Grade 3,254
2023-2024,12,FREESTONE COUNTY,Grade 4,248
2023-2024,12,FREESTONE COUNTY,Grade 5,283
2023-2024,12,FREESTONE COUNTY,Grade 6,273
2023-2024,12,FREESTONE COUNTY,Grade 7,265
2023-2024,12,FREESTONE COUNTY,Grade 8,267
2023-2024,12,FREESTONE COUNTY,Grade 9,308
2023-2024,12,FREESTONE COUNTY,Grade 10,290
2023-2024,12,FREESTONE COUNTY,Grade 11,281
2023-2024,12,FREESTONE COUNTY,Grade 12,243
2023-2024,20,FRIO COUNTY,Early Education,12
2023-2024,20,FRIO COUNTY,Pre-kindergarten,151
2023-2024,20,FRIO COUNTY,Kindergarten,195
2023-2024,20,FRIO COUNTY,Grade 1,206
2023-2024,20,FRIO COUNTY,Grade 2,218
2023-2024,20,FRIO COUNTY,Grade 3,216
2023-2024,20,FRIO COUNTY,Grade 4,199
2023-2024,20,FRIO COUNTY,Grade 5,222
2023-2024,20,FRIO COUNTY,Grade 6,206
2023-2024,20,FRIO COUNTY,Grade 7,202
2023-2024,20,FRIO COUNTY,Grade 8,204
2023-2024,20,FRIO COUNTY,Grade 9,242
2023-2024,20,FRIO COUNTY,Grade 10,252
2023-2024,20,FRIO COUNTY,Grade 11,167
2023-2024,20,FRIO COUNTY,Grade 12,199
2023-2024,17,GAINES COUNTY,Early Education,11
2023-2024,17,GAINES COUNTY,Pre-kindergarten,164
2023-2024,17,GAINES COUNTY,Kindergarten,245
2023-2024,17,GAINES COUNTY,Grade 1,256
2023-2024,17,GAINES COUNTY,Grade 2,300
2023-2024,17,GAINES COUNTY,Grade 3,288
2023-2024,17,GAINES COUNTY,Grade 4,246
2023-2024,17,GAINES COUNTY,Grade 5,280
2023-2024,17,GAINES COUNTY,Grade 6,258
2023-2024,17,GAINES COUNTY,Grade 7,265
2023-2024,17,GAINES COUNTY,Grade 8,272
2023-2024,17,GAINES COUNTY,Grade 9,316
2023-2024,17,GAINES COUNTY,Grade 10,278
2023-2024,17,GAINES COUNTY,Grade 11,243
2023-2024,17,GAINES COUNTY,Grade 12,219
2023-2024,4,GALVESTON COUNTY,Early Education,529
2023-2024,5,GALVESTON COUNTY,Early Education,1
2023-2024,4,GALVESTON COUNTY,Pre-kindergarten,2610
2023-2024,5,GALVESTON COUNTY,Pre-kindergarten,4
2023-2024,4,GALVESTON COUNTY,Kindergarten,5083
2023-2024,5,GALVESTON COUNTY,Kindergarten,3
2023-2024,4,GALVESTON COUNTY,Grade 1,5399
2023-2024,5,GALVESTON COUNTY,Grade 1,9
2023-2024,4,GALVESTON COUNTY,Grade 2,5878
2023-2024,5,GALVESTON COUNTY,Grade 2,5
2023-2024,4,GALVESTON COUNTY,Grade 3,5855
2023-2024,5,GALVESTON COUNTY,Grade 3,7
2023-2024,4,GALVESTON COUNTY,Grade 4,5923
2023-2024,5,GALVESTON COUNTY,Grade 4,12
2023-2024,4,GALVESTON COUNTY,Grade 5,5967
2023-2024,5,GALVESTON COUNTY,Grade 5,10
2023-2024,4,GALVESTON COUNTY,Grade 6,5980
2023-2024,5,GALVESTON COUNTY,Grade 6,12
2023-2024,4,GALVESTON COUNTY,Grade 7,6113
2023-2024,5,GALVESTON COUNTY,Grade 7,14
2023-2024,4,GALVESTON COUNTY,Grade 8,6270
2023-2024,5,GALVESTON COUNTY,Grade 8,15
2023-2024,4,GALVESTON COUNTY,Grade 9,7208
2023-2024,5,GALVESTON COUNTY,Grade 9,15
2023-2024,4,GALVESTON COUNTY,Grade 10,6683
2023-2024,5,GALVESTON COUNTY,Grade 10,15
2023-2024,4,GALVESTON COUNTY,Grade 11,6177
2023-2024,5,GALVESTON COUNTY,Grade 11,16
2023-2024,4,GALVESTON COUNTY,Grade 12,5584
2023-2024,5,GALVESTON COUNTY,Grade 12,21
2023-2024,17,GARZA COUNTY,Early Education,2
2023-2024,17,GARZA COUNTY,Pre-kindergarten,36
2023-2024,17,GARZA COUNTY,Kindergarten,41
2023-2024,17,GARZA COUNTY,Grade 1,66
2023-2024,17,GARZA COUNTY,Grade 2,61
2023-2024,17,GARZA COUNTY,Grade 3,55
2023-2024,17,GARZA COUNTY,Grade 4,62
2023-2024,17,GARZA COUNTY,Grade 5,51
2023-2024,17,GARZA COUNTY,Grade 6,62
2023-2024,17,GARZA COUNTY,Grade 7,72
2023-2024,17,GARZA COUNTY,Grade 8,50
2023-2024,17,GARZA COUNTY,Grade 9,84
2023-2024,17,GARZA COUNTY,Grade 10,73
2023-2024,17,GARZA COUNTY,Grade 11,68
2023-2024,17,GARZA COUNTY,Grade 12,49
2023-2024,13,GILLESPIE COUNTY,Early Education,6
2023-2024,15,GILLESPIE COUNTY,Early Education,4
2023-2024,13,GILLESPIE COUNTY,Pre-kindergarten,136
2023-2024,15,GILLESPIE COUNTY,Pre-kindergarten,23
2023-2024,13,GILLESPIE COUNTY,Kindergarten,163
2023-2024,15,GILLESPIE COUNTY,Kindergarten,39
2023-2024,13,GILLESPIE COUNTY,Grade 1,212
2023-2024,15,GILLESPIE COUNTY,Grade 1,38
2023-2024,13,GILLESPIE COUNTY,Grade 2,197
2023-2024,15,GILLESPIE COUNTY,Grade 2,41
2023-2024,13,GILLESPIE COUNTY,Grade 3,212
2023-2024,15,GILLESPIE COUNTY,Grade 3,38
2023-2024,13,GILLESPIE COUNTY,Grade 4,214
2023-2024,15,GILLESPIE COUNTY,Grade 4,61
2023-2024,13,GILLESPIE COUNTY,Grade 5,189
2023-2024,15,GILLESPIE COUNTY,Grade 5,36
2023-2024,13,GILLESPIE COUNTY,Grade 6,206
2023-2024,15,GILLESPIE COUNTY,Grade 6,54
2023-2024,13,GILLESPIE COUNTY,Grade 7,227
2023-2024,15,GILLESPIE COUNTY,Grade 7,45
2023-2024,13,GILLESPIE COUNTY,Grade 8,217
2023-2024,15,GILLESPIE COUNTY,Grade 8,49
2023-2024,13,GILLESPIE COUNTY,Grade 9,310
2023-2024,15,GILLESPIE COUNTY,Grade 9,41
2023-2024,13,GILLESPIE COUNTY,Grade 10,256
2023-2024,15,GILLESPIE COUNTY,Grade 10,48
2023-2024,13,GILLESPIE COUNTY,Grade 11,251
2023-2024,15,GILLESPIE COUNTY,Grade 11,50
2023-2024,13,GILLESPIE COUNTY,Grade 12,230
2023-2024,15,GILLESPIE COUNTY,Grade 12,45
2023-2024,18,GLASSCOCK COUNTY,Early Education,1
2023-2024,18,GLASSCOCK COUNTY,Pre-kindergarten,16
2023-2024,18,GLASSCOCK COUNTY,Kindergarten,18
2023-2024,18,GLASSCOCK COUNTY,Grade 1,23
2023-2024,18,GLASSCOCK COUNTY,Grade 2,15
2023-2024,18,GLASSCOCK COUNTY,Grade 3,19
2023-2024,18,GLASSCOCK COUNTY,Grade 4,23
2023-2024,18,GLASSCOCK COUNTY,Grade 5,15
2023-2024,18,GLASSCOCK COUNTY,Grade 6,26
2023-2024,18,GLASSCOCK COUNTY,Grade 7,17
2023-2024,18,GLASSCOCK COUNTY,Grade 8,21
2023-2024,18,GLASSCOCK COUNTY,Grade 9,26
2023-2024,18,GLASSCOCK COUNTY,Grade 10,28
2023-2024,18,GLASSCOCK COUNTY,Grade 11,24
2023-2024,18,GLASSCOCK COUNTY,Grade 12,20
2023-2024,3,GOLIAD COUNTY,Early Education,13
2023-2024,3,GOLIAD COUNTY,Pre-kindergarten,41
2023-2024,3,GOLIAD COUNTY,Kindergarten,72
2023-2024,3,GOLIAD COUNTY,Grade 1,89
2023-2024,3,GOLIAD COUNTY,Grade 2,87
2023-2024,3,GOLIAD COUNTY,Grade 3,101
2023-2024,3,GOLIAD COUNTY,Grade 4,81
2023-2024,3,GOLIAD COUNTY,Grade 5,96
2023-2024,3,GOLIAD COUNTY,Grade 6,95
2023-2024,3,GOLIAD COUNTY,Grade 7,87
2023-2024,3,GOLIAD COUNTY,Grade 8,88
2023-2024,3,GOLIAD COUNTY,Grade 9,107
2023-2024,3,GOLIAD COUNTY,Grade 10,125
2023-2024,3,GOLIAD COUNTY,Grade 11,108
2023-2024,3,GOLIAD COUNTY,Grade 12,90
2023-2024,13,GONZALES COUNTY,Early Education,14
2023-2024,13,GONZALES COUNTY,Pre-kindergarten,255
2023-2024,13,GONZALES COUNTY,Kindergarten,256
2023-2024,13,GONZALES COUNTY,Grade 1,246
2023-2024,13,GONZALES COUNTY,Grade 2,281
2023-2024,13,GONZALES COUNTY,Grade 3,293
2023-2024,13,GONZALES COUNTY,Grade 4,252
2023-2024,13,GONZALES COUNTY,Grade 5,288
2023-2024,13,GONZALES COUNTY,Grade 6,284
2023-2024,13,GONZALES COUNTY,Grade 7,282
2023-2024,13,GONZALES COUNTY,Grade 8,272
2023-2024,13,GONZALES COUNTY,Grade 9,323
2023-2024,13,GONZALES COUNTY,Grade 10,279
2023-2024,13,GONZALES COUNTY,Grade 11,265
2023-2024,13,GONZALES COUNTY,Grade 12,259
2023-2024,16,GRAY COUNTY,Early Education,17
2023-2024,16,GRAY COUNTY,Pre-kindergarten,214
2023-2024,16,GRAY COUNTY,Kindergarten,231
2023-2024,16,GRAY COUNTY,Grade 1,261
2023-2024,16,GRAY COUNTY,Grade 2,247
2023-2024,16,GRAY COUNTY,Grade 3,273
2023-2024,16,GRAY COUNTY,Grade 4,289
2023-2024,16,GRAY COUNTY,Grade 5,265
2023-2024,16,GRAY COUNTY,Grade 6,277
2023-2024,16,GRAY COUNTY,Grade 7,246
2023-2024,16,GRAY COUNTY,Grade 8,268
2023-2024,16,GRAY COUNTY,Grade 9,304
2023-2024,16,GRAY COUNTY,Grade 10,307
2023-2024,16,GRAY COUNTY,Grade 11,284
2023-2024,16,GRAY COUNTY,Grade 12,270
2023-2024,10,GRAYSON COUNTY,Early Education,224
2023-2024,10,GRAYSON COUNTY,Pre-kindergarten,734
2023-2024,10,GRAYSON COUNTY,Kindergarten,1852
2023-2024,10,GRAYSON COUNTY,Grade 1,1802
2023-2024,10,GRAYSON COUNTY,Grade 2,1920
2023-2024,10,GRAYSON COUNTY,Grade 3,1920
2023-2024,10,GRAYSON COUNTY,Grade 4,1957
2023-2024,10,GRAYSON COUNTY,Grade 5,1830
2023-2024,10,GRAYSON COUNTY,Grade 6,1927
2023-2024,10,GRAYSON COUNTY,Grade 7,1923
2023-2024,10,GRAYSON COUNTY,Grade 8,1872
2023-2024,10,GRAYSON COUNTY,Grade 9,2157
2023-2024,10,GRAYSON COUNTY,Grade 10,1993
2023-2024,10,GRAYSON COUNTY,Grade 11,1755
2023-2024,10,GRAYSON COUNTY,Grade 12,1623
2023-2024,7,GREGG COUNTY,Early Education,62
2023-2024,7,GREGG COUNTY,Pre-kindergarten,1075
2023-2024,7,GREGG COUNTY,Kindergarten,1480
2023-2024,7,GREGG COUNTY,Grade 1,1574
2023-2024,7,GREGG COUNTY,Grade 2,1687
2023-2024,7,GREGG COUNTY,Grade 3,1650
2023-2024,7,GREGG COUNTY,Grade 4,1673
2023-2024,7,GREGG COUNTY,Grade 5,1685
2023-2024,7,GREGG COUNTY,Grade 6,1774
2023-2024,7,GREGG COUNTY,Grade 7,1787
2023-2024,7,GREGG COUNTY,Grade 8,1802
2023-2024,7,GREGG COUNTY,Grade 9,1832
2023-2024,7,GREGG COUNTY,Grade 10,1805
2023-2024,7,GREGG COUNTY,Grade 11,1677
2023-2024,7,GREGG COUNTY,Grade 12,1518
2023-2024,6,GRIMES COUNTY,Early Education,45
2023-2024,6,GRIMES COUNTY,Pre-kindergarten,187
2023-2024,6,GRIMES COUNTY,Kindergarten,328
2023-2024,6,GRIMES COUNTY,Grade 1,311
2023-2024,6,GRIMES COUNTY,Grade 2,346
2023-2024,6,GRIMES COUNTY,Grade 3,360
2023-2024,6,GRIMES COUNTY,Grade 4,365
2023-2024,6,GRIMES COUNTY,Grade 5,366
2023-2024,6,GRIMES COUNTY,Grade 6,349
2023-2024,6,GRIMES COUNTY,Grade 7,377
2023-2024,6,GRIMES COUNTY,Grade 8,332
2023-2024,6,GRIMES COUNTY,Grade 9,449
2023-2024,6,GRIMES COUNTY,Grade 10,405
2023-2024,6,GRIMES COUNTY,Grade 11,330
2023-2024,6,GRIMES COUNTY,Grade 12,291
