T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2020-2021,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2020-2021,17,DICKENS COUNTY,Grade 10,39
2020-2021,17,DICKENS COUNTY,Grade 11,39
2020-2021,17,DICKENS COUNTY,Grade 12,26
2020-2021,20,DIMMIT COUNTY,Early Education,2
2020-2021,20,DIMMIT COUNTY,Pre-kindergarten,62
2020-2021,20,DIMMIT COUNTY,Kindergarten,132
2020-2021,20,DIMMIT COUNTY,Grade 1,159
2020-2021,20,DIMMIT COUNTY,Grade 2,169
2020-2021,20,DIMMIT COUNTY,Grade 3,155
2020-2021,20,DIMMIT COUNTY,Grade 4,146
2020-2021,20,DIMMIT COUNTY,Grade 5,135
2020-2021,20,DIMMIT COUNTY,Grade 6,147
2020-2021,20,DIMMIT COUNTY,Grade 7,172
2020-2021,20,DIMMIT COUNTY,Grade 8,163
2020-2021,20,DIMMIT COUNTY,Grade 9,174
2020-2021,20,DIMMIT COUNTY,Grade 10,165
2020-2021,20,DIMMIT COUNTY,Grade 11,164
2020-2021,20,DIMMIT COUNTY,Grade 12,121
2020-2021,16,DONLEY COUNTY,Pre-kindergarten,40
2020-2021,16,DONLEY COUNTY,Kindergarten,37
2020-2021,16,DONLEY COUNTY,Grade 1,30
2020-2021,16,DONLEY COUNTY,Grade 2,35
2020-2021,16,DONLEY COUNTY,Grade 3,33
2020-2021,16,DONLEY COUNTY,Grade 4,38
2020-2021,16,DONLEY COUNTY,Grade 5,42
2020-2021,16,DONLEY COUNTY,Grade 6,46
2020-2021,16,DONLEY COUNTY,Grade 7,37
2020-2021,16,DONLEY COUNTY,Grade 8,48
2020-2021,16,DONLEY COUNTY,Grade 9,52
2020-2021,16,DONLEY COUNTY,Grade 10,43
2020-2021,16,DONLEY COUNTY,Grade 11,39
2020-2021,16,DONLEY COUNTY,Grade 12,34
2020-2021,2,DUVAL COUNTY,Early Education,6
2020-2021,2,DUVAL COUNTY,Pre-kindergarten,175
2020-2021,2,DUVAL COUNTY,Kindergarten,166
2020-2021,2,DUVAL COUNTY,Grade 1,184
2020-2021,2,DUVAL COUNTY,Grade 2,149
2020-2021,2,DUVAL COUNTY,Grade 3,184
2020-2021,2,DUVAL COUNTY,Grade 4,187
2020-2021,2,DUVAL COUNTY,Grade 5,192
2020-2021,2,DUVAL COUNTY,Grade 6,220
2020-2021,2,DUVAL COUNTY,Grade 7,176
2020-2021,2,DUVAL COUNTY,Grade 8,190
2020-2021,2,DUVAL COUNTY,Grade 9,219
2020-2021,2,DUVAL COUNTY,Grade 10,168
2020-2021,2,DUVAL COUNTY,Grade 11,197
2020-2021,2,DUVAL COUNTY,Grade 12,157
2020-2021,14,EASTLAND COUNTY,Early Education,14
2020-2021,14,EASTLAND COUNTY,Pre-kindergarten,124
2020-2021,14,EASTLAND COUNTY,Kindergarten,204
2020-2021,14,EASTLAND COUNTY,Grade 1,198
2020-2021,14,EASTLAND COUNTY,Grade 2,178
2020-2021,14,EASTLAND COUNTY,Grade 3,167
2020-2021,14,EASTLAND COUNTY,Grade 4,180
2020-2021,14,EASTLAND COUNTY,Grade 5,221
2020-2021,14,EASTLAND COUNTY,Grade 6,193
2020-2021,14,EASTLAND COUNTY,Grade 7,210
2020-2021,14,EASTLAND COUNTY,Grade 8,207
2020-2021,14,EASTLAND COUNTY,Grade 9,233
2020-2021,14,EASTLAND COUNTY,Grade 10,225
2020-2021,14,EASTLAND COUNTY,Grade 11,169
2020-2021,14,EASTLAND COUNTY,Grade 12,201
2020-2021,18,ECTOR COUNTY,Early Education,29
2020-2021,18,ECTOR COUNTY,Pre-kindergarten,1277
2020-2021,18,ECTOR COUNTY,Kindergarten,2553
2020-2021,18,ECTOR COUNTY,Grade 1,2746
2020-2021,18,ECTOR COUNTY,Grade 2,2671
2020-2021,18,ECTOR COUNTY,Grade 3,2583
2020-2021,18,ECTOR COUNTY,Grade 4,2477
2020-2021,18,ECTOR COUNTY,Grade 5,2543
2020-2021,18,ECTOR COUNTY,Grade 6,2683
2020-2021,18,ECTOR COUNTY,Grade 7,2628
2020-2021,18,ECTOR COUNTY,Grade 8,2645
2020-2021,18,ECTOR COUNTY,Grade 9,2676
2020-2021,18,ECTOR COUNTY,Grade 10,2502
2020-2021,18,ECTOR COUNTY,Grade 11,2096
2020-2021,18,ECTOR COUNTY,Grade 12,1886
2020-2021,15,EDWARDS COUNTY,Early Education,3
2020-2021,15,EDWARDS COUNTY,Pre-kindergarten,28
2020-2021,15,EDWARDS COUNTY,Kindergarten,36
2020-2021,15,EDWARDS COUNTY,Grade 1,36
2020-2021,15,EDWARDS COUNTY,Grade 2,45
2020-2021,15,EDWARDS COUNTY,Grade 3,46
2020-2021,15,EDWARDS COUNTY,Grade 4,25
2020-2021,15,EDWARDS COUNTY,Grade 5,37
2020-2021,15,EDWARDS COUNTY,Grade 6,44
2020-2021,15,EDWARDS COUNTY,Grade 7,40
2020-2021,15,EDWARDS COUNTY,Grade 8,42
2020-2021,15,EDWARDS COUNTY,Grade 9,36
2020-2021,15,EDWARDS COUNTY,Grade 10,41
2020-2021,15,EDWARDS COUNTY,Grade 11,37
2020-2021,15,EDWARDS COUNTY,Grade 12,34
2020-2021,19,EL PASO COUNTY,Early Education,445
2020-2021,19,EL PASO COUNTY,Pre-kindergarten,5885
2020-2021,19,EL PASO COUNTY,Kindergarten,9940
2020-2021,19,EL PASO COUNTY,Grade 1,10769
2020-2021,19,EL PASO COUNTY,Grade 2,10848
2020-2021,19,EL PASO COUNTY,Grade 3,11328
2020-2021,19,EL PASO COUNTY,Grade 4,11350
2020-2021,19,EL PASO COUNTY,Grade 5,11949
2020-2021,19,EL PASO COUNTY,Grade 6,12246
2020-2021,19,EL PASO COUNTY,Grade 7,12865
2020-2021,19,EL PASO COUNTY,Grade 8,13160
2020-2021,19,EL PASO COUNTY,Grade 9,14915
2020-2021,19,EL PASO COUNTY,Grade 10,14396
2020-2021,19,EL PASO COUNTY,Grade 11,13537
2020-2021,19,EL PASO COUNTY,Grade 12,12647
2020-2021,10,ELLIS COUNTY,Early Education,148
2020-2021,10,ELLIS COUNTY,Pre-kindergarten,1149
2020-2021,10,ELLIS COUNTY,Kindergarten,2695
2020-2021,10,ELLIS COUNTY,Grade 1,2764
2020-2021,10,ELLIS COUNTY,Grade 2,2795
2020-2021,10,ELLIS COUNTY,Grade 3,2746
2020-2021,10,ELLIS COUNTY,Grade 4,2794
2020-2021,10,ELLIS COUNTY,Grade 5,3009
2020-2021,10,ELLIS COUNTY,Grade 6,3152
2020-2021,10,ELLIS COUNTY,Grade 7,3360
2020-2021,10,ELLIS COUNTY,Grade 8,3334
2020-2021,10,ELLIS COUNTY,Grade 9,3341
2020-2021,10,ELLIS COUNTY,Grade 10,3269
2020-2021,10,ELLIS COUNTY,Grade 11,2948
2020-2021,10,ELLIS COUNTY,Grade 12,2727
2020-2021,11,ERATH COUNTY,Early Education,31
2020-2021,11,ERATH COUNTY,Pre-kindergarten,266
2020-2021,11,ERATH COUNTY,Kindergarten,444
2020-2021,11,ERATH COUNTY,Grade 1,485
2020-2021,11,ERATH COUNTY,Grade 2,448
2020-2021,11,ERATH COUNTY,Grade 3,427
2020-2021,11,ERATH COUNTY,Grade 4,441
2020-2021,11,ERATH COUNTY,Grade 5,406
2020-2021,11,ERATH COUNTY,Grade 6,436
2020-2021,11,ERATH COUNTY,Grade 7,445
2020-2021,11,ERATH COUNTY,Grade 8,479
2020-2021,11,ERATH COUNTY,Grade 9,2131
2020-2021,11,ERATH COUNTY,Grade 10,2053
2020-2021,11,ERATH COUNTY,Grade 11,2136
2020-2021,11,ERATH COUNTY,Grade 12,1709
2020-2021,12,FALLS COUNTY,Early Education,7
2020-2021,12,FALLS COUNTY,Pre-kindergarten,145
2020-2021,12,FALLS COUNTY,Kindergarten,172
2020-2021,12,FALLS COUNTY,Grade 1,176
2020-2021,12,FALLS COUNTY,Grade 2,166
2020-2021,12,FALLS COUNTY,Grade 3,190
2020-2021,12,FALLS COUNTY,Grade 4,163
2020-2021,12,FALLS COUNTY,Grade 5,163
2020-2021,12,FALLS COUNTY,Grade 6,154
2020-2021,12,FALLS COUNTY,Grade 7,163
2020-2021,12,FALLS COUNTY,Grade 8,174
2020-2021,12,FALLS COUNTY,Grade 9,167
2020-2021,12,FALLS COUNTY,Grade 10,149
2020-2021,12,FALLS COUNTY,Grade 11,147
2020-2021,12,FALLS COUNTY,Grade 12,123
2020-2021,8,FANNIN COUNTY,Early Education,1
2020-2021,10,FANNIN COUNTY,Early Education,8
2020-2021,8,FANNIN COUNTY,Pre-kindergarten,25
2020-2021,10,FANNIN COUNTY,Pre-kindergarten,279
2020-2021,8,FANNIN COUNTY,Kindergarten,30
2020-2021,10,FANNIN COUNTY,Kindergarten,350
2020-2021,8,FANNIN COUNTY,Grade 1,44
2020-2021,10,FANNIN COUNTY,Grade 1,334
2020-2021,8,FANNIN COUNTY,Grade 2,34
2020-2021,10,FANNIN COUNTY,Grade 2,326
2020-2021,8,FANNIN COUNTY,Grade 3,43
2020-2021,10,FANNIN COUNTY,Grade 3,330
2020-2021,8,FANNIN COUNTY,Grade 4,41
2020-2021,10,FANNIN COUNTY,Grade 4,342
2020-2021,8,FANNIN COUNTY,Grade 5,36
2020-2021,10,FANNIN COUNTY,Grade 5,348
2020-2021,8,FANNIN COUNTY,Grade 6,50
2020-2021,10,FANNIN COUNTY,Grade 6,329
2020-2021,8,FANNIN COUNTY,Grade 7,64
2020-2021,10,FANNIN COUNTY,Grade 7,368
2020-2021,8,FANNIN COUNTY,Grade 8,56
2020-2021,10,FANNIN COUNTY,Grade 8,361
2020-2021,8,FANNIN COUNTY,Grade 9,54
2020-2021,10,FANNIN COUNTY,Grade 9,369
2020-2021,8,FANNIN COUNTY,Grade 10,50
2020-2021,10,FANNIN COUNTY,Grade 10,372
2020-2021,8,FANNIN COUNTY,Grade 11,50
2020-2021,10,FANNIN COUNTY,Grade 11,340
2020-2021,8,FANNIN COUNTY,Grade 12,45
2020-2021,10,FANNIN COUNTY,Grade 12,314
2020-2021,13,FAYETTE COUNTY,Early Education,20
2020-2021,13,FAYETTE COUNTY,Pre-kindergarten,125
2020-2021,13,FAYETTE COUNTY,Kindergarten,257
2020-2021,13,FAYETTE COUNTY,Grade 1,226
2020-2021,13,FAYETTE COUNTY,Grade 2,234
2020-2021,13,FAYETTE COUNTY,Grade 3,228
2020-2021,13,FAYETTE COUNTY,Grade 4,274
2020-2021,13,FAYETTE COUNTY,Grade 5,263
2020-2021,13,FAYETTE COUNTY,Grade 6,294
2020-2021,13,FAYETTE COUNTY,Grade 7,286
2020-2021,13,FAYETTE COUNTY,Grade 8,314
2020-2021,13,FAYETTE COUNTY,Grade 9,314
2020-2021,13,FAYETTE COUNTY,Grade 10,307
2020-2021,13,FAYETTE COUNTY,Grade 11,277
2020-2021,13,FAYETTE COUNTY,Grade 12,265
2020-2021,14,FISHER COUNTY,Early Education,3
2020-2021,14,FISHER COUNTY,Pre-kindergarten,27
2020-2021,14,FISHER COUNTY,Kindergarten,43
2020-2021,14,FISHER COUNTY,Grade 1,43
2020-2021,14,FISHER COUNTY,Grade 2,43
2020-2021,14,FISHER COUNTY,Grade 3,36
2020-2021,14,FISHER COUNTY,Grade 4,40
2020-2021,14,FISHER COUNTY,Grade 5,46
2020-2021,14,FISHER COUNTY,Grade 6,45
2020-2021,14,FISHER COUNTY,Grade 7,46
2020-2021,14,FISHER COUNTY,Grade 8,37
2020-2021,14,FISHER COUNTY,Grade 9,47
2020-2021,14,FISHER COUNTY,Grade 10,45
2020-2021,14,FISHER COUNTY,Grade 11,27
2020-2021,14,FISHER COUNTY,Grade 12,25
2020-2021,17,FLOYD COUNTY,Early Education,5
2020-2021,17,FLOYD COUNTY,Pre-kindergarten,69
2020-2021,17,FLOYD COUNTY,Kindergarten,81
2020-2021,17,FLOYD COUNTY,Grade 1,59
2020-2021,17,FLOYD COUNTY,Grade 2,75
2020-2021,17,FLOYD COUNTY,Grade 3,80
2020-2021,17,FLOYD COUNTY,Grade 4,88
2020-2021,17,FLOYD COUNTY,Grade 5,86
2020-2021,17,FLOYD COUNTY,Grade 6,86
2020-2021,17,FLOYD COUNTY,Grade 7,104
2020-2021,17,FLOYD COUNTY,Grade 8,86
2020-2021,17,FLOYD COUNTY,Grade 9,94
2020-2021,17,FLOYD COUNTY,Grade 10,93
2020-2021,17,FLOYD COUNTY,Grade 11,76
2020-2021,17,FLOYD COUNTY,Grade 12,79
2020-2021,9,FOARD COUNTY,Pre-kindergarten,26
2020-2021,9,FOARD COUNTY,Kindergarten,12
2020-2021,9,FOARD COUNTY,Grade 1,15
2020-2021,9,FOARD COUNTY,Grade 2,10
2020-2021,9,FOARD COUNTY,Grade 3,19
2020-2021,9,FOARD COUNTY,Grade 4,11
2020-2021,9,FOARD COUNTY,Grade 5,16
2020-2021,9,FOARD COUNTY,Grade 6,14
2020-2021,9,FOARD COUNTY,Grade 7,9
2020-2021,9,FOARD COUNTY,Grade 8,12
2020-2021,9,FOARD COUNTY,Grade 9,16
2020-2021,9,FOARD COUNTY,Grade 10,11
2020-2021,9,FOARD COUNTY,Grade 11,18
2020-2021,9,FOARD COUNTY,Grade 12,13
2020-2021,4,FORT BEND COUNTY,Early Education,753
2020-2021,4,FORT BEND COUNTY,Pre-kindergarten,2502
2020-2021,4,FORT BEND COUNTY,Kindergarten,7393
2020-2021,4,FORT BEND COUNTY,Grade 1,8227
2020-2021,4,FORT BEND COUNTY,Grade 2,8340
2020-2021,4,FORT BEND COUNTY,Grade 3,8578
2020-2021,4,FORT BEND COUNTY,Grade 4,8764
2020-2021,4,FORT BEND COUNTY,Grade 5,8954
2020-2021,4,FORT BEND COUNTY,Grade 6,9291
2020-2021,4,FORT BEND COUNTY,Grade 7,9488
2020-2021,4,FORT BEND COUNTY,Grade 8,9646
2020-2021,4,FORT BEND COUNTY,Grade 9,10160
2020-2021,4,FORT BEND COUNTY,Grade 10,9753
2020-2021,4,FORT BEND COUNTY,Grade 11,9092
2020-2021,4,FORT BEND COUNTY,Grade 12,8935
2020-2021,8,FRANKLIN COUNTY,Early Education,6
2020-2021,8,FRANKLIN COUNTY,Pre-kindergarten,50
2020-2021,8,FRANKLIN COUNTY,Kindergarten,102
2020-2021,8,FRANKLIN COUNTY,Grade 1,95
2020-2021,8,FRANKLIN COUNTY,Grade 2,84
2020-2021,8,FRANKLIN COUNTY,Grade 3,113
2020-2021,8,FRANKLIN COUNTY,Grade 4,98
2020-2021,8,FRANKLIN COUNTY,Grade 5,102
2020-2021,8,FRANKLIN COUNTY,Grade 6,106
2020-2021,8,FRANKLIN COUNTY,Grade 7,126
2020-2021,8,FRANKLIN COUNTY,Grade 8,134
2020-2021,8,FRANKLIN COUNTY,Grade 9,116
2020-2021,8,FRANKLIN COUNTY,Grade 10,122
2020-2021,8,FRANKLIN COUNTY,Grade 11,128
2020-2021,8,FRANKLIN COUNTY,Grade 12,96
2020-2021,12,FREESTONE COUNTY,Early Education,7
2020-2021,12,FREESTONE COUNTY,Pre-kindergarten,121
2020-2021,12,FREESTONE COUNTY,Kindergarten,246
2020-2021,12,FREESTONE COUNTY,Grade 1,219
2020-2021,12,FREESTONE COUNTY,Grade 2,284
2020-2021,12,FREESTONE COUNTY,Grade 3,242
2020-2021,12,FREESTONE COUNTY,Grade 4,262
2020-2021,12,FREESTONE COUNTY,Grade 5,245
2020-2021,12,FREESTONE COUNTY,Grade 6,290
2020-2021,12,FREESTONE COUNTY,Grade 7,288
2020-2021,12,FREESTONE COUNTY,Grade 8,306
2020-2021,12,FREESTONE COUNTY,Grade 9,284
2020-2021,12,FREESTONE COUNTY,Grade 10,243
2020-2021,12,FREESTONE COUNTY,Grade 11,252
2020-2021,12,FREESTONE COUNTY,Grade 12,236
2020-2021,20,FRIO COUNTY,Early Education,7
2020-2021,20,FRIO COUNTY,Pre-kindergarten,114
2020-2021,20,FRIO COUNTY,Kindergarten,203
2020-2021,20,FRIO COUNTY,Grade 1,202
2020-2021,20,FRIO COUNTY,Grade 2,214
2020-2021,20,FRIO COUNTY,Grade 3,204
2020-2021,20,FRIO COUNTY,Grade 4,206
2020-2021,20,FRIO COUNTY,Grade 5,209
2020-2021,20,FRIO COUNTY,Grade 6,234
2020-2021,20,FRIO COUNTY,Grade 7,248
2020-2021,20,FRIO COUNTY,Grade 8,199
2020-2021,20,FRIO COUNTY,Grade 9,233
2020-2021,20,FRIO COUNTY,Grade 10,237
2020-2021,20,FRIO COUNTY,Grade 11,197
2020-2021,20,FRIO COUNTY,Grade 12,212
2020-2021,17,GAINES COUNTY,Early Education,9
2020-2021,17,GAINES COUNTY,Pre-kindergarten,142
2020-2021,17,GAINES COUNTY,Kindergarten,270
2020-2021,17,GAINES COUNTY,Grade 1,250
2020-2021,17,GAINES COUNTY,Grade 2,251
2020-2021,17,GAINES COUNTY,Grade 3,262
2020-2021,17,GAINES COUNTY,Grade 4,252
2020-2021,17,GAINES COUNTY,Grade 5,279
2020-2021,17,GAINES COUNTY,Grade 6,289
2020-2021,17,GAINES COUNTY,Grade 7,284
2020-2021,17,GAINES COUNTY,Grade 8,262
2020-2021,17,GAINES COUNTY,Grade 9,284
2020-2021,17,GAINES COUNTY,Grade 10,243
2020-2021,17,GAINES COUNTY,Grade 11,260
2020-2021,17,GAINES COUNTY,Grade 12,247
2020-2021,4,GALVESTON COUNTY,Early Education,492
2020-2021,5,GALVESTON COUNTY,Early Education,1
2020-2021,4,GALVESTON COUNTY,Pre-kindergarten,2003
2020-2021,5,GALVESTON COUNTY,Pre-kindergarten,3
2020-2021,4,GALVESTON COUNTY,Kindergarten,5289
2020-2021,5,GALVESTON COUNTY,Kindergarten,8
2020-2021,4,GALVESTON COUNTY,Grade 1,5663
2020-2021,5,GALVESTON COUNTY,Grade 1,10
2020-2021,4,GALVESTON COUNTY,Grade 2,5606
2020-2021,5,GALVESTON COUNTY,Grade 2,7
2020-2021,4,GALVESTON COUNTY,Grade 3,5677
2020-2021,5,GALVESTON COUNTY,Grade 3,11
2020-2021,4,GALVESTON COUNTY,Grade 4,5874
2020-2021,5,GALVESTON COUNTY,Grade 4,11
2020-2021,4,GALVESTON COUNTY,Grade 5,6037
2020-2021,5,GALVESTON COUNTY,Grade 5,13
2020-2021,4,GALVESTON COUNTY,Grade 6,6245
2020-2021,5,GALVESTON COUNTY,Grade 6,10
2020-2021,4,GALVESTON COUNTY,Grade 7,6452
2020-2021,5,GALVESTON COUNTY,Grade 7,9
2020-2021,4,GALVESTON COUNTY,Grade 8,6391
2020-2021,5,GALVESTON COUNTY,Grade 8,15
2020-2021,4,GALVESTON COUNTY,Grade 9,6684
2020-2021,5,GALVESTON COUNTY,Grade 9,23
2020-2021,4,GALVESTON COUNTY,Grade 10,6481
2020-2021,5,GALVESTON COUNTY,Grade 10,16
2020-2021,4,GALVESTON COUNTY,Grade 11,6165
2020-2021,5,GALVESTON COUNTY,Grade 11,17
2020-2021,4,GALVESTON COUNTY,Grade 12,5800
2020-2021,5,GALVESTON COUNTY,Grade 12,17
2020-2021,17,GARZA COUNTY,Early Education,1
2020-2021,17,GARZA COUNTY,Pre-kindergarten,43
2020-2021,17,GARZA COUNTY,Kindergarten,58
2020-2021,17,GARZA COUNTY,Grade 1,71
2020-2021,17,GARZA COUNTY,Grade 2,52
2020-2021,17,GARZA COUNTY,Grade 3,58
2020-2021,17,GARZA COUNTY,Grade 4,61
2020-2021,17,GARZA COUNTY,Grade 5,55
2020-2021,17,GARZA COUNTY,Grade 6,96
2020-2021,17,GARZA COUNTY,Grade 7,70
2020-2021,17,GARZA COUNTY,Grade 8,83
2020-2021,17,GARZA COUNTY,Grade 9,66
2020-2021,17,GARZA COUNTY,Grade 10,58
2020-2021,17,GARZA COUNTY,Grade 11,68
2020-2021,17,GARZA COUNTY,Grade 12,74
2020-2021,13,GILLESPIE COUNTY,Early Education,11
2020-2021,13,GILLESPIE COUNTY,Pre-kindergarten,142
2020-2021,13,GILLESPIE COUNTY,Kindergarten,245
2020-2021,13,GILLESPIE COUNTY,Grade 1,244
2020-2021,13,GILLESPIE COUNTY,Grade 2,229
2020-2021,13,GILLESPIE COUNTY,Grade 3,245
2020-2021,13,GILLESPIE COUNTY,Grade 4,272
2020-2021,13,GILLESPIE COUNTY,Grade 5,252
2020-2021,13,GILLESPIE COUNTY,Grade 6,263
2020-2021,13,GILLESPIE COUNTY,Grade 7,273
2020-2021,13,GILLESPIE COUNTY,Grade 8,281
2020-2021,13,GILLESPIE COUNTY,Grade 9,323
2020-2021,13,GILLESPIE COUNTY,Grade 10,312
2020-2021,13,GILLESPIE COUNTY,Grade 11,290
2020-2021,13,GILLESPIE COUNTY,Grade 12,291
2020-2021,18,GLASSCOCK COUNTY,Early Education,1
2020-2021,18,GLASSCOCK COUNTY,Pre-kindergarten,12
2020-2021,18,GLASSCOCK COUNTY,Kindergarten,25
2020-2021,18,GLASSCOCK COUNTY,Grade 1,18
2020-2021,18,GLASSCOCK COUNTY,Grade 2,19
2020-2021,18,GLASSCOCK COUNTY,Grade 3,25
2020-2021,18,GLASSCOCK COUNTY,Grade 4,18
2020-2021,18,GLASSCOCK COUNTY,Grade 5,21
2020-2021,18,GLASSCOCK COUNTY,Grade 6,26
2020-2021,18,GLASSCOCK COUNTY,Grade 7,24
2020-2021,18,GLASSCOCK COUNTY,Grade 8,25
2020-2021,18,GLASSCOCK COUNTY,Grade 9,20
2020-2021,18,GLASSCOCK COUNTY,Grade 10,25
2020-2021,18,GLASSCOCK COUNTY,Grade 11,11
2020-2021,18,GLASSCOCK COUNTY,Grade 12,23
2020-2021,3,GOLIAD COUNTY,Early Education,23
2020-2021,3,GOLIAD COUNTY,Pre-kindergarten,36
2020-2021,3,GOLIAD COUNTY,Kindergarten,87
2020-2021,3,GOLIAD COUNTY,Grade 1,80
2020-2021,3,GOLIAD COUNTY,Grade 2,96
2020-2021,3,GOLIAD COUNTY,Grade 3,82
2020-2021,3,GOLIAD COUNTY,Grade 4,88
2020-2021,3,GOLIAD COUNTY,Grade 5,89
2020-2021,3,GOLIAD COUNTY,Grade 6,106
2020-2021,3,GOLIAD COUNTY,Grade 7,108
2020-2021,3,GOLIAD COUNTY,Grade 8,111
2020-2021,3,GOLIAD COUNTY,Grade 9,98
2020-2021,3,GOLIAD COUNTY,Grade 10,89
2020-2021,3,GOLIAD COUNTY,Grade 11,88
2020-2021,3,GOLIAD COUNTY,Grade 12,90
2020-2021,13,GONZALES COUNTY,Early Education,13
2020-2021,13,GONZALES COUNTY,Pre-kindergarten,223
2020-2021,13,GONZALES COUNTY,Kindergarten,295
2020-2021,13,GONZALES COUNTY,Grade 1,256
2020-2021,13,GONZALES COUNTY,Grade 2,273
2020-2021,13,GONZALES COUNTY,Grade 3,277
2020-2021,13,GONZALES COUNTY,Grade 4,274
2020-2021,13,GONZALES COUNTY,Grade 5,267
2020-2021,13,GONZALES COUNTY,Grade 6,299
2020-2021,13,GONZALES COUNTY,Grade 7,302
2020-2021,13,GONZALES COUNTY,Grade 8,293
2020-2021,13,GONZALES COUNTY,Grade 9,327
2020-2021,13,GONZALES COUNTY,Grade 10,307
2020-2021,13,GONZALES COUNTY,Grade 11,292
2020-2021,13,GONZALES COUNTY,Grade 12,269
2020-2021,16,GRAY COUNTY,Early Education,21
2020-2021,16,GRAY COUNTY,Pre-kindergarten,157
2020-2021,16,GRAY COUNTY,Kindergarten,271
2020-2021,16,GRAY COUNTY,Grade 1,302
2020-2021,16,GRAY COUNTY,Grade 2,261
2020-2021,16,GRAY COUNTY,Grade 3,280
2020-2021,16,GRAY COUNTY,Grade 4,256
2020-2021,16,GRAY COUNTY,Grade 5,269
2020-2021,16,GRAY COUNTY,Grade 6,325
2020-2021,16,GRAY COUNTY,Grade 7,304
2020-2021,16,GRAY COUNTY,Grade 8,298
2020-2021,16,GRAY COUNTY,Grade 9,299
2020-2021,16,GRAY COUNTY,Grade 10,310
2020-2021,16,GRAY COUNTY,Grade 11,270
2020-2021,16,GRAY COUNTY,Grade 12,291
2020-2021,10,GRAYSON COUNTY,Early Education,120
2020-2021,10,GRAYSON COUNTY,Pre-kindergarten,711
2020-2021,10,GRAYSON COUNTY,Kindergarten,1734
2020-2021,10,GRAYSON COUNTY,Grade 1,1786
2020-2021,10,GRAYSON COUNTY,Grade 2,1688
2020-2021,10,GRAYSON COUNTY,Grade 3,1715
2020-2021,10,GRAYSON COUNTY,Grade 4,1749
2020-2021,10,GRAYSON COUNTY,Grade 5,1691
2020-2021,10,GRAYSON COUNTY,Grade 6,1883
2020-2021,10,GRAYSON COUNTY,Grade 7,1899
2020-2021,10,GRAYSON COUNTY,Grade 8,1810
2020-2021,10,GRAYSON COUNTY,Grade 9,1958
2020-2021,10,GRAYSON COUNTY,Grade 10,1868
2020-2021,10,GRAYSON COUNTY,Grade 11,1651
2020-2021,10,GRAYSON COUNTY,Grade 12,1477
2020-2021,7,GREGG COUNTY,Early Education,77
2020-2021,7,GREGG COUNTY,Pre-kindergarten,945
2020-2021,7,GREGG COUNTY,Kindergarten,1613
2020-2021,7,GREGG COUNTY,Grade 1,1730
2020-2021,7,GREGG COUNTY,Grade 2,1725
2020-2021,7,GREGG COUNTY,Grade 3,1774
2020-2021,7,GREGG COUNTY,Grade 4,1806
2020-2021,7,GREGG COUNTY,Grade 5,1785
2020-2021,7,GREGG COUNTY,Grade 6,1747
2020-2021,7,GREGG COUNTY,Grade 7,1794
2020-2021,7,GREGG COUNTY,Grade 8,1833
2020-2021,7,GREGG COUNTY,Grade 9,1834
2020-2021,7,GREGG COUNTY,Grade 10,1775
2020-2021,7,GREGG COUNTY,Grade 11,1664
2020-2021,7,GREGG COUNTY,Grade 12,1533
2020-2021,6,GRIMES COUNTY,Early Education,34
2020-2021,6,GRIMES COUNTY,Pre-kindergarten,174
2020-2021,6,GRIMES COUNTY,Kindergarten,303
2020-2021,6,GRIMES COUNTY,Grade 1,313
2020-2021,6,GRIMES COUNTY,Grade 2,325
2020-2021,6,GRIMES COUNTY,Grade 3,303
2020-2021,6,GRIMES COUNTY,Grade 4,317
2020-2021,6,GRIMES COUNTY,Grade 5,305
2020-2021,6,GRIMES COUNTY,Grade 6,340
2020-2021,6,GRIMES COUNTY,Grade 7,397
2020-2021,6,GRIMES COUNTY,Grade 8,339
2020-2021,6,GRIMES COUNTY,Grade 9,369
2020-2021,6,GRIMES COUNTY,Grade 10,323
2020-2021,6,GRIMES COUNTY,Grade 11,329
2020-2021,6,GRIMES COUNTY,Grade 12,280
2020-2021,20,GUADALUPE COUNTY,Early Education,112
2020-2021,20,GUADALUPE COUNTY,Pre-kindergarten,531
2020-2021,20,GUADALUPE COUNTY,Kindergarten,1596
2020-2021,20,GUADALUPE COUNTY,Grade 1,1723
2020-2021,20,GUADALUPE COUNTY,Grade 2,1764
2020-2021,20,GUADALUPE COUNTY,Grade 3,1849
2020-2021,20,GUADALUPE COUNTY,Grade 4,1823
2020-2021,20,GUADALUPE COUNTY,Grade 5,1891
2020-2021,20,GUADALUPE COUNTY,Grade 6,2042
2020-2021,20,GUADALUPE COUNTY,Grade 7,2036
2020-2021,20,GUADALUPE COUNTY,Grade 8,2031
2020-2021,20,GUADALUPE COUNTY,Grade 9,2242
2020-2021,20,GUADALUPE COUNTY,Grade 10,2254
2020-2021,20,GUADALUPE COUNTY,Grade 11,2065
2020-2021,20,GUADALUPE COUNTY,Grade 12,1945
2020-2021,17,HALE COUNTY,Early Education,43
2020-2021,17,HALE COUNTY,Pre-kindergarten,229
2020-2021,17,HALE COUNTY,Kindergarten,417
2020-2021,17,HALE COUNTY,Grade 1,453
