T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2025-2026,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2025-2026,8,CAMP COUNTY,Grade 11,156
2025-2026,8,CAMP COUNTY,Grade 12,178
2025-2026,16,CARSON COUNTY,Early Education,5
2025-2026,16,CARSON COUNTY,Pre-kindergarten,51
2025-2026,16,CARSON COUNTY,Kindergarten,64
2025-2026,16,CARSON COUNTY,Grade 1,64
2025-2026,16,CARSON COUNTY,Grade 2,49
2025-2026,16,CARSON COUNTY,Grade 3,64
2025-2026,16,CARSON COUNTY,Grade 4,93
2025-2026,16,CARSON COUNTY,Grade 5,70
2025-2026,16,CARSON COUNTY,Grade 6,87
2025-2026,16,CARSON COUNTY,Grade 7,69
2025-2026,16,CARSON COUNTY,Grade 8,67
2025-2026,16,CARSON COUNTY,Grade 9,74
2025-2026,16,CARSON COUNTY,Grade 10,70
2025-2026,16,CARSON COUNTY,Grade 11,80
2025-2026,16,CARSON COUNTY,Grade 12,84
2025-2026,8,CASS COUNTY,Early Education,14
2025-2026,8,CASS COUNTY,Pre-kindergarten,360
2025-2026,8,CASS COUNTY,Kindergarten,353
2025-2026,8,CASS COUNTY,Grade 1,336
2025-2026,8,CASS COUNTY,Grade 2,313
2025-2026,8,CASS COUNTY,Grade 3,348
2025-2026,8,CASS COUNTY,Grade 4,410
2025-2026,8,CASS COUNTY,Grade 5,397
2025-2026,8,CASS COUNTY,Grade 6,384
2025-2026,8,CASS COUNTY,Grade 7,372
2025-2026,8,CASS COUNTY,Grade 8,397
2025-2026,8,CASS COUNTY,Grade 9,385
2025-2026,8,CASS COUNTY,Grade 10,388
2025-2026,8,CASS COUNTY,Grade 11,349
2025-2026,8,CASS COUNTY,Grade 12,342
2025-2026,16,CASTRO COUNTY,Early Education,3
2025-2026,16,CASTRO COUNTY,Pre-kindergarten,95
2025-2026,16,CASTRO COUNTY,Kindergarten,118
2025-2026,16,CASTRO COUNTY,Grade 1,100
2025-2026,16,CASTRO COUNTY,Grade 2,95
2025-2026,16,CASTRO COUNTY,Grade 3,90
2025-2026,16,CASTRO COUNTY,Grade 4,106
2025-2026,16,CASTRO COUNTY,Grade 5,115
2025-2026,16,CASTRO COUNTY,Grade 6,110
2025-2026,16,CASTRO COUNTY,Grade 7,120
2025-2026,16,CASTRO COUNTY,Grade 8,115
2025-2026,16,CASTRO COUNTY,Grade 9,121
2025-2026,16,CASTRO COUNTY,Grade 10,107
2025-2026,16,CASTRO COUNTY,Grade 11,124
2025-2026,16,CASTRO COUNTY,Grade 12,103
2025-2026,4,CHAMBERS COUNTY,Early Education,55
2025-2026,5,CHAMBERS COUNTY,Early Education,19
2025-2026,4,CHAMBERS COUNTY,Pre-kindergarten,231
2025-2026,5,CHAMBERS COUNTY,Pre-kindergarten,152
2025-2026,4,CHAMBERS COUNTY,Kindergarten,540
2025-2026,5,CHAMBERS COUNTY,Kindergarten,239
2025-2026,4,CHAMBERS COUNTY,Grade 1,621
2025-2026,5,CHAMBERS COUNTY,Grade 1,238
2025-2026,4,CHAMBERS COUNTY,Grade 2,594
2025-2026,5,CHAMBERS COUNTY,Grade 2,200
2025-2026,4,CHAMBERS COUNTY,Grade 3,597
2025-2026,5,CHAMBERS COUNTY,Grade 3,211
2025-2026,4,CHAMBERS COUNTY,Grade 4,619
2025-2026,5,CHAMBERS COUNTY,Grade 4,237
2025-2026,4,CHAMBERS COUNTY,Grade 5,652
2025-2026,5,CHAMBERS COUNTY,Grade 5,203
2025-2026,4,CHAMBERS COUNTY,Grade 6,694
2025-2026,5,CHAMBERS COUNTY,Grade 6,220
2025-2026,4,CHAMBERS COUNTY,Grade 7,621
2025-2026,5,CHAMBERS COUNTY,Grade 7,215
2025-2026,4,CHAMBERS COUNTY,Grade 8,546
2025-2026,5,CHAMBERS COUNTY,Grade 8,250
2025-2026,4,CHAMBERS COUNTY,Grade 9,647
2025-2026,5,CHAMBERS COUNTY,Grade 9,254
2025-2026,4,CHAMBERS COUNTY,Grade 10,633
2025-2026,5,CHAMBERS COUNTY,Grade 10,219
2025-2026,4,CHAMBERS COUNTY,Grade 11,545
2025-2026,5,CHAMBERS COUNTY,Grade 11,227
2025-2026,4,CHAMBERS COUNTY,Grade 12,493
2025-2026,5,CHAMBERS COUNTY,Grade 12,223
2025-2026,7,CHEROKEE COUNTY,Early Education,40
2025-2026,7,CHEROKEE COUNTY,Pre-kindergarten,404
2025-2026,7,CHEROKEE COUNTY,Kindergarten,540
2025-2026,7,CHEROKEE COUNTY,Grade 1,542
2025-2026,7,CHEROKEE COUNTY,Grade 2,577
2025-2026,7,CHEROKEE COUNTY,Grade 3,604
2025-2026,7,CHEROKEE COUNTY,Grade 4,604
2025-2026,7,CHEROKEE COUNTY,Grade 5,633
2025-2026,7,CHEROKEE COUNTY,Grade 6,540
2025-2026,7,CHEROKEE COUNTY,Grade 7,563
2025-2026,7,CHEROKEE COUNTY,Grade 8,574
2025-2026,7,CHEROKEE COUNTY,Grade 9,580
2025-2026,7,CHEROKEE COUNTY,Grade 10,552
2025-2026,7,CHEROKEE COUNTY,Grade 11,539
2025-2026,7,CHEROKEE COUNTY,Grade 12,543
2025-2026,16,CHILDRESS COUNTY,Early Education,4
2025-2026,16,CHILDRESS COUNTY,Pre-kindergarten,57
2025-2026,16,CHILDRESS COUNTY,Kindergarten,51
2025-2026,16,CHILDRESS COUNTY,Grade 1,60
2025-2026,16,CHILDRESS COUNTY,Grade 2,55
2025-2026,16,CHILDRESS COUNTY,Grade 3,70
2025-2026,16,CHILDRESS COUNTY,Grade 4,72
2025-2026,16,CHILDRESS COUNTY,Grade 5,51
2025-2026,16,CHILDRESS COUNTY,Grade 6,55
2025-2026,16,CHILDRESS COUNTY,Grade 7,56
2025-2026,16,CHILDRESS COUNTY,Grade 8,77
2025-2026,16,CHILDRESS COUNTY,Grade 9,73
2025-2026,16,CHILDRESS COUNTY,Grade 10,71
2025-2026,16,CHILDRESS COUNTY,Grade 11,85
2025-2026,16,CHILDRESS COUNTY,Grade 12,66
2025-2026,9,CLAY COUNTY,Early Education,4
2025-2026,9,CLAY COUNTY,Pre-kindergarten,98
2025-2026,9,CLAY COUNTY,Kindergarten,125
2025-2026,9,CLAY COUNTY,Grade 1,116
2025-2026,9,CLAY COUNTY,Grade 2,140
2025-2026,9,CLAY COUNTY,Grade 3,122
2025-2026,9,CLAY COUNTY,Grade 4,117
2025-2026,9,CLAY COUNTY,Grade 5,113
2025-2026,9,CLAY COUNTY,Grade 6,122
2025-2026,9,CLAY COUNTY,Grade 7,124
2025-2026,9,CLAY COUNTY,Grade 8,126
2025-2026,9,CLAY COUNTY,Grade 9,131
2025-2026,9,CLAY COUNTY,Grade 10,131
2025-2026,9,CLAY COUNTY,Grade 11,127
2025-2026,9,CLAY COUNTY,Grade 12,128
2025-2026,17,COCHRAN COUNTY,Early Education,1
2025-2026,17,COCHRAN COUNTY,Pre-kindergarten,56
2025-2026,17,COCHRAN COUNTY,Kindergarten,44
2025-2026,17,COCHRAN COUNTY,Grade 1,43
2025-2026,17,COCHRAN COUNTY,Grade 2,48
2025-2026,17,COCHRAN COUNTY,Grade 3,48
2025-2026,17,COCHRAN COUNTY,Grade 4,39
2025-2026,17,COCHRAN COUNTY,Grade 5,34
2025-2026,17,COCHRAN COUNTY,Grade 6,41
2025-2026,17,COCHRAN COUNTY,Grade 7,43
2025-2026,17,COCHRAN COUNTY,Grade 8,49
2025-2026,17,COCHRAN COUNTY,Grade 9,43
2025-2026,17,COCHRAN COUNTY,Grade 10,48
2025-2026,17,COCHRAN COUNTY,Grade 11,55
2025-2026,17,COCHRAN COUNTY,Grade 12,53
2025-2026,15,COKE COUNTY,Early Education,4
2025-2026,15,COKE COUNTY,Pre-kindergarten,21
2025-2026,15,COKE COUNTY,Kindergarten,38
2025-2026,15,COKE COUNTY,Grade 1,32
2025-2026,15,COKE COUNTY,Grade 2,36
2025-2026,15,COKE COUNTY,Grade 3,30
2025-2026,15,COKE COUNTY,Grade 4,36
2025-2026,15,COKE COUNTY,Grade 5,29
2025-2026,15,COKE COUNTY,Grade 6,29
2025-2026,15,COKE COUNTY,Grade 7,37
2025-2026,15,COKE COUNTY,Grade 8,38
2025-2026,15,COKE COUNTY,Grade 9,35
2025-2026,15,COKE COUNTY,Grade 10,33
2025-2026,15,COKE COUNTY,Grade 11,38
2025-2026,15,COKE COUNTY,Grade 12,44
2025-2026,15,COLEMAN COUNTY,Pre-kindergarten,88
2025-2026,15,COLEMAN COUNTY,Kindergarten,87
2025-2026,15,COLEMAN COUNTY,Grade 1,61
2025-2026,15,COLEMAN COUNTY,Grade 2,76
2025-2026,15,COLEMAN COUNTY,Grade 3,70
2025-2026,15,COLEMAN COUNTY,Grade 4,78
2025-2026,15,COLEMAN COUNTY,Grade 5,90
2025-2026,15,COLEMAN COUNTY,Grade 6,75
2025-2026,15,COLEMAN COUNTY,Grade 7,83
2025-2026,15,COLEMAN COUNTY,Grade 8,99
2025-2026,15,COLEMAN COUNTY,Grade 9,95
2025-2026,15,COLEMAN COUNTY,Grade 10,73
2025-2026,15,COLEMAN COUNTY,Grade 11,82
2025-2026,15,COLEMAN COUNTY,Grade 12,68
2025-2026,10,COLLIN COUNTY,Early Education,1442
2025-2026,10,COLLIN COUNTY,Pre-kindergarten,5719
2025-2026,10,COLLIN COUNTY,Kindergarten,15419
2025-2026,10,COLLIN COUNTY,Grade 1,16579
2025-2026,10,COLLIN COUNTY,Grade 2,17431
2025-2026,10,COLLIN COUNTY,Grade 3,18111
2025-2026,10,COLLIN COUNTY,Grade 4,19112
2025-2026,10,COLLIN COUNTY,Grade 5,19101
2025-2026,10,COLLIN COUNTY,Grade 6,19333
2025-2026,10,COLLIN COUNTY,Grade 7,19751
2025-2026,10,COLLIN COUNTY,Grade 8,20013
2025-2026,10,COLLIN COUNTY,Grade 9,20624
2025-2026,10,COLLIN COUNTY,Grade 10,20116
2025-2026,10,COLLIN COUNTY,Grade 11,19394
2025-2026,10,COLLIN COUNTY,Grade 12,19558
2025-2026,16,COLLINGSWORTH COUNTY,Early Education,2
2025-2026,16,COLLINGSWORTH COUNTY,Pre-kindergarten,31
2025-2026,16,COLLINGSWORTH COUNTY,Kindergarten,35
2025-2026,16,COLLINGSWORTH COUNTY,Grade 1,46
2025-2026,16,COLLINGSWORTH COUNTY,Grade 2,36
2025-2026,16,COLLINGSWORTH COUNTY,Grade 3,28
2025-2026,16,COLLINGSWORTH COUNTY,Grade 4,24
2025-2026,16,COLLINGSWORTH COUNTY,Grade 5,27
2025-2026,16,COLLINGSWORTH COUNTY,Grade 6,45
2025-2026,16,COLLINGSWORTH COUNTY,Grade 7,34
2025-2026,16,COLLINGSWORTH COUNTY,Grade 8,40
2025-2026,16,COLLINGSWORTH COUNTY,Grade 9,48
2025-2026,16,COLLINGSWORTH COUNTY,Grade 10,44
2025-2026,16,COLLINGSWORTH COUNTY,Grade 11,40
2025-2026,16,COLLINGSWORTH COUNTY,Grade 12,36
2025-2026,3,COLORADO COUNTY,Early Education,11
2025-2026,4,COLORADO COUNTY,Early Education,17
2025-2026,3,COLORADO COUNTY,Pre-kindergarten,122
2025-2026,4,COLORADO COUNTY,Pre-kindergarten,63
2025-2026,3,COLORADO COUNTY,Kindergarten,105
2025-2026,4,COLORADO COUNTY,Kindergarten,99
2025-2026,3,COLORADO COUNTY,Grade 1,124
2025-2026,4,COLORADO COUNTY,Grade 1,132
2025-2026,3,COLORADO COUNTY,Grade 2,132
2025-2026,4,COLORADO COUNTY,Grade 2,118
2025-2026,3,COLORADO COUNTY,Grade 3,144
2025-2026,4,COLORADO COUNTY,Grade 3,116
2025-2026,3,COLORADO COUNTY,Grade 4,129
2025-2026,4,COLORADO COUNTY,Grade 4,109
2025-2026,3,COLORADO COUNTY,Grade 5,143
2025-2026,4,COLORADO COUNTY,Grade 5,128
2025-2026,3,COLORADO COUNTY,Grade 6,150
2025-2026,4,COLORADO COUNTY,Grade 6,121
2025-2026,3,COLORADO COUNTY,Grade 7,164
2025-2026,4,COLORADO COUNTY,Grade 7,111
2025-2026,3,COLORADO COUNTY,Grade 8,151
2025-2026,4,COLORADO COUNTY,Grade 8,92
2025-2026,3,COLORADO COUNTY,Grade 9,174
2025-2026,4,COLORADO COUNTY,Grade 9,124
2025-2026,3,COLORADO COUNTY,Grade 10,165
2025-2026,4,COLORADO COUNTY,Grade 10,132
2025-2026,3,COLORADO COUNTY,Grade 11,163
2025-2026,4,COLORADO COUNTY,Grade 11,130
2025-2026,3,COLORADO COUNTY,Grade 12,163
2025-2026,4,COLORADO COUNTY,Grade 12,129
2025-2026,20,COMAL COUNTY,Early Education,298
2025-2026,20,COMAL COUNTY,Pre-kindergarten,1008
2025-2026,20,COMAL COUNTY,Kindergarten,2514
2025-2026,20,COMAL COUNTY,Grade 1,2647
2025-2026,20,COMAL COUNTY,Grade 2,2643
2025-2026,20,COMAL COUNTY,Grade 3,2925
2025-2026,20,COMAL COUNTY,Grade 4,3138
2025-2026,20,COMAL COUNTY,Grade 5,3197
2025-2026,20,COMAL COUNTY,Grade 6,3090
2025-2026,20,COMAL COUNTY,Grade 7,3186
2025-2026,20,COMAL COUNTY,Grade 8,3158
2025-2026,20,COMAL COUNTY,Grade 9,3427
2025-2026,20,COMAL COUNTY,Grade 10,3324
2025-2026,20,COMAL COUNTY,Grade 11,3070
2025-2026,20,COMAL COUNTY,Grade 12,3097
2025-2026,14,COMANCHE COUNTY,Early Education,21
2025-2026,14,COMANCHE COUNTY,Pre-kindergarten,148
2025-2026,14,COMANCHE COUNTY,Kindergarten,166
2025-2026,14,COMANCHE COUNTY,Grade 1,170
2025-2026,14,COMANCHE COUNTY,Grade 2,132
2025-2026,14,COMANCHE COUNTY,Grade 3,173
2025-2026,14,COMANCHE COUNTY,Grade 4,172
2025-2026,14,COMANCHE COUNTY,Grade 5,156
2025-2026,14,COMANCHE COUNTY,Grade 6,160
2025-2026,14,COMANCHE COUNTY,Grade 7,166
2025-2026,14,COMANCHE COUNTY,Grade 8,168
2025-2026,14,COMANCHE COUNTY,Grade 9,167
2025-2026,14,COMANCHE COUNTY,Grade 10,144
2025-2026,14,COMANCHE COUNTY,Grade 11,146
2025-2026,14,COMANCHE COUNTY,Grade 12,157
2025-2026,15,CONCHO COUNTY,Early Education,1
2025-2026,15,CONCHO COUNTY,Pre-kindergarten,25
2025-2026,15,CONCHO COUNTY,Kindergarten,39
2025-2026,15,CONCHO COUNTY,Grade 1,29
2025-2026,15,CONCHO COUNTY,Grade 2,29
2025-2026,15,CONCHO COUNTY,Grade 3,39
2025-2026,15,CONCHO COUNTY,Grade 4,32
2025-2026,15,CONCHO COUNTY,Grade 5,32
2025-2026,15,CONCHO COUNTY,Grade 6,39
2025-2026,15,CONCHO COUNTY,Grade 7,32
2025-2026,15,CONCHO COUNTY,Grade 8,48
2025-2026,15,CONCHO COUNTY,Grade 9,62
2025-2026,15,CONCHO COUNTY,Grade 10,55
2025-2026,15,CONCHO COUNTY,Grade 11,49
2025-2026,15,CONCHO COUNTY,Grade 12,36
2025-2026,11,COOKE COUNTY,Early Education,33
2025-2026,11,COOKE COUNTY,Pre-kindergarten,303
2025-2026,11,COOKE COUNTY,Kindergarten,431
2025-2026,11,COOKE COUNTY,Grade 1,455
2025-2026,11,COOKE COUNTY,Grade 2,493
2025-2026,11,COOKE COUNTY,Grade 3,516
2025-2026,11,COOKE COUNTY,Grade 4,545
2025-2026,11,COOKE COUNTY,Grade 5,508
2025-2026,11,COOKE COUNTY,Grade 6,498
2025-2026,11,COOKE COUNTY,Grade 7,560
2025-2026,11,COOKE COUNTY,Grade 8,496
2025-2026,11,COOKE COUNTY,Grade 9,518
2025-2026,11,COOKE COUNTY,Grade 10,492
2025-2026,11,COOKE COUNTY,Grade 11,480
2025-2026,11,COOKE COUNTY,Grade 12,470
2025-2026,12,CORYELL COUNTY,Early Education,51
2025-2026,12,CORYELL COUNTY,Pre-kindergarten,381
2025-2026,12,CORYELL COUNTY,Kindergarten,724
2025-2026,12,CORYELL COUNTY,Grade 1,787
2025-2026,12,CORYELL COUNTY,Grade 2,769
2025-2026,12,CORYELL COUNTY,Grade 3,797
2025-2026,12,CORYELL COUNTY,Grade 4,839
2025-2026,12,CORYELL COUNTY,Grade 5,847
2025-2026,12,CORYELL COUNTY,Grade 6,839
2025-2026,12,CORYELL COUNTY,Grade 7,843
2025-2026,12,CORYELL COUNTY,Grade 8,812
2025-2026,12,CORYELL COUNTY,Grade 9,825
2025-2026,12,CORYELL COUNTY,Grade 10,829
2025-2026,12,CORYELL COUNTY,Grade 11,816
2025-2026,12,CORYELL COUNTY,Grade 12,787
2025-2026,17,COTTLE COUNTY,Pre-kindergarten,4
2025-2026,17,COTTLE COUNTY,Kindergarten,10
2025-2026,17,COTTLE COUNTY,Grade 1,4
2025-2026,17,COTTLE COUNTY,Grade 2,6
2025-2026,17,COTTLE COUNTY,Grade 3,8
2025-2026,17,COTTLE COUNTY,Grade 4,6
2025-2026,17,COTTLE COUNTY,Grade 5,13
2025-2026,17,COTTLE COUNTY,Grade 6,9
2025-2026,17,COTTLE COUNTY,Grade 7,15
2025-2026,17,COTTLE COUNTY,Grade 8,10
2025-2026,17,COTTLE COUNTY,Grade 9,17
2025-2026,17,COTTLE COUNTY,Grade 10,12
2025-2026,17,COTTLE COUNTY,Grade 11,15
2025-2026,17,COTTLE COUNTY,Grade 12,10
2025-2026,15,CRANE COUNTY,Pre-kindergarten,65
2025-2026,15,CRANE COUNTY,Kindergarten,81
2025-2026,15,CRANE COUNTY,Grade 1,92
2025-2026,15,CRANE COUNTY,Grade 2,75
2025-2026,15,CRANE COUNTY,Grade 3,102
2025-2026,15,CRANE COUNTY,Grade 4,105
2025-2026,15,CRANE COUNTY,Grade 5,87
2025-2026,15,CRANE COUNTY,Grade 6,105
2025-2026,15,CRANE COUNTY,Grade 7,90
2025-2026,15,CRANE COUNTY,Grade 8,84
2025-2026,15,CRANE COUNTY,Grade 9,82
2025-2026,15,CRANE COUNTY,Grade 10,93
2025-2026,15,CRANE COUNTY,Grade 11,91
2025-2026,15,CRANE COUNTY,Grade 12,76
2025-2026,15,CROCKETT COUNTY,Pre-kindergarten,30
2025-2026,15,CROCKETT COUNTY,Kindergarten,32
2025-2026,15,CROCKETT COUNTY,Grade 1,44
2025-2026,15,CROCKETT COUNTY,Grade 2,36
2025-2026,15,CROCKETT COUNTY,Grade 3,31
2025-2026,15,CROCKETT COUNTY,Grade 4,32
2025-2026,15,CROCKETT COUNTY,Grade 5,51
2025-2026,15,CROCKETT COUNTY,Grade 6,49
2025-2026,15,CROCKETT COUNTY,Grade 7,53
2025-2026,15,CROCKETT COUNTY,Grade 8,46
2025-2026,15,CROCKETT COUNTY,Grade 9,48
2025-2026,15,CROCKETT COUNTY,Grade 10,47
2025-2026,15,CROCKETT COUNTY,Grade 11,51
2025-2026,15,CROCKETT COUNTY,Grade 12,65
2025-2026,17,CROSBY COUNTY,Early Education,6
2025-2026,17,CROSBY COUNTY,Pre-kindergarten,51
2025-2026,17,CROSBY COUNTY,Kindergarten,48
2025-2026,17,CROSBY COUNTY,Grade 1,43
2025-2026,17,CROSBY COUNTY,Grade 2,45
2025-2026,17,CROSBY COUNTY,Grade 3,55
2025-2026,17,CROSBY COUNTY,Grade 4,58
2025-2026,17,CROSBY COUNTY,Grade 5,81
2025-2026,17,CROSBY COUNTY,Grade 6,48
2025-2026,17,CROSBY COUNTY,Grade 7,44
2025-2026,17,CROSBY COUNTY,Grade 8,68
2025-2026,17,CROSBY COUNTY,Grade 9,60
2025-2026,17,CROSBY COUNTY,Grade 10,59
2025-2026,17,CROSBY COUNTY,Grade 11,64
2025-2026,17,CROSBY COUNTY,Grade 12,61
2025-2026,18,CULBERSON COUNTY,Early Education,1
2025-2026,18,CULBERSON COUNTY,Pre-kindergarten,26
2025-2026,18,CULBERSON COUNTY,Kindergarten,30
2025-2026,18,CULBERSON COUNTY,Grade 1,32
2025-2026,18,CULBERSON COUNTY,Grade 2,29
2025-2026,18,CULBERSON COUNTY,Grade 3,29
2025-2026,18,CULBERSON COUNTY,Grade 4,23
2025-2026,18,CULBERSON COUNTY,Grade 5,25
2025-2026,18,CULBERSON COUNTY,Grade 6,22
2025-2026,18,CULBERSON COUNTY,Grade 7,23
2025-2026,18,CULBERSON COUNTY,Grade 8,25
2025-2026,18,CULBERSON COUNTY,Grade 9,29
2025-2026,18,CULBERSON COUNTY,Grade 10,23
2025-2026,18,CULBERSON COUNTY,Grade 11,36
2025-2026,18,CULBERSON COUNTY,Grade 12,25
2025-2026,16,DALLAM COUNTY,Early Education,9
2025-2026,16,DALLAM COUNTY,Pre-kindergarten,114
2025-2026,16,DALLAM COUNTY,Kindergarten,156
2025-2026,16,DALLAM COUNTY,Grade 1,151
2025-2026,16,DALLAM COUNTY,Grade 2,142
2025-2026,16,DALLAM COUNTY,Grade 3,166
2025-2026,16,DALLAM COUNTY,Grade 4,144
2025-2026,16,DALLAM COUNTY,Grade 5,166
2025-2026,16,DALLAM COUNTY,Grade 6,162
2025-2026,16,DALLAM COUNTY,Grade 7,154
2025-2026,16,DALLAM COUNTY,Grade 8,150
2025-2026,16,DALLAM COUNTY,Grade 9,138
2025-2026,16,DALLAM COUNTY,Grade 10,130
2025-2026,16,DALLAM COUNTY,Grade 11,127
2025-2026,16,DALLAM COUNTY,Grade 12,133
2025-2026,10,DALLAS COUNTY,Early Education,1927
2025-2026,10,DALLAS COUNTY,Pre-kindergarten,27476
2025-2026,10,DALLAS COUNTY,Kindergarten,31349
2025-2026,10,DALLAS COUNTY,Grade 1,32977
2025-2026,10,DALLAS COUNTY,Grade 2,33442
2025-2026,10,DALLAS COUNTY,Grade 3,34134
2025-2026,10,DALLAS COUNTY,Grade 4,35112
2025-2026,10,DALLAS COUNTY,Grade 5,34545
2025-2026,10,DALLAS COUNTY,Grade 6,33815
2025-2026,10,DALLAS COUNTY,Grade 7,33662
2025-2026,10,DALLAS COUNTY,Grade 8,33817
2025-2026,10,DALLAS COUNTY,Grade 9,37058
2025-2026,10,DALLAS COUNTY,Grade 10,35262
2025-2026,10,DALLAS COUNTY,Grade 11,33031
2025-2026,10,DALLAS COUNTY,Grade 12,31841
2025-2026,17,DAWSON COUNTY,Early Education,15
2025-2026,17,DAWSON COUNTY,Pre-kindergarten,101
2025-2026,17,DAWSON COUNTY,Kindergarten,157
2025-2026,17,DAWSON COUNTY,Grade 1,138
2025-2026,17,DAWSON COUNTY,Grade 2,147
2025-2026,17,DAWSON COUNTY,Grade 3,132
2025-2026,17,DAWSON COUNTY,Grade 4,150
2025-2026,17,DAWSON COUNTY,Grade 5,148
2025-2026,17,DAWSON COUNTY,Grade 6,136
2025-2026,17,DAWSON COUNTY,Grade 7,176
2025-2026,17,DAWSON COUNTY,Grade 8,167
2025-2026,17,DAWSON COUNTY,Grade 9,133
2025-2026,17,DAWSON COUNTY,Grade 10,155
2025-2026,17,DAWSON COUNTY,Grade 11,139
2025-2026,17,DAWSON COUNTY,Grade 12,130
2025-2026,16,DEAF SMITH COUNTY,Early Education,38
2025-2026,16,DEAF SMITH COUNTY,Pre-kindergarten,252
2025-2026,16,DEAF SMITH COUNTY,Kindergarten,276
2025-2026,16,DEAF SMITH COUNTY,Grade 1,282
2025-2026,16,DEAF SMITH COUNTY,Grade 2,292
2025-2026,16,DEAF SMITH COUNTY,Grade 3,277
2025-2026,16,DEAF SMITH COUNTY,Grade 4,300
2025-2026,16,DEAF SMITH COUNTY,Grade 5,308
2025-2026,16,DEAF SMITH COUNTY,Grade 6,279
2025-2026,16,DEAF SMITH COUNTY,Grade 7,283
2025-2026,16,DEAF SMITH COUNTY,Grade 8,266
2025-2026,16,DEAF SMITH COUNTY,Grade 9,332
2025-2026,16,DEAF SMITH COUNTY,Grade 10,278
2025-2026,16,DEAF SMITH COUNTY,Grade 11,254
2025-2026,16,DEAF SMITH COUNTY,Grade 12,273
2025-2026,8,DELTA COUNTY,Early Education,4
2025-2026,8,DELTA COUNTY,Pre-kindergarten,81
2025-2026,8,DELTA COUNTY,Kindergarten,73
2025-2026,8,DELTA COUNTY,Grade 1,73
2025-2026,8,DELTA COUNTY,Grade 2,86
2025-2026,8,DELTA COUNTY,Grade 3,82
2025-2026,8,DELTA COUNTY,Grade 4,80
2025-2026,8,DELTA COUNTY,Grade 5,75
2025-2026,8,DELTA COUNTY,Grade 6,70
2025-2026,8,DELTA COUNTY,Grade 7,80
2025-2026,8,DELTA COUNTY,Grade 8,67
2025-2026,8,DELTA COUNTY,Grade 9,63
2025-2026,8,DELTA COUNTY,Grade 10,72
2025-2026,8,DELTA COUNTY,Grade 11,74
2025-2026,8,DELTA COUNTY,Grade 12,52
2025-2026,11,DENTON COUNTY,Early Education,718
2025-2026,11,DENTON COUNTY,Pre-kindergarten,5002
2025-2026,10,DENTON COUNTY,Kindergarten,191
2025-2026,11,DENTON COUNTY,Kindergarten,9679
2025-2026,10,DENTON COUNTY,Grade 1,172
2025-2026,11,DENTON COUNTY,Grade 1,10033
2025-2026,10,DENTON COUNTY,Grade 2,176
2025-2026,11,DENTON COUNTY,Grade 2,10418
2025-2026,10,DENTON COUNTY,Grade 3,187
2025-2026,11,DENTON COUNTY,Grade 3,10621
2025-2026,10,DENTON COUNTY,Grade 4,192
2025-2026,11,DENTON COUNTY,Grade 4,10986
2025-2026,10,DENTON COUNTY,Grade 5,150
2025-2026,11,DENTON COUNTY,Grade 5,10733
2025-2026,10,DENTON COUNTY,Grade 6,143
2025-2026,11,DENTON COUNTY,Grade 6,11196
2025-2026,10,DENTON COUNTY,Grade 7,161
2025-2026,11,DENTON COUNTY,Grade 7,11023
2025-2026,10,DENTON COUNTY,Grade 8,144
2025-2026,11,DENTON COUNTY,Grade 8,10908
2025-2026,10,DENTON COUNTY,Grade 9,116
2025-2026,11,DENTON COUNTY,Grade 9,11628
2025-2026,10,DENTON COUNTY,Grade 10,93
2025-2026,11,DENTON COUNTY,Grade 10,11511
2025-2026,10,DENTON COUNTY,Grade 11,82
2025-2026,11,DENTON COUNTY,Grade 11,11215
2025-2026,10,DENTON COUNTY,Grade 12,87
2025-2026,11,DENTON COUNTY,Grade 12,11357
2025-2026,3,DEWITT COUNTY,Early Education,25
2025-2026,3,DEWITT COUNTY,Pre-kindergarten,209
2025-2026,3,DEWITT COUNTY,Kindergarten,282
2025-2026,3,DEWITT COUNTY,Grade 1,272
2025-2026,3,DEWITT COUNTY,Grade 2,306
2025-2026,3,DEWITT COUNTY,Grade 3,273
2025-2026,3,DEWITT COUNTY,Grade 4,286
2025-2026,3,DEWITT COUNTY,Grade 5,291
2025-2026,3,DEWITT COUNTY,Grade 6,309
2025-2026,3,DEWITT COUNTY,Grade 7,329
2025-2026,3,DEWITT COUNTY,Grade 8,313
2025-2026,3,DEWITT COUNTY,Grade 9,322
2025-2026,3,DEWITT COUNTY,Grade 10,330
2025-2026,3,DEWITT COUNTY,Grade 11,314
2025-2026,3,DEWITT COUNTY,Grade 12,304
2025-2026,17,DICKENS COUNTY,Pre-kindergarten,20
2025-2026,17,DICKENS COUNTY,Kindergarten,11
2025-2026,17,DICKENS COUNTY,Grade 1,18
2025-2026,17,DICKENS COUNTY,Grade 2,15
2025-2026,17,DICKENS COUNTY,Grade 3,17
2025-2026,17,DICKENS COUNTY,Grade 4,19
2025-2026,17,DICKENS COUNTY,Grade 5,12
2025-2026,17,DICKENS COUNTY,Grade 6,19
2025-2026,17,DICKENS COUNTY,Grade 7,17
2025-2026,17,DICKENS COUNTY,Grade 8,17
2025-2026,17,DICKENS COUNTY,Grade 9,11
