T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2024-2025,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2024-2025,8,CAMP COUNTY,Grade 11,191
2024-2025,8,CAMP COUNTY,Grade 12,143
2024-2025,16,CARSON COUNTY,Early Education,11
2024-2025,16,CARSON COUNTY,Pre-kindergarten,40
2024-2025,16,CARSON COUNTY,Kindergarten,77
2024-2025,16,CARSON COUNTY,Grade 1,56
2024-2025,16,CARSON COUNTY,Grade 2,73
2024-2025,16,CARSON COUNTY,Grade 3,90
2024-2025,16,CARSON COUNTY,Grade 4,77
2024-2025,16,CARSON COUNTY,Grade 5,90
2024-2025,16,CARSON COUNTY,Grade 6,73
2024-2025,16,CARSON COUNTY,Grade 7,74
2024-2025,16,CARSON COUNTY,Grade 8,85
2024-2025,16,CARSON COUNTY,Grade 9,78
2024-2025,16,CARSON COUNTY,Grade 10,91
2024-2025,16,CARSON COUNTY,Grade 11,83
2024-2025,16,CARSON COUNTY,Grade 12,74
2024-2025,8,CASS COUNTY,Early Education,15
2024-2025,8,CASS COUNTY,Pre-kindergarten,349
2024-2025,8,CASS COUNTY,Kindergarten,340
2024-2025,8,CASS COUNTY,Grade 1,330
2024-2025,8,CASS COUNTY,Grade 2,366
2024-2025,8,CASS COUNTY,Grade 3,412
2024-2025,8,CASS COUNTY,Grade 4,383
2024-2025,8,CASS COUNTY,Grade 5,390
2024-2025,8,CASS COUNTY,Grade 6,365
2024-2025,8,CASS COUNTY,Grade 7,410
2024-2025,8,CASS COUNTY,Grade 8,389
2024-2025,8,CASS COUNTY,Grade 9,415
2024-2025,8,CASS COUNTY,Grade 10,372
2024-2025,8,CASS COUNTY,Grade 11,363
2024-2025,8,CASS COUNTY,Grade 12,369
2024-2025,16,CASTRO COUNTY,Early Education,4
2024-2025,16,CASTRO COUNTY,Pre-kindergarten,101
2024-2025,16,CASTRO COUNTY,Kindergarten,108
2024-2025,16,CASTRO COUNTY,Grade 1,92
2024-2025,16,CASTRO COUNTY,Grade 2,95
2024-2025,16,CASTRO COUNTY,Grade 3,101
2024-2025,16,CASTRO COUNTY,Grade 4,112
2024-2025,16,CASTRO COUNTY,Grade 5,108
2024-2025,16,CASTRO COUNTY,Grade 6,120
2024-2025,16,CASTRO COUNTY,Grade 7,118
2024-2025,16,CASTRO COUNTY,Grade 8,112
2024-2025,16,CASTRO COUNTY,Grade 9,115
2024-2025,16,CASTRO COUNTY,Grade 10,124
2024-2025,16,CASTRO COUNTY,Grade 11,108
2024-2025,16,CASTRO COUNTY,Grade 12,108
2024-2025,4,CHAMBERS COUNTY,Early Education,79
2024-2025,5,CHAMBERS COUNTY,Early Education,8
2024-2025,4,CHAMBERS COUNTY,Pre-kindergarten,258
2024-2025,5,CHAMBERS COUNTY,Pre-kindergarten,117
2024-2025,4,CHAMBERS COUNTY,Kindergarten,701
2024-2025,5,CHAMBERS COUNTY,Kindergarten,116
2024-2025,4,CHAMBERS COUNTY,Grade 1,663
2024-2025,5,CHAMBERS COUNTY,Grade 1,100
2024-2025,4,CHAMBERS COUNTY,Grade 2,680
2024-2025,5,CHAMBERS COUNTY,Grade 2,90
2024-2025,4,CHAMBERS COUNTY,Grade 3,708
2024-2025,5,CHAMBERS COUNTY,Grade 3,117
2024-2025,4,CHAMBERS COUNTY,Grade 4,743
2024-2025,5,CHAMBERS COUNTY,Grade 4,93
2024-2025,4,CHAMBERS COUNTY,Grade 5,772
2024-2025,5,CHAMBERS COUNTY,Grade 5,108
2024-2025,4,CHAMBERS COUNTY,Grade 6,704
2024-2025,5,CHAMBERS COUNTY,Grade 6,102
2024-2025,4,CHAMBERS COUNTY,Grade 7,664
2024-2025,5,CHAMBERS COUNTY,Grade 7,129
2024-2025,4,CHAMBERS COUNTY,Grade 8,734
2024-2025,5,CHAMBERS COUNTY,Grade 8,135
2024-2025,4,CHAMBERS COUNTY,Grade 9,742
2024-2025,5,CHAMBERS COUNTY,Grade 9,106
2024-2025,4,CHAMBERS COUNTY,Grade 10,688
2024-2025,5,CHAMBERS COUNTY,Grade 10,124
2024-2025,4,CHAMBERS COUNTY,Grade 11,647
2024-2025,5,CHAMBERS COUNTY,Grade 11,113
2024-2025,4,CHAMBERS COUNTY,Grade 12,644
2024-2025,5,CHAMBERS COUNTY,Grade 12,104
2024-2025,7,CHEROKEE COUNTY,Early Education,28
2024-2025,7,CHEROKEE COUNTY,Pre-kindergarten,431
2024-2025,7,CHEROKEE COUNTY,Kindergarten,542
2024-2025,7,CHEROKEE COUNTY,Grade 1,588
2024-2025,7,CHEROKEE COUNTY,Grade 2,599
2024-2025,7,CHEROKEE COUNTY,Grade 3,628
2024-2025,7,CHEROKEE COUNTY,Grade 4,646
2024-2025,7,CHEROKEE COUNTY,Grade 5,565
2024-2025,7,CHEROKEE COUNTY,Grade 6,573
2024-2025,7,CHEROKEE COUNTY,Grade 7,591
2024-2025,7,CHEROKEE COUNTY,Grade 8,547
2024-2025,7,CHEROKEE COUNTY,Grade 9,618
2024-2025,7,CHEROKEE COUNTY,Grade 10,592
2024-2025,7,CHEROKEE COUNTY,Grade 11,545
2024-2025,7,CHEROKEE COUNTY,Grade 12,534
2024-2025,16,CHILDRESS COUNTY,Early Education,8
2024-2025,16,CHILDRESS COUNTY,Pre-kindergarten,54
2024-2025,16,CHILDRESS COUNTY,Kindergarten,62
2024-2025,16,CHILDRESS COUNTY,Grade 1,56
2024-2025,16,CHILDRESS COUNTY,Grade 2,71
2024-2025,16,CHILDRESS COUNTY,Grade 3,75
2024-2025,16,CHILDRESS COUNTY,Grade 4,60
2024-2025,16,CHILDRESS COUNTY,Grade 5,61
2024-2025,16,CHILDRESS COUNTY,Grade 6,63
2024-2025,16,CHILDRESS COUNTY,Grade 7,77
2024-2025,16,CHILDRESS COUNTY,Grade 8,74
2024-2025,16,CHILDRESS COUNTY,Grade 9,77
2024-2025,16,CHILDRESS COUNTY,Grade 10,91
2024-2025,16,CHILDRESS COUNTY,Grade 11,75
2024-2025,16,CHILDRESS COUNTY,Grade 12,74
2024-2025,9,CLAY COUNTY,Early Education,8
2024-2025,9,CLAY COUNTY,Pre-kindergarten,100
2024-2025,9,CLAY COUNTY,Kindergarten,110
2024-2025,9,CLAY COUNTY,Grade 1,149
2024-2025,9,CLAY COUNTY,Grade 2,127
2024-2025,9,CLAY COUNTY,Grade 3,115
2024-2025,9,CLAY COUNTY,Grade 4,116
2024-2025,9,CLAY COUNTY,Grade 5,127
2024-2025,9,CLAY COUNTY,Grade 6,132
2024-2025,9,CLAY COUNTY,Grade 7,129
2024-2025,9,CLAY COUNTY,Grade 8,134
2024-2025,9,CLAY COUNTY,Grade 9,139
2024-2025,9,CLAY COUNTY,Grade 10,141
2024-2025,9,CLAY COUNTY,Grade 11,139
2024-2025,9,CLAY COUNTY,Grade 12,101
2024-2025,17,COCHRAN COUNTY,Early Education,1
2024-2025,17,COCHRAN COUNTY,Pre-kindergarten,52
2024-2025,17,COCHRAN COUNTY,Kindergarten,41
2024-2025,17,COCHRAN COUNTY,Grade 1,41
2024-2025,17,COCHRAN COUNTY,Grade 2,52
2024-2025,17,COCHRAN COUNTY,Grade 3,42
2024-2025,17,COCHRAN COUNTY,Grade 4,31
2024-2025,17,COCHRAN COUNTY,Grade 5,45
2024-2025,17,COCHRAN COUNTY,Grade 6,45
2024-2025,17,COCHRAN COUNTY,Grade 7,50
2024-2025,17,COCHRAN COUNTY,Grade 8,48
2024-2025,17,COCHRAN COUNTY,Grade 9,51
2024-2025,17,COCHRAN COUNTY,Grade 10,58
2024-2025,17,COCHRAN COUNTY,Grade 11,54
2024-2025,17,COCHRAN COUNTY,Grade 12,55
2024-2025,15,COKE COUNTY,Early Education,6
2024-2025,15,COKE COUNTY,Pre-kindergarten,31
2024-2025,15,COKE COUNTY,Kindergarten,34
2024-2025,15,COKE COUNTY,Grade 1,35
2024-2025,15,COKE COUNTY,Grade 2,29
2024-2025,15,COKE COUNTY,Grade 3,41
2024-2025,15,COKE COUNTY,Grade 4,32
2024-2025,15,COKE COUNTY,Grade 5,30
2024-2025,15,COKE COUNTY,Grade 6,40
2024-2025,15,COKE COUNTY,Grade 7,39
2024-2025,15,COKE COUNTY,Grade 8,37
2024-2025,15,COKE COUNTY,Grade 9,36
2024-2025,15,COKE COUNTY,Grade 10,36
2024-2025,15,COKE COUNTY,Grade 11,47
2024-2025,15,COKE COUNTY,Grade 12,28
2024-2025,15,COLEMAN COUNTY,Early Education,3
2024-2025,15,COLEMAN COUNTY,Pre-kindergarten,94
2024-2025,15,COLEMAN COUNTY,Kindergarten,70
2024-2025,15,COLEMAN COUNTY,Grade 1,88
2024-2025,15,COLEMAN COUNTY,Grade 2,77
2024-2025,15,COLEMAN COUNTY,Grade 3,86
2024-2025,15,COLEMAN COUNTY,Grade 4,91
2024-2025,15,COLEMAN COUNTY,Grade 5,85
2024-2025,15,COLEMAN COUNTY,Grade 6,85
2024-2025,15,COLEMAN COUNTY,Grade 7,99
2024-2025,15,COLEMAN COUNTY,Grade 8,91
2024-2025,15,COLEMAN COUNTY,Grade 9,92
2024-2025,15,COLEMAN COUNTY,Grade 10,92
2024-2025,15,COLEMAN COUNTY,Grade 11,71
2024-2025,15,COLEMAN COUNTY,Grade 12,94
2024-2025,10,COLLIN COUNTY,Early Education,1646
2024-2025,10,COLLIN COUNTY,Pre-kindergarten,5347
2024-2025,10,COLLIN COUNTY,Kindergarten,15788
2024-2025,10,COLLIN COUNTY,Grade 1,16798
2024-2025,10,COLLIN COUNTY,Grade 2,17754
2024-2025,10,COLLIN COUNTY,Grade 3,18591
2024-2025,10,COLLIN COUNTY,Grade 4,18697
2024-2025,10,COLLIN COUNTY,Grade 5,18782
2024-2025,10,COLLIN COUNTY,Grade 6,19404
2024-2025,10,COLLIN COUNTY,Grade 7,19620
2024-2025,10,COLLIN COUNTY,Grade 8,19499
2024-2025,10,COLLIN COUNTY,Grade 9,20488
2024-2025,10,COLLIN COUNTY,Grade 10,19761
2024-2025,10,COLLIN COUNTY,Grade 11,19342
2024-2025,10,COLLIN COUNTY,Grade 12,19073
2024-2025,16,COLLINGSWORTH COUNTY,Early Education,2
2024-2025,16,COLLINGSWORTH COUNTY,Pre-kindergarten,30
2024-2025,16,COLLINGSWORTH COUNTY,Kindergarten,41
2024-2025,16,COLLINGSWORTH COUNTY,Grade 1,41
2024-2025,16,COLLINGSWORTH COUNTY,Grade 2,28
2024-2025,16,COLLINGSWORTH COUNTY,Grade 3,26
2024-2025,16,COLLINGSWORTH COUNTY,Grade 4,30
2024-2025,16,COLLINGSWORTH COUNTY,Grade 5,40
2024-2025,16,COLLINGSWORTH COUNTY,Grade 6,35
2024-2025,16,COLLINGSWORTH COUNTY,Grade 7,43
2024-2025,16,COLLINGSWORTH COUNTY,Grade 8,50
2024-2025,16,COLLINGSWORTH COUNTY,Grade 9,46
2024-2025,16,COLLINGSWORTH COUNTY,Grade 10,45
2024-2025,16,COLLINGSWORTH COUNTY,Grade 11,37
2024-2025,16,COLLINGSWORTH COUNTY,Grade 12,40
2024-2025,3,COLORADO COUNTY,Early Education,19
2024-2025,4,COLORADO COUNTY,Early Education,14
2024-2025,3,COLORADO COUNTY,Pre-kindergarten,74
2024-2025,4,COLORADO COUNTY,Pre-kindergarten,71
2024-2025,3,COLORADO COUNTY,Kindergarten,123
2024-2025,4,COLORADO COUNTY,Kindergarten,128
2024-2025,3,COLORADO COUNTY,Grade 1,130
2024-2025,4,COLORADO COUNTY,Grade 1,117
2024-2025,3,COLORADO COUNTY,Grade 2,144
2024-2025,4,COLORADO COUNTY,Grade 2,117
2024-2025,3,COLORADO COUNTY,Grade 3,131
2024-2025,4,COLORADO COUNTY,Grade 3,105
2024-2025,3,COLORADO COUNTY,Grade 4,146
2024-2025,4,COLORADO COUNTY,Grade 4,129
2024-2025,3,COLORADO COUNTY,Grade 5,154
2024-2025,4,COLORADO COUNTY,Grade 5,117
2024-2025,3,COLORADO COUNTY,Grade 6,157
2024-2025,4,COLORADO COUNTY,Grade 6,115
2024-2025,3,COLORADO COUNTY,Grade 7,146
2024-2025,4,COLORADO COUNTY,Grade 7,88
2024-2025,3,COLORADO COUNTY,Grade 8,138
2024-2025,4,COLORADO COUNTY,Grade 8,120
2024-2025,3,COLORADO COUNTY,Grade 9,161
2024-2025,4,COLORADO COUNTY,Grade 9,140
2024-2025,3,COLORADO COUNTY,Grade 10,173
2024-2025,4,COLORADO COUNTY,Grade 10,146
2024-2025,3,COLORADO COUNTY,Grade 11,179
2024-2025,4,COLORADO COUNTY,Grade 11,132
2024-2025,3,COLORADO COUNTY,Grade 12,163
2024-2025,4,COLORADO COUNTY,Grade 12,120
2024-2025,20,COMAL COUNTY,Early Education,262
2024-2025,20,COMAL COUNTY,Pre-kindergarten,694
2024-2025,20,COMAL COUNTY,Kindergarten,2506
2024-2025,20,COMAL COUNTY,Grade 1,2580
2024-2025,20,COMAL COUNTY,Grade 2,2828
2024-2025,20,COMAL COUNTY,Grade 3,3060
2024-2025,20,COMAL COUNTY,Grade 4,3105
2024-2025,20,COMAL COUNTY,Grade 5,2961
2024-2025,20,COMAL COUNTY,Grade 6,3095
2024-2025,20,COMAL COUNTY,Grade 7,3110
2024-2025,20,COMAL COUNTY,Grade 8,3235
2024-2025,20,COMAL COUNTY,Grade 9,3342
2024-2025,20,COMAL COUNTY,Grade 10,3201
2024-2025,20,COMAL COUNTY,Grade 11,3231
2024-2025,20,COMAL COUNTY,Grade 12,2837
2024-2025,14,COMANCHE COUNTY,Early Education,52
2024-2025,14,COMANCHE COUNTY,Pre-kindergarten,147
2024-2025,14,COMANCHE COUNTY,Kindergarten,163
2024-2025,14,COMANCHE COUNTY,Grade 1,132
2024-2025,14,COMANCHE COUNTY,Grade 2,169
2024-2025,14,COMANCHE COUNTY,Grade 3,179
2024-2025,14,COMANCHE COUNTY,Grade 4,154
2024-2025,14,COMANCHE COUNTY,Grade 5,167
2024-2025,14,COMANCHE COUNTY,Grade 6,164
2024-2025,14,COMANCHE COUNTY,Grade 7,154
2024-2025,14,COMANCHE COUNTY,Grade 8,167
2024-2025,14,COMANCHE COUNTY,Grade 9,158
2024-2025,14,COMANCHE COUNTY,Grade 10,156
2024-2025,14,COMANCHE COUNTY,Grade 11,158
2024-2025,14,COMANCHE COUNTY,Grade 12,154
2024-2025,15,CONCHO COUNTY,Early Education,2
2024-2025,15,CONCHO COUNTY,Pre-kindergarten,29
2024-2025,15,CONCHO COUNTY,Kindergarten,32
2024-2025,15,CONCHO COUNTY,Grade 1,26
2024-2025,15,CONCHO COUNTY,Grade 2,36
2024-2025,15,CONCHO COUNTY,Grade 3,31
2024-2025,15,CONCHO COUNTY,Grade 4,32
2024-2025,15,CONCHO COUNTY,Grade 5,30
2024-2025,15,CONCHO COUNTY,Grade 6,27
2024-2025,15,CONCHO COUNTY,Grade 7,39
2024-2025,15,CONCHO COUNTY,Grade 8,48
2024-2025,15,CONCHO COUNTY,Grade 9,60
2024-2025,15,CONCHO COUNTY,Grade 10,54
2024-2025,15,CONCHO COUNTY,Grade 11,37
2024-2025,15,CONCHO COUNTY,Grade 12,38
2024-2025,11,COOKE COUNTY,Early Education,44
2024-2025,11,COOKE COUNTY,Pre-kindergarten,296
2024-2025,11,COOKE COUNTY,Kindergarten,455
2024-2025,11,COOKE COUNTY,Grade 1,490
2024-2025,11,COOKE COUNTY,Grade 2,505
2024-2025,11,COOKE COUNTY,Grade 3,539
2024-2025,11,COOKE COUNTY,Grade 4,499
2024-2025,11,COOKE COUNTY,Grade 5,486
2024-2025,11,COOKE COUNTY,Grade 6,562
2024-2025,11,COOKE COUNTY,Grade 7,501
2024-2025,11,COOKE COUNTY,Grade 8,498
2024-2025,11,COOKE COUNTY,Grade 9,529
2024-2025,11,COOKE COUNTY,Grade 10,515
2024-2025,11,COOKE COUNTY,Grade 11,487
2024-2025,11,COOKE COUNTY,Grade 12,418
2024-2025,12,CORYELL COUNTY,Early Education,62
2024-2025,12,CORYELL COUNTY,Pre-kindergarten,408
2024-2025,12,CORYELL COUNTY,Kindergarten,786
2024-2025,12,CORYELL COUNTY,Grade 1,761
2024-2025,12,CORYELL COUNTY,Grade 2,814
2024-2025,12,CORYELL COUNTY,Grade 3,828
2024-2025,12,CORYELL COUNTY,Grade 4,837
2024-2025,12,CORYELL COUNTY,Grade 5,842
2024-2025,12,CORYELL COUNTY,Grade 6,829
2024-2025,12,CORYELL COUNTY,Grade 7,808
2024-2025,12,CORYELL COUNTY,Grade 8,841
2024-2025,12,CORYELL COUNTY,Grade 9,855
2024-2025,12,CORYELL COUNTY,Grade 10,836
2024-2025,12,CORYELL COUNTY,Grade 11,838
2024-2025,12,CORYELL COUNTY,Grade 12,856
2024-2025,17,COTTLE COUNTY,Pre-kindergarten,5
2024-2025,17,COTTLE COUNTY,Kindergarten,7
2024-2025,17,COTTLE COUNTY,Grade 1,8
2024-2025,17,COTTLE COUNTY,Grade 2,5
2024-2025,17,COTTLE COUNTY,Grade 3,9
2024-2025,17,COTTLE COUNTY,Grade 4,16
2024-2025,17,COTTLE COUNTY,Grade 5,11
2024-2025,17,COTTLE COUNTY,Grade 6,15
2024-2025,17,COTTLE COUNTY,Grade 7,9
2024-2025,17,COTTLE COUNTY,Grade 8,16
2024-2025,17,COTTLE COUNTY,Grade 9,15
2024-2025,17,COTTLE COUNTY,Grade 10,17
2024-2025,17,COTTLE COUNTY,Grade 11,10
2024-2025,17,COTTLE COUNTY,Grade 12,13
2024-2025,15,CRANE COUNTY,Pre-kindergarten,70
2024-2025,15,CRANE COUNTY,Kindergarten,86
2024-2025,15,CRANE COUNTY,Grade 1,74
2024-2025,15,CRANE COUNTY,Grade 2,99
2024-2025,15,CRANE COUNTY,Grade 3,106
2024-2025,15,CRANE COUNTY,Grade 4,86
2024-2025,15,CRANE COUNTY,Grade 5,104
2024-2025,15,CRANE COUNTY,Grade 6,95
2024-2025,15,CRANE COUNTY,Grade 7,87
2024-2025,15,CRANE COUNTY,Grade 8,79
2024-2025,15,CRANE COUNTY,Grade 9,91
2024-2025,15,CRANE COUNTY,Grade 10,99
2024-2025,15,CRANE COUNTY,Grade 11,93
2024-2025,15,CRANE COUNTY,Grade 12,64
2024-2025,15,CROCKETT COUNTY,Early Education,4
2024-2025,15,CROCKETT COUNTY,Pre-kindergarten,28
2024-2025,15,CROCKETT COUNTY,Kindergarten,36
2024-2025,15,CROCKETT COUNTY,Grade 1,35
2024-2025,15,CROCKETT COUNTY,Grade 2,31
2024-2025,15,CROCKETT COUNTY,Grade 3,32
2024-2025,15,CROCKETT COUNTY,Grade 4,53
2024-2025,15,CROCKETT COUNTY,Grade 5,45
2024-2025,15,CROCKETT COUNTY,Grade 6,48
2024-2025,15,CROCKETT COUNTY,Grade 7,44
2024-2025,15,CROCKETT COUNTY,Grade 8,51
2024-2025,15,CROCKETT COUNTY,Grade 9,52
2024-2025,15,CROCKETT COUNTY,Grade 10,53
2024-2025,15,CROCKETT COUNTY,Grade 11,63
2024-2025,15,CROCKETT COUNTY,Grade 12,46
2024-2025,17,CROSBY COUNTY,Early Education,5
2024-2025,17,CROSBY COUNTY,Pre-kindergarten,52
2024-2025,17,CROSBY COUNTY,Kindergarten,47
2024-2025,17,CROSBY COUNTY,Grade 1,55
2024-2025,17,CROSBY COUNTY,Grade 2,62
2024-2025,17,CROSBY COUNTY,Grade 3,61
2024-2025,17,CROSBY COUNTY,Grade 4,75
2024-2025,17,CROSBY COUNTY,Grade 5,49
2024-2025,17,CROSBY COUNTY,Grade 6,58
2024-2025,17,CROSBY COUNTY,Grade 7,66
2024-2025,17,CROSBY COUNTY,Grade 8,77
2024-2025,17,CROSBY COUNTY,Grade 9,65
2024-2025,17,CROSBY COUNTY,Grade 10,65
2024-2025,17,CROSBY COUNTY,Grade 11,76
2024-2025,17,CROSBY COUNTY,Grade 12,80
2024-2025,18,CULBERSON COUNTY,Pre-kindergarten,24
2024-2025,18,CULBERSON COUNTY,Kindergarten,26
2024-2025,18,CULBERSON COUNTY,Grade 1,32
2024-2025,18,CULBERSON COUNTY,Grade 2,31
2024-2025,18,CULBERSON COUNTY,Grade 3,21
2024-2025,18,CULBERSON COUNTY,Grade 4,33
2024-2025,18,CULBERSON COUNTY,Grade 5,22
2024-2025,18,CULBERSON COUNTY,Grade 6,24
2024-2025,18,CULBERSON COUNTY,Grade 7,21
2024-2025,18,CULBERSON COUNTY,Grade 8,31
2024-2025,18,CULBERSON COUNTY,Grade 9,25
2024-2025,18,CULBERSON COUNTY,Grade 10,45
2024-2025,18,CULBERSON COUNTY,Grade 11,25
2024-2025,18,CULBERSON COUNTY,Grade 12,21
2024-2025,16,DALLAM COUNTY,Early Education,9
2024-2025,16,DALLAM COUNTY,Pre-kindergarten,118
2024-2025,16,DALLAM COUNTY,Kindergarten,142
2024-2025,16,DALLAM COUNTY,Grade 1,152
2024-2025,16,DALLAM COUNTY,Grade 2,168
2024-2025,16,DALLAM COUNTY,Grade 3,150
2024-2025,16,DALLAM COUNTY,Grade 4,166
2024-2025,16,DALLAM COUNTY,Grade 5,162
2024-2025,16,DALLAM COUNTY,Grade 6,160
2024-2025,16,DALLAM COUNTY,Grade 7,157
2024-2025,16,DALLAM COUNTY,Grade 8,150
2024-2025,16,DALLAM COUNTY,Grade 9,136
2024-2025,16,DALLAM COUNTY,Grade 10,141
2024-2025,16,DALLAM COUNTY,Grade 11,138
2024-2025,16,DALLAM COUNTY,Grade 12,122
2024-2025,10,DALLAS COUNTY,Early Education,1944
2024-2025,10,DALLAS COUNTY,Pre-kindergarten,28091
2024-2025,10,DALLAS COUNTY,Kindergarten,32787
2024-2025,10,DALLAS COUNTY,Grade 1,33931
2024-2025,10,DALLAS COUNTY,Grade 2,35148
2024-2025,10,DALLAS COUNTY,Grade 3,36043
2024-2025,10,DALLAS COUNTY,Grade 4,35459
2024-2025,10,DALLAS COUNTY,Grade 5,34961
2024-2025,10,DALLAS COUNTY,Grade 6,34465
2024-2025,10,DALLAS COUNTY,Grade 7,34578
2024-2025,10,DALLAS COUNTY,Grade 8,34331
2024-2025,10,DALLAS COUNTY,Grade 9,39596
2024-2025,10,DALLAS COUNTY,Grade 10,37684
2024-2025,10,DALLAS COUNTY,Grade 11,33904
2024-2025,10,DALLAS COUNTY,Grade 12,32139
2024-2025,17,DAWSON COUNTY,Early Education,15
2024-2025,17,DAWSON COUNTY,Pre-kindergarten,128
2024-2025,17,DAWSON COUNTY,Kindergarten,136
2024-2025,17,DAWSON COUNTY,Grade 1,145
2024-2025,17,DAWSON COUNTY,Grade 2,133
2024-2025,17,DAWSON COUNTY,Grade 3,151
2024-2025,17,DAWSON COUNTY,Grade 4,149
2024-2025,17,DAWSON COUNTY,Grade 5,137
2024-2025,17,DAWSON COUNTY,Grade 6,177
2024-2025,17,DAWSON COUNTY,Grade 7,168
2024-2025,17,DAWSON COUNTY,Grade 8,148
2024-2025,17,DAWSON COUNTY,Grade 9,163
2024-2025,17,DAWSON COUNTY,Grade 10,151
2024-2025,17,DAWSON COUNTY,Grade 11,134
2024-2025,17,DAWSON COUNTY,Grade 12,182
2024-2025,16,DEAF SMITH COUNTY,Early Education,29
2024-2025,16,DEAF SMITH COUNTY,Pre-kindergarten,271
2024-2025,16,DEAF SMITH COUNTY,Kindergarten,286
2024-2025,16,DEAF SMITH COUNTY,Grade 1,303
2024-2025,16,DEAF SMITH COUNTY,Grade 2,288
2024-2025,16,DEAF SMITH COUNTY,Grade 3,312
2024-2025,16,DEAF SMITH COUNTY,Grade 4,296
2024-2025,16,DEAF SMITH COUNTY,Grade 5,272
2024-2025,16,DEAF SMITH COUNTY,Grade 6,292
2024-2025,16,DEAF SMITH COUNTY,Grade 7,257
2024-2025,16,DEAF SMITH COUNTY,Grade 8,322
2024-2025,16,DEAF SMITH COUNTY,Grade 9,319
2024-2025,16,DEAF SMITH COUNTY,Grade 10,299
2024-2025,16,DEAF SMITH COUNTY,Grade 11,310
2024-2025,16,DEAF SMITH COUNTY,Grade 12,254
2024-2025,8,DELTA COUNTY,Early Education,2
2024-2025,8,DELTA COUNTY,Pre-kindergarten,79
2024-2025,8,DELTA COUNTY,Kindergarten,80
2024-2025,8,DELTA COUNTY,Grade 1,85
2024-2025,8,DELTA COUNTY,Grade 2,82
2024-2025,8,DELTA COUNTY,Grade 3,83
2024-2025,8,DELTA COUNTY,Grade 4,80
2024-2025,8,DELTA COUNTY,Grade 5,80
2024-2025,8,DELTA COUNTY,Grade 6,78
2024-2025,8,DELTA COUNTY,Grade 7,71
2024-2025,8,DELTA COUNTY,Grade 8,64
2024-2025,8,DELTA COUNTY,Grade 9,72
2024-2025,8,DELTA COUNTY,Grade 10,70
2024-2025,8,DELTA COUNTY,Grade 11,60
2024-2025,8,DELTA COUNTY,Grade 12,58
2024-2025,11,DENTON COUNTY,Early Education,760
2024-2025,11,DENTON COUNTY,Pre-kindergarten,4839
2024-2025,10,DENTON COUNTY,Kindergarten,100
2024-2025,11,DENTON COUNTY,Kindergarten,9861
2024-2025,10,DENTON COUNTY,Grade 1,100
2024-2025,11,DENTON COUNTY,Grade 1,10321
2024-2025,10,DENTON COUNTY,Grade 2,100
2024-2025,11,DENTON COUNTY,Grade 2,10466
2024-2025,10,DENTON COUNTY,Grade 3,100
2024-2025,11,DENTON COUNTY,Grade 3,10887
2024-2025,10,DENTON COUNTY,Grade 4,100
2024-2025,11,DENTON COUNTY,Grade 4,10561
2024-2025,10,DENTON COUNTY,Grade 5,118
2024-2025,11,DENTON COUNTY,Grade 5,11015
2024-2025,10,DENTON COUNTY,Grade 6,142
2024-2025,11,DENTON COUNTY,Grade 6,10851
2024-2025,10,DENTON COUNTY,Grade 7,135
2024-2025,11,DENTON COUNTY,Grade 7,10832
2024-2025,10,DENTON COUNTY,Grade 8,138
2024-2025,11,DENTON COUNTY,Grade 8,10876
2024-2025,10,DENTON COUNTY,Grade 9,101
2024-2025,11,DENTON COUNTY,Grade 9,11563
2024-2025,10,DENTON COUNTY,Grade 10,90
2024-2025,11,DENTON COUNTY,Grade 10,11551
2024-2025,10,DENTON COUNTY,Grade 11,92
2024-2025,11,DENTON COUNTY,Grade 11,11142
2024-2025,10,DENTON COUNTY,Grade 12,75
2024-2025,11,DENTON COUNTY,Grade 12,10821
2024-2025,3,DEWITT COUNTY,Early Education,25
2024-2025,3,DEWITT COUNTY,Pre-kindergarten,249
2024-2025,3,DEWITT COUNTY,Kindergarten,279
2024-2025,3,DEWITT COUNTY,Grade 1,314
2024-2025,3,DEWITT COUNTY,Grade 2,275
2024-2025,3,DEWITT COUNTY,Grade 3,288
2024-2025,3,DEWITT COUNTY,Grade 4,290
2024-2025,3,DEWITT COUNTY,Grade 5,313
2024-2025,3,DEWITT COUNTY,Grade 6,310
2024-2025,3,DEWITT COUNTY,Grade 7,330
2024-2025,3,DEWITT COUNTY,Grade 8,293
2024-2025,3,DEWITT COUNTY,Grade 9,365
2024-2025,3,DEWITT COUNTY,Grade 10,343
2024-2025,3,DEWITT COUNTY,Grade 11,312
2024-2025,3,DEWITT COUNTY,Grade 12,311
2024-2025,17,DICKENS COUNTY,Pre-kindergarten,17
2024-2025,17,DICKENS COUNTY,Kindergarten,18
2024-2025,17,DICKENS COUNTY,Grade 1,22
2024-2025,17,DICKENS COUNTY,Grade 2,25
2024-2025,17,DICKENS COUNTY,Grade 3,23
2024-2025,17,DICKENS COUNTY,Grade 4,16
2024-2025,17,DICKENS COUNTY,Grade 5,23
2024-2025,17,DICKENS COUNTY,Grade 6,16
2024-2025,17,DICKENS COUNTY,Grade 7,17
2024-2025,17,DICKENS COUNTY,Grade 8,14
