T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2013-2014,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2013-2014,AL,DENTON COUNTY/ALL,Pre-kindergarten,3187
2013-2014,AL,DENTON COUNTY/ALL,Kindergarten,8764
2013-2014,AL,DENTON COUNTY/ALL,Grade  1,9182
2013-2014,AL,DENTON COUNTY/ALL,Grade  2,9295
2013-2014,AL,DENTON COUNTY/ALL,Grade  3,9217
2013-2014,AL,DENTON COUNTY/ALL,Grade  4,9308
2013-2014,AL,DENTON COUNTY/ALL,Grade  5,9344
2013-2014,AL,DENTON COUNTY/ALL,Grade  6,9330
2013-2014,AL,DENTON COUNTY/ALL,Grade  7,9290
2013-2014,AL,DENTON COUNTY/ALL,Grade  8,9340
2013-2014,AL,DENTON COUNTY/ALL,Grade  9,9580
2013-2014,AL,DENTON COUNTY/ALL,Grade 10,8841
2013-2014,AL,DENTON COUNTY/ALL,Grade 11,8283
2013-2014,AL,DENTON COUNTY/ALL,Grade 12,7689
2013-2014,3,DEWITT COUNTY,Early Education,16
2013-2014,3,DEWITT COUNTY,Pre-kindergarten,266
2013-2014,3,DEWITT COUNTY,Kindergarten,341
2013-2014,3,DEWITT COUNTY,Grade  1,338
2013-2014,3,DEWITT COUNTY,Grade  2,340
2013-2014,3,DEWITT COUNTY,Grade  3,334
2013-2014,3,DEWITT COUNTY,Grade  4,304
2013-2014,3,DEWITT COUNTY,Grade  5,320
2013-2014,3,DEWITT COUNTY,Grade  6,343
2013-2014,3,DEWITT COUNTY,Grade  7,371
2013-2014,3,DEWITT COUNTY,Grade  8,368
2013-2014,3,DEWITT COUNTY,Grade  9,344
2013-2014,3,DEWITT COUNTY,Grade 10,326
2013-2014,3,DEWITT COUNTY,Grade 11,299
2013-2014,3,DEWITT COUNTY,Grade 12,283
2013-2014,17,DICKENS COUNTY,Pre-kindergarten,49
2013-2014,17,DICKENS COUNTY,Kindergarten,27
2013-2014,17,DICKENS COUNTY,Grade  1,23
2013-2014,17,DICKENS COUNTY,Grade  2,25
2013-2014,17,DICKENS COUNTY,Grade  3,27
2013-2014,17,DICKENS COUNTY,Grade  4,36
2013-2014,17,DICKENS COUNTY,Grade  5,23
2013-2014,17,DICKENS COUNTY,Grade  6,35
2013-2014,17,DICKENS COUNTY,Grade  7,35
2013-2014,17,DICKENS COUNTY,Grade  8,25
2013-2014,17,DICKENS COUNTY,Grade  9,29
2013-2014,17,DICKENS COUNTY,Grade 10,22
2013-2014,17,DICKENS COUNTY,Grade 11,20
2013-2014,17,DICKENS COUNTY,Grade 12,22
2013-2014,20,DIMMIT COUNTY,Early Education,-9999999
2013-2014,20,DIMMIT COUNTY,Pre-kindergarten,114
2013-2014,20,DIMMIT COUNTY,Kindergarten,210
2013-2014,20,DIMMIT COUNTY,Grade  1,203
2013-2014,20,DIMMIT COUNTY,Grade  2,203
2013-2014,20,DIMMIT COUNTY,Grade  3,192
2013-2014,20,DIMMIT COUNTY,Grade  4,188
2013-2014,20,DIMMIT COUNTY,Grade  5,177
2013-2014,20,DIMMIT COUNTY,Grade  6,166
2013-2014,20,DIMMIT COUNTY,Grade  7,190
2013-2014,20,DIMMIT COUNTY,Grade  8,172
2013-2014,20,DIMMIT COUNTY,Grade  9,201
2013-2014,20,DIMMIT COUNTY,Grade 10,181
2013-2014,20,DIMMIT COUNTY,Grade 11,141
2013-2014,20,DIMMIT COUNTY,Grade 12,117
2013-2014,16,DONLEY COUNTY,Early Education,-9999999
2013-2014,16,DONLEY COUNTY,Pre-kindergarten,37
2013-2014,16,DONLEY COUNTY,Kindergarten,43
2013-2014,16,DONLEY COUNTY,Grade  1,51
2013-2014,16,DONLEY COUNTY,Grade  2,44
2013-2014,16,DONLEY COUNTY,Grade  3,42
2013-2014,16,DONLEY COUNTY,Grade  4,36
2013-2014,16,DONLEY COUNTY,Grade  5,44
2013-2014,16,DONLEY COUNTY,Grade  6,25
2013-2014,16,DONLEY COUNTY,Grade  7,40
2013-2014,16,DONLEY COUNTY,Grade  8,45
2013-2014,16,DONLEY COUNTY,Grade  9,40
2013-2014,16,DONLEY COUNTY,Grade 10,45
2013-2014,16,DONLEY COUNTY,Grade 11,29
2013-2014,16,DONLEY COUNTY,Grade 12,46
2013-2014,2,DUVAL COUNTY,Early Education,5
2013-2014,2,DUVAL COUNTY,Pre-kindergarten,152
2013-2014,2,DUVAL COUNTY,Kindergarten,186
2013-2014,2,DUVAL COUNTY,Grade  1,211
2013-2014,2,DUVAL COUNTY,Grade  2,193
2013-2014,2,DUVAL COUNTY,Grade  3,184
2013-2014,2,DUVAL COUNTY,Grade  4,204
2013-2014,2,DUVAL COUNTY,Grade  5,192
2013-2014,2,DUVAL COUNTY,Grade  6,156
2013-2014,2,DUVAL COUNTY,Grade  7,180
2013-2014,2,DUVAL COUNTY,Grade  8,212
2013-2014,2,DUVAL COUNTY,Grade  9,191
2013-2014,2,DUVAL COUNTY,Grade 10,169
2013-2014,2,DUVAL COUNTY,Grade 11,162
2013-2014,2,DUVAL COUNTY,Grade 12,178
2013-2014,14,EASTLAND COUNTY,Early Education,17
2013-2014,14,EASTLAND COUNTY,Pre-kindergarten,111
2013-2014,14,EASTLAND COUNTY,Kindergarten,218
2013-2014,14,EASTLAND COUNTY,Grade  1,221
2013-2014,14,EASTLAND COUNTY,Grade  2,235
2013-2014,14,EASTLAND COUNTY,Grade  3,211
2013-2014,14,EASTLAND COUNTY,Grade  4,211
2013-2014,14,EASTLAND COUNTY,Grade  5,231
2013-2014,14,EASTLAND COUNTY,Grade  6,230
2013-2014,14,EASTLAND COUNTY,Grade  7,213
2013-2014,14,EASTLAND COUNTY,Grade  8,223
2013-2014,14,EASTLAND COUNTY,Grade  9,213
2013-2014,14,EASTLAND COUNTY,Grade 10,207
2013-2014,14,EASTLAND COUNTY,Grade 11,197
2013-2014,14,EASTLAND COUNTY,Grade 12,188
2013-2014,18,ECTOR COUNTY,Early Education,61
2013-2014,18,ECTOR COUNTY,Pre-kindergarten,1468
2013-2014,18,ECTOR COUNTY,Kindergarten,2675
2013-2014,18,ECTOR COUNTY,Grade  1,2735
2013-2014,18,ECTOR COUNTY,Grade  2,2627
2013-2014,18,ECTOR COUNTY,Grade  3,2516
2013-2014,18,ECTOR COUNTY,Grade  4,2452
2013-2014,18,ECTOR COUNTY,Grade  5,2443
2013-2014,18,ECTOR COUNTY,Grade  6,2349
2013-2014,18,ECTOR COUNTY,Grade  7,2452
2013-2014,18,ECTOR COUNTY,Grade  8,2126
2013-2014,18,ECTOR COUNTY,Grade  9,2536
2013-2014,18,ECTOR COUNTY,Grade 10,2291
2013-2014,18,ECTOR COUNTY,Grade 11,1892
2013-2014,18,ECTOR COUNTY,Grade 12,1413
2013-2014,15,EDWARDS COUNTY,Early Education,-9999999
2013-2014,15,EDWARDS COUNTY,Pre-kindergarten,39
2013-2014,15,EDWARDS COUNTY,Kindergarten,45
2013-2014,15,EDWARDS COUNTY,Grade  1,37
2013-2014,15,EDWARDS COUNTY,Grade  2,46
2013-2014,15,EDWARDS COUNTY,Grade  3,40
2013-2014,15,EDWARDS COUNTY,Grade  4,46
2013-2014,15,EDWARDS COUNTY,Grade  5,45
2013-2014,15,EDWARDS COUNTY,Grade  6,34
2013-2014,15,EDWARDS COUNTY,Grade  7,34
2013-2014,15,EDWARDS COUNTY,Grade  8,42
2013-2014,15,EDWARDS COUNTY,Grade  9,49
2013-2014,15,EDWARDS COUNTY,Grade 10,27
2013-2014,15,EDWARDS COUNTY,Grade 11,39
2013-2014,15,EDWARDS COUNTY,Grade 12,43
2013-2014,19,EL PASO COUNTY,Early Education,740
2013-2014,19,EL PASO COUNTY,Pre-kindergarten,7388
2013-2014,19,EL PASO COUNTY,Kindergarten,12706
2013-2014,19,EL PASO COUNTY,Grade  1,13689
2013-2014,19,EL PASO COUNTY,Grade  2,13080
2013-2014,19,EL PASO COUNTY,Grade  3,12968
2013-2014,19,EL PASO COUNTY,Grade  4,12996
2013-2014,19,EL PASO COUNTY,Grade  5,12885
2013-2014,19,EL PASO COUNTY,Grade  6,12569
2013-2014,19,EL PASO COUNTY,Grade  7,13424
2013-2014,19,EL PASO COUNTY,Grade  8,13267
2013-2014,19,EL PASO COUNTY,Grade  9,15471
2013-2014,19,EL PASO COUNTY,Grade 10,13577
2013-2014,19,EL PASO COUNTY,Grade 11,12452
2013-2014,19,EL PASO COUNTY,Grade 12,12420
2013-2014,10,ELLIS COUNTY,Early Education,135
2013-2014,10,ELLIS COUNTY,Pre-kindergarten,1107
2013-2014,10,ELLIS COUNTY,Kindergarten,2334
2013-2014,10,ELLIS COUNTY,Grade  1,2482
2013-2014,10,ELLIS COUNTY,Grade  2,2432
2013-2014,10,ELLIS COUNTY,Grade  3,2388
2013-2014,10,ELLIS COUNTY,Grade  4,2379
2013-2014,10,ELLIS COUNTY,Grade  5,2489
2013-2014,10,ELLIS COUNTY,Grade  6,2438
2013-2014,10,ELLIS COUNTY,Grade  7,2510
2013-2014,10,ELLIS COUNTY,Grade  8,2550
2013-2014,10,ELLIS COUNTY,Grade  9,2729
2013-2014,10,ELLIS COUNTY,Grade 10,2461
2013-2014,10,ELLIS COUNTY,Grade 11,2319
2013-2014,10,ELLIS COUNTY,Grade 12,2251
2013-2014,11,ERATH COUNTY,Early Education,21
2013-2014,11,ERATH COUNTY,Pre-kindergarten,223
2013-2014,11,ERATH COUNTY,Kindergarten,412
2013-2014,11,ERATH COUNTY,Grade  1,469
2013-2014,11,ERATH COUNTY,Grade  2,487
2013-2014,11,ERATH COUNTY,Grade  3,435
2013-2014,11,ERATH COUNTY,Grade  4,414
2013-2014,11,ERATH COUNTY,Grade  5,435
2013-2014,11,ERATH COUNTY,Grade  6,422
2013-2014,11,ERATH COUNTY,Grade  7,445
2013-2014,11,ERATH COUNTY,Grade  8,457
2013-2014,11,ERATH COUNTY,Grade  9,1405
2013-2014,11,ERATH COUNTY,Grade 10,1267
2013-2014,11,ERATH COUNTY,Grade 11,1246
2013-2014,11,ERATH COUNTY,Grade 12,1079
2013-2014,12,FALLS COUNTY,Early Education,5
2013-2014,12,FALLS COUNTY,Pre-kindergarten,146
2013-2014,12,FALLS COUNTY,Kindergarten,169
2013-2014,12,FALLS COUNTY,Grade  1,175
2013-2014,12,FALLS COUNTY,Grade  2,193
2013-2014,12,FALLS COUNTY,Grade  3,164
2013-2014,12,FALLS COUNTY,Grade  4,175
2013-2014,12,FALLS COUNTY,Grade  5,160
2013-2014,12,FALLS COUNTY,Grade  6,152
2013-2014,12,FALLS COUNTY,Grade  7,164
2013-2014,12,FALLS COUNTY,Grade  8,183
2013-2014,12,FALLS COUNTY,Grade  9,125
2013-2014,12,FALLS COUNTY,Grade 10,169
2013-2014,12,FALLS COUNTY,Grade 11,139
2013-2014,12,FALLS COUNTY,Grade 12,148
2013-2014,10,FANNIN COUNTY,Early Education,11
2013-2014,10,FANNIN COUNTY,Pre-kindergarten,325
2013-2014,10,FANNIN COUNTY,Kindergarten,393
2013-2014,10,FANNIN COUNTY,Grade  1,381
2013-2014,10,FANNIN COUNTY,Grade  2,393
2013-2014,10,FANNIN COUNTY,Grade  3,423
2013-2014,10,FANNIN COUNTY,Grade  4,370
2013-2014,10,FANNIN COUNTY,Grade  5,387
2013-2014,10,FANNIN COUNTY,Grade  6,368
2013-2014,10,FANNIN COUNTY,Grade  7,406
2013-2014,10,FANNIN COUNTY,Grade  8,400
2013-2014,10,FANNIN COUNTY,Grade  9,369
2013-2014,10,FANNIN COUNTY,Grade 10,376
2013-2014,10,FANNIN COUNTY,Grade 11,379
2013-2014,10,FANNIN COUNTY,Grade 12,374
2013-2014,13,FAYETTE COUNTY,Early Education,20
2013-2014,13,FAYETTE COUNTY,Pre-kindergarten,149
2013-2014,13,FAYETTE COUNTY,Kindergarten,265
2013-2014,13,FAYETTE COUNTY,Grade  1,267
2013-2014,13,FAYETTE COUNTY,Grade  2,268
2013-2014,13,FAYETTE COUNTY,Grade  3,269
2013-2014,13,FAYETTE COUNTY,Grade  4,251
2013-2014,13,FAYETTE COUNTY,Grade  5,257
2013-2014,13,FAYETTE COUNTY,Grade  6,271
2013-2014,13,FAYETTE COUNTY,Grade  7,292
2013-2014,13,FAYETTE COUNTY,Grade  8,273
2013-2014,13,FAYETTE COUNTY,Grade  9,285
2013-2014,13,FAYETTE COUNTY,Grade 10,313
2013-2014,13,FAYETTE COUNTY,Grade 11,270
2013-2014,13,FAYETTE COUNTY,Grade 12,280
2013-2014,14,FISHER COUNTY,Pre-kindergarten,52
2013-2014,14,FISHER COUNTY,Kindergarten,46
2013-2014,14,FISHER COUNTY,Grade  1,36
2013-2014,14,FISHER COUNTY,Grade  2,44
2013-2014,14,FISHER COUNTY,Grade  3,43
2013-2014,14,FISHER COUNTY,Grade  4,33
2013-2014,14,FISHER COUNTY,Grade  5,31
2013-2014,14,FISHER COUNTY,Grade  6,45
2013-2014,14,FISHER COUNTY,Grade  7,32
2013-2014,14,FISHER COUNTY,Grade  8,32
2013-2014,14,FISHER COUNTY,Grade  9,35
2013-2014,14,FISHER COUNTY,Grade 10,40
2013-2014,14,FISHER COUNTY,Grade 11,37
2013-2014,14,FISHER COUNTY,Grade 12,34
2013-2014,17,FLOYD COUNTY,Early Education,-9999999
2013-2014,17,FLOYD COUNTY,Pre-kindergarten,87
2013-2014,17,FLOYD COUNTY,Kindergarten,87
2013-2014,17,FLOYD COUNTY,Grade  1,102
2013-2014,17,FLOYD COUNTY,Grade  2,104
2013-2014,17,FLOYD COUNTY,Grade  3,97
2013-2014,17,FLOYD COUNTY,Grade  4,89
2013-2014,17,FLOYD COUNTY,Grade  5,95
2013-2014,17,FLOYD COUNTY,Grade  6,63
2013-2014,17,FLOYD COUNTY,Grade  7,85
2013-2014,17,FLOYD COUNTY,Grade  8,90
2013-2014,17,FLOYD COUNTY,Grade  9,94
2013-2014,17,FLOYD COUNTY,Grade 10,109
2013-2014,17,FLOYD COUNTY,Grade 11,77
2013-2014,17,FLOYD COUNTY,Grade 12,71
2013-2014,9,FOARD COUNTY,Early Education,-9999999
2013-2014,9,FOARD COUNTY,Pre-kindergarten,17
2013-2014,9,FOARD COUNTY,Kindergarten,18
2013-2014,9,FOARD COUNTY,Grade  1,10
2013-2014,9,FOARD COUNTY,Grade  2,21
2013-2014,9,FOARD COUNTY,Grade  3,13
2013-2014,9,FOARD COUNTY,Grade  4,20
2013-2014,9,FOARD COUNTY,Grade  5,17
2013-2014,9,FOARD COUNTY,Grade  6,14
2013-2014,9,FOARD COUNTY,Grade  7,17
2013-2014,9,FOARD COUNTY,Grade  8,14
2013-2014,9,FOARD COUNTY,Grade  9,15
2013-2014,9,FOARD COUNTY,Grade 10,14
2013-2014,9,FOARD COUNTY,Grade 11,17
2013-2014,9,FOARD COUNTY,Grade 12,15
2013-2014,4,FORT BEND COUNTY,Early Education,633
2013-2014,4,FORT BEND COUNTY,Pre-kindergarten,2354
2013-2014,4,FORT BEND COUNTY,Kindergarten,6995
2013-2014,4,FORT BEND COUNTY,Grade  1,7555
2013-2014,4,FORT BEND COUNTY,Grade  2,7511
2013-2014,4,FORT BEND COUNTY,Grade  3,7698
2013-2014,4,FORT BEND COUNTY,Grade  4,7731
2013-2014,4,FORT BEND COUNTY,Grade  5,7994
2013-2014,4,FORT BEND COUNTY,Grade  6,7805
2013-2014,4,FORT BEND COUNTY,Grade  7,8074
2013-2014,4,FORT BEND COUNTY,Grade  8,8144
2013-2014,4,FORT BEND COUNTY,Grade  9,8825
2013-2014,4,FORT BEND COUNTY,Grade 10,7988
2013-2014,4,FORT BEND COUNTY,Grade 11,7819
2013-2014,4,FORT BEND COUNTY,Grade 12,7196
2013-2014,8,FRANKLIN COUNTY,Early Education,-9999999
2013-2014,8,FRANKLIN COUNTY,Pre-kindergarten,58
2013-2014,8,FRANKLIN COUNTY,Kindergarten,148
2013-2014,8,FRANKLIN COUNTY,Grade  1,126
2013-2014,8,FRANKLIN COUNTY,Grade  2,122
2013-2014,8,FRANKLIN COUNTY,Grade  3,134
2013-2014,8,FRANKLIN COUNTY,Grade  4,144
2013-2014,8,FRANKLIN COUNTY,Grade  5,100
2013-2014,8,FRANKLIN COUNTY,Grade  6,136
2013-2014,8,FRANKLIN COUNTY,Grade  7,133
2013-2014,8,FRANKLIN COUNTY,Grade  8,114
2013-2014,8,FRANKLIN COUNTY,Grade  9,124
2013-2014,8,FRANKLIN COUNTY,Grade 10,96
2013-2014,8,FRANKLIN COUNTY,Grade 11,108
2013-2014,8,FRANKLIN COUNTY,Grade 12,101
2013-2014,12,FREESTONE COUNTY,Early Education,6
2013-2014,12,FREESTONE COUNTY,Pre-kindergarten,114
2013-2014,12,FREESTONE COUNTY,Kindergarten,292
2013-2014,12,FREESTONE COUNTY,Grade  1,320
2013-2014,12,FREESTONE COUNTY,Grade  2,285
2013-2014,12,FREESTONE COUNTY,Grade  3,267
2013-2014,12,FREESTONE COUNTY,Grade  4,267
2013-2014,12,FREESTONE COUNTY,Grade  5,282
2013-2014,12,FREESTONE COUNTY,Grade  6,272
2013-2014,12,FREESTONE COUNTY,Grade  7,296
2013-2014,12,FREESTONE COUNTY,Grade  8,309
2013-2014,12,FREESTONE COUNTY,Grade  9,272
2013-2014,12,FREESTONE COUNTY,Grade 10,249
2013-2014,12,FREESTONE COUNTY,Grade 11,217
2013-2014,12,FREESTONE COUNTY,Grade 12,224
2013-2014,20,FRIO COUNTY,Early Education,11
2013-2014,20,FRIO COUNTY,Pre-kindergarten,173
2013-2014,20,FRIO COUNTY,Kindergarten,285
2013-2014,20,FRIO COUNTY,Grade  1,247
2013-2014,20,FRIO COUNTY,Grade  2,267
2013-2014,20,FRIO COUNTY,Grade  3,252
2013-2014,20,FRIO COUNTY,Grade  4,230
2013-2014,20,FRIO COUNTY,Grade  5,226
2013-2014,20,FRIO COUNTY,Grade  6,261
2013-2014,20,FRIO COUNTY,Grade  7,265
2013-2014,20,FRIO COUNTY,Grade  8,264
2013-2014,20,FRIO COUNTY,Grade  9,268
2013-2014,20,FRIO COUNTY,Grade 10,223
2013-2014,20,FRIO COUNTY,Grade 11,189
2013-2014,20,FRIO COUNTY,Grade 12,174
2013-2014,17,GAINES COUNTY,Early Education,15
2013-2014,17,GAINES COUNTY,Pre-kindergarten,173
2013-2014,17,GAINES COUNTY,Kindergarten,282
2013-2014,17,GAINES COUNTY,Grade  1,263
2013-2014,17,GAINES COUNTY,Grade  2,283
2013-2014,17,GAINES COUNTY,Grade  3,257
2013-2014,17,GAINES COUNTY,Grade  4,266
2013-2014,17,GAINES COUNTY,Grade  5,273
2013-2014,17,GAINES COUNTY,Grade  6,252
2013-2014,17,GAINES COUNTY,Grade  7,247
2013-2014,17,GAINES COUNTY,Grade  8,258
2013-2014,17,GAINES COUNTY,Grade  9,240
2013-2014,17,GAINES COUNTY,Grade 10,231
2013-2014,17,GAINES COUNTY,Grade 11,204
2013-2014,17,GAINES COUNTY,Grade 12,198
2013-2014,4,GALVESTON COUNTY/04,Early Education,548
2013-2014,4,GALVESTON COUNTY/04,Pre-kindergarten,3311
2013-2014,4,GALVESTON COUNTY/04,Kindergarten,5685
2013-2014,4,GALVESTON COUNTY/04,Grade  1,5935
2013-2014,4,GALVESTON COUNTY/04,Grade  2,5819
2013-2014,4,GALVESTON COUNTY/04,Grade  3,5630
2013-2014,4,GALVESTON COUNTY/04,Grade  4,5789
2013-2014,4,GALVESTON COUNTY/04,Grade  5,5852
2013-2014,4,GALVESTON COUNTY/04,Grade  6,5868
2013-2014,4,GALVESTON COUNTY/04,Grade  7,5931
2013-2014,4,GALVESTON COUNTY/04,Grade  8,5956
2013-2014,4,GALVESTON COUNTY/04,Grade  9,6553
2013-2014,4,GALVESTON COUNTY/04,Grade 10,5982
2013-2014,4,GALVESTON COUNTY/04,Grade 11,5644
2013-2014,4,GALVESTON COUNTY/04,Grade 12,5107
2013-2014,5,GALVESTON COUNTY/05,Pre-kindergarten,-9999999
2013-2014,5,GALVESTON COUNTY/05,Kindergarten,10
2013-2014,5,GALVESTON COUNTY/05,Grade  1,6
2013-2014,5,GALVESTON COUNTY/05,Grade  2,15
2013-2014,5,GALVESTON COUNTY/05,Grade  3,-9999999
2013-2014,5,GALVESTON COUNTY/05,Grade  4,10
2013-2014,5,GALVESTON COUNTY/05,Grade  5,8
2013-2014,5,GALVESTON COUNTY/05,Grade  6,14
2013-2014,5,GALVESTON COUNTY/05,Grade  7,9
2013-2014,5,GALVESTON COUNTY/05,Grade  8,7
2013-2014,5,GALVESTON COUNTY/05,Grade  9,15
2013-2014,5,GALVESTON COUNTY/05,Grade 10,20
2013-2014,5,GALVESTON COUNTY/05,Grade 11,12
2013-2014,5,GALVESTON COUNTY/05,Grade 12,16
2013-2014,AL,GALVESTON COUNTY/ALL,Early Education,548
2013-2014,AL,GALVESTON COUNTY/ALL,Pre-kindergarten,3313
2013-2014,AL,GALVESTON COUNTY/ALL,Kindergarten,5695
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  1,5941
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  2,5834
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  3,5634
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  4,5799
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  5,5860
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  6,5882
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  7,5940
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  8,5963
2013-2014,AL,GALVESTON COUNTY/ALL,Grade  9,6568
2013-2014,AL,GALVESTON COUNTY/ALL,Grade 10,6002
2013-2014,AL,GALVESTON COUNTY/ALL,Grade 11,5656
2013-2014,AL,GALVESTON COUNTY/ALL,Grade 12,5123
2013-2014,17,GARZA COUNTY,Early Education,-9999999
2013-2014,17,GARZA COUNTY,Pre-kindergarten,85
2013-2014,17,GARZA COUNTY,Kindergarten,80
2013-2014,17,GARZA COUNTY,Grade  1,88
2013-2014,17,GARZA COUNTY,Grade  2,68
2013-2014,17,GARZA COUNTY,Grade  3,60
2013-2014,17,GARZA COUNTY,Grade  4,79
2013-2014,17,GARZA COUNTY,Grade  5,77
2013-2014,17,GARZA COUNTY,Grade  6,65
2013-2014,17,GARZA COUNTY,Grade  7,75
2013-2014,17,GARZA COUNTY,Grade  8,79
2013-2014,17,GARZA COUNTY,Grade  9,119
2013-2014,17,GARZA COUNTY,Grade 10,85
2013-2014,17,GARZA COUNTY,Grade 11,76
2013-2014,17,GARZA COUNTY,Grade 12,73
2013-2014,13,GILLESPIE COUNTY,Early Education,19
2013-2014,13,GILLESPIE COUNTY,Pre-kindergarten,64
2013-2014,13,GILLESPIE COUNTY,Kindergarten,251
2013-2014,13,GILLESPIE COUNTY,Grade  1,273
2013-2014,13,GILLESPIE COUNTY,Grade  2,232
2013-2014,13,GILLESPIE COUNTY,Grade  3,254
2013-2014,13,GILLESPIE COUNTY,Grade  4,261
2013-2014,13,GILLESPIE COUNTY,Grade  5,267
2013-2014,13,GILLESPIE COUNTY,Grade  6,242
2013-2014,13,GILLESPIE COUNTY,Grade  7,270
2013-2014,13,GILLESPIE COUNTY,Grade  8,250
2013-2014,13,GILLESPIE COUNTY,Grade  9,304
2013-2014,13,GILLESPIE COUNTY,Grade 10,299
2013-2014,13,GILLESPIE COUNTY,Grade 11,303
2013-2014,13,GILLESPIE COUNTY,Grade 12,272
2013-2014,18,GLASSCOCK COUNTY,Early Education,-9999999
2013-2014,18,GLASSCOCK COUNTY,Pre-kindergarten,15
2013-2014,18,GLASSCOCK COUNTY,Kindergarten,21
2013-2014,18,GLASSCOCK COUNTY,Grade  1,21
2013-2014,18,GLASSCOCK COUNTY,Grade  2,21
2013-2014,18,GLASSCOCK COUNTY,Grade  3,27
2013-2014,18,GLASSCOCK COUNTY,Grade  4,11
2013-2014,18,GLASSCOCK COUNTY,Grade  5,22
2013-2014,18,GLASSCOCK COUNTY,Grade  6,21
2013-2014,18,GLASSCOCK COUNTY,Grade  7,22
2013-2014,18,GLASSCOCK COUNTY,Grade  8,22
2013-2014,18,GLASSCOCK COUNTY,Grade  9,16
2013-2014,18,GLASSCOCK COUNTY,Grade 10,29
2013-2014,18,GLASSCOCK COUNTY,Grade 11,22
2013-2014,18,GLASSCOCK COUNTY,Grade 12,26
2013-2014,3,GOLIAD COUNTY,Early Education,25
2013-2014,3,GOLIAD COUNTY,Pre-kindergarten,33
2013-2014,3,GOLIAD COUNTY,Kindergarten,101
2013-2014,3,GOLIAD COUNTY,Grade  1,108
2013-2014,3,GOLIAD COUNTY,Grade  2,81
2013-2014,3,GOLIAD COUNTY,Grade  3,91
2013-2014,3,GOLIAD COUNTY,Grade  4,92
2013-2014,3,GOLIAD COUNTY,Grade  5,108
2013-2014,3,GOLIAD COUNTY,Grade  6,112
2013-2014,3,GOLIAD COUNTY,Grade  7,115
2013-2014,3,GOLIAD COUNTY,Grade  8,90
2013-2014,3,GOLIAD COUNTY,Grade  9,118
2013-2014,3,GOLIAD COUNTY,Grade 10,104
2013-2014,3,GOLIAD COUNTY,Grade 11,99
2013-2014,3,GOLIAD COUNTY,Grade 12,92
2013-2014,13,GONZALES COUNTY,Early Education,8
2013-2014,13,GONZALES COUNTY,Pre-kindergarten,251
2013-2014,13,GONZALES COUNTY,Kindergarten,322
2013-2014,13,GONZALES COUNTY,Grade  1,324
2013-2014,13,GONZALES COUNTY,Grade  2,357
2013-2014,13,GONZALES COUNTY,Grade  3,313
2013-2014,13,GONZALES COUNTY,Grade  4,317
2013-2014,13,GONZALES COUNTY,Grade  5,325
2013-2014,13,GONZALES COUNTY,Grade  6,293
2013-2014,13,GONZALES COUNTY,Grade  7,297
2013-2014,13,GONZALES COUNTY,Grade  8,284
2013-2014,13,GONZALES COUNTY,Grade  9,333
2013-2014,13,GONZALES COUNTY,Grade 10,250
2013-2014,13,GONZALES COUNTY,Grade 11,226
2013-2014,13,GONZALES COUNTY,Grade 12,234
2013-2014,16,GRAY COUNTY,Early Education,13
2013-2014,16,GRAY COUNTY,Pre-kindergarten,248
2013-2014,16,GRAY COUNTY,Kindergarten,362
2013-2014,16,GRAY COUNTY,Grade  1,343
2013-2014,16,GRAY COUNTY,Grade  2,329
2013-2014,16,GRAY COUNTY,Grade  3,327
2013-2014,16,GRAY COUNTY,Grade  4,301
2013-2014,16,GRAY COUNTY,Grade  5,326
2013-2014,16,GRAY COUNTY,Grade  6,294
2013-2014,16,GRAY COUNTY,Grade  7,278
2013-2014,16,GRAY COUNTY,Grade  8,304
2013-2014,16,GRAY COUNTY,Grade  9,269
2013-2014,16,GRAY COUNTY,Grade 10,273
2013-2014,16,GRAY COUNTY,Grade 11,268
2013-2014,16,GRAY COUNTY,Grade 12,243
2013-2014,10,GRAYSON COUNTY,Early Education,72
2013-2014,10,GRAYSON COUNTY,Pre-kindergarten,879
2013-2014,10,GRAYSON COUNTY,Kindergarten,1670
2013-2014,10,GRAYSON COUNTY,Grade  1,1673
2013-2014,10,GRAYSON COUNTY,Grade  2,1645
2013-2014,10,GRAYSON COUNTY,Grade  3,1644
2013-2014,10,GRAYSON COUNTY,Grade  4,1573
2013-2014,10,GRAYSON COUNTY,Grade  5,1539
2013-2014,10,GRAYSON COUNTY,Grade  6,1604
2013-2014,10,GRAYSON COUNTY,Grade  7,1667
2013-2014,10,GRAYSON COUNTY,Grade  8,1644
2013-2014,10,GRAYSON COUNTY,Grade  9,1657
2013-2014,10,GRAYSON COUNTY,Grade 10,1595
2013-2014,10,GRAYSON COUNTY,Grade 11,1414
2013-2014,10,GRAYSON COUNTY,Grade 12,1342
2013-2014,7,GREGG COUNTY,Early Education,64
