T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2021-2022,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2021-2022,20,DIMMIT COUNTY,Early Education,3
2021-2022,20,DIMMIT COUNTY,Pre-kindergarten,55
2021-2022,20,DIMMIT COUNTY,Kindergarten,130
2021-2022,20,DIMMIT COUNTY,Grade 1,127
2021-2022,20,DIMMIT COUNTY,Grade 2,144
2021-2022,20,DIMMIT COUNTY,Grade 3,157
2021-2022,20,DIMMIT COUNTY,Grade 4,143
2021-2022,20,DIMMIT COUNTY,Grade 5,140
2021-2022,20,DIMMIT COUNTY,Grade 6,125
2021-2022,20,DIMMIT COUNTY,Grade 7,136
2021-2022,20,DIMMIT COUNTY,Grade 8,164
2021-2022,20,DIMMIT COUNTY,Grade 9,188
2021-2022,20,DIMMIT COUNTY,Grade 10,131
2021-2022,20,DIMMIT COUNTY,Grade 11,149
2021-2022,20,DIMMIT COUNTY,Grade 12,131
2021-2022,16,DONLEY COUNTY,Pre-kindergarten,40
2021-2022,16,DONLEY COUNTY,Kindergarten,47
2021-2022,16,DONLEY COUNTY,Grade 1,37
2021-2022,16,DONLEY COUNTY,Grade 2,37
2021-2022,16,DONLEY COUNTY,Grade 3,41
2021-2022,16,DONLEY COUNTY,Grade 4,35
2021-2022,16,DONLEY COUNTY,Grade 5,43
2021-2022,16,DONLEY COUNTY,Grade 6,41
2021-2022,16,DONLEY COUNTY,Grade 7,47
2021-2022,16,DONLEY COUNTY,Grade 8,40
2021-2022,16,DONLEY COUNTY,Grade 9,50
2021-2022,16,DONLEY COUNTY,Grade 10,49
2021-2022,16,DONLEY COUNTY,Grade 11,38
2021-2022,16,DONLEY COUNTY,Grade 12,35
2021-2022,2,DUVAL COUNTY,Early Education,3
2021-2022,2,DUVAL COUNTY,Pre-kindergarten,152
2021-2022,2,DUVAL COUNTY,Kindergarten,171
2021-2022,2,DUVAL COUNTY,Grade 1,179
2021-2022,2,DUVAL COUNTY,Grade 2,180
2021-2022,2,DUVAL COUNTY,Grade 3,138
2021-2022,2,DUVAL COUNTY,Grade 4,179
2021-2022,2,DUVAL COUNTY,Grade 5,177
2021-2022,2,DUVAL COUNTY,Grade 6,180
2021-2022,2,DUVAL COUNTY,Grade 7,217
2021-2022,2,DUVAL COUNTY,Grade 8,169
2021-2022,2,DUVAL COUNTY,Grade 9,207
2021-2022,2,DUVAL COUNTY,Grade 10,184
2021-2022,2,DUVAL COUNTY,Grade 11,145
2021-2022,2,DUVAL COUNTY,Grade 12,191
2021-2022,14,EASTLAND COUNTY,Early Education,16
2021-2022,14,EASTLAND COUNTY,Pre-kindergarten,135
2021-2022,14,EASTLAND COUNTY,Kindergarten,199
2021-2022,14,EASTLAND COUNTY,Grade 1,204
2021-2022,14,EASTLAND COUNTY,Grade 2,198
2021-2022,14,EASTLAND COUNTY,Grade 3,186
2021-2022,14,EASTLAND COUNTY,Grade 4,155
2021-2022,14,EASTLAND COUNTY,Grade 5,188
2021-2022,14,EASTLAND COUNTY,Grade 6,218
2021-2022,14,EASTLAND COUNTY,Grade 7,202
2021-2022,14,EASTLAND COUNTY,Grade 8,203
2021-2022,14,EASTLAND COUNTY,Grade 9,201
2021-2022,14,EASTLAND COUNTY,Grade 10,216
2021-2022,14,EASTLAND COUNTY,Grade 11,213
2021-2022,14,EASTLAND COUNTY,Grade 12,156
2021-2022,18,ECTOR COUNTY,Early Education,90
2021-2022,18,ECTOR COUNTY,Pre-kindergarten,1678
2021-2022,18,ECTOR COUNTY,Kindergarten,2409
2021-2022,18,ECTOR COUNTY,Grade 1,2556
2021-2022,18,ECTOR COUNTY,Grade 2,2583
2021-2022,18,ECTOR COUNTY,Grade 3,2626
2021-2022,18,ECTOR COUNTY,Grade 4,2574
2021-2022,18,ECTOR COUNTY,Grade 5,2430
2021-2022,18,ECTOR COUNTY,Grade 6,2411
2021-2022,18,ECTOR COUNTY,Grade 7,2678
2021-2022,18,ECTOR COUNTY,Grade 8,2576
2021-2022,18,ECTOR COUNTY,Grade 9,2908
2021-2022,18,ECTOR COUNTY,Grade 10,2380
2021-2022,18,ECTOR COUNTY,Grade 11,2189
2021-2022,18,ECTOR COUNTY,Grade 12,1856
2021-2022,15,EDWARDS COUNTY,Early Education,1
2021-2022,15,EDWARDS COUNTY,Pre-kindergarten,25
2021-2022,15,EDWARDS COUNTY,Kindergarten,35
2021-2022,15,EDWARDS COUNTY,Grade 1,36
2021-2022,15,EDWARDS COUNTY,Grade 2,36
2021-2022,15,EDWARDS COUNTY,Grade 3,33
2021-2022,15,EDWARDS COUNTY,Grade 4,44
2021-2022,15,EDWARDS COUNTY,Grade 5,26
2021-2022,15,EDWARDS COUNTY,Grade 6,36
2021-2022,15,EDWARDS COUNTY,Grade 7,44
2021-2022,15,EDWARDS COUNTY,Grade 8,41
2021-2022,15,EDWARDS COUNTY,Grade 9,45
2021-2022,15,EDWARDS COUNTY,Grade 10,40
2021-2022,15,EDWARDS COUNTY,Grade 11,35
2021-2022,15,EDWARDS COUNTY,Grade 12,34
2021-2022,19,EL PASO COUNTY,Early Education,374
2021-2022,19,EL PASO COUNTY,Pre-kindergarten,7055
2021-2022,19,EL PASO COUNTY,Kindergarten,10188
2021-2022,19,EL PASO COUNTY,Grade 1,10860
2021-2022,19,EL PASO COUNTY,Grade 2,10707
2021-2022,19,EL PASO COUNTY,Grade 3,10855
2021-2022,19,EL PASO COUNTY,Grade 4,11345
2021-2022,19,EL PASO COUNTY,Grade 5,11533
2021-2022,19,EL PASO COUNTY,Grade 6,11600
2021-2022,19,EL PASO COUNTY,Grade 7,12491
2021-2022,19,EL PASO COUNTY,Grade 8,12989
2021-2022,19,EL PASO COUNTY,Grade 9,16702
2021-2022,19,EL PASO COUNTY,Grade 10,13825
2021-2022,19,EL PASO COUNTY,Grade 11,12971
2021-2022,19,EL PASO COUNTY,Grade 12,12467
2021-2022,10,ELLIS COUNTY,Early Education,185
2021-2022,10,ELLIS COUNTY,Pre-kindergarten,1373
2021-2022,10,ELLIS COUNTY,Kindergarten,2763
2021-2022,10,ELLIS COUNTY,Grade 1,2925
2021-2022,10,ELLIS COUNTY,Grade 2,2867
2021-2022,10,ELLIS COUNTY,Grade 3,2938
2021-2022,10,ELLIS COUNTY,Grade 4,2952
2021-2022,10,ELLIS COUNTY,Grade 5,2962
2021-2022,10,ELLIS COUNTY,Grade 6,3218
2021-2022,10,ELLIS COUNTY,Grade 7,3279
2021-2022,10,ELLIS COUNTY,Grade 8,3490
2021-2022,10,ELLIS COUNTY,Grade 9,3690
2021-2022,10,ELLIS COUNTY,Grade 10,3237
2021-2022,10,ELLIS COUNTY,Grade 11,3084
2021-2022,10,ELLIS COUNTY,Grade 12,2747
2021-2022,11,ERATH COUNTY,Early Education,33
2021-2022,11,ERATH COUNTY,Pre-kindergarten,290
2021-2022,11,ERATH COUNTY,Kindergarten,445
2021-2022,11,ERATH COUNTY,Grade 1,446
2021-2022,11,ERATH COUNTY,Grade 2,474
2021-2022,11,ERATH COUNTY,Grade 3,444
2021-2022,11,ERATH COUNTY,Grade 4,432
2021-2022,11,ERATH COUNTY,Grade 5,447
2021-2022,11,ERATH COUNTY,Grade 6,402
2021-2022,11,ERATH COUNTY,Grade 7,435
2021-2022,11,ERATH COUNTY,Grade 8,457
2021-2022,11,ERATH COUNTY,Grade 9,2304
2021-2022,11,ERATH COUNTY,Grade 10,2220
2021-2022,11,ERATH COUNTY,Grade 11,2232
2021-2022,11,ERATH COUNTY,Grade 12,1824
2021-2022,12,FALLS COUNTY,Early Education,4
2021-2022,12,FALLS COUNTY,Pre-kindergarten,151
2021-2022,12,FALLS COUNTY,Kindergarten,178
2021-2022,12,FALLS COUNTY,Grade 1,183
2021-2022,12,FALLS COUNTY,Grade 2,178
2021-2022,12,FALLS COUNTY,Grade 3,170
2021-2022,12,FALLS COUNTY,Grade 4,184
2021-2022,12,FALLS COUNTY,Grade 5,160
2021-2022,12,FALLS COUNTY,Grade 6,171
2021-2022,12,FALLS COUNTY,Grade 7,160
2021-2022,12,FALLS COUNTY,Grade 8,157
2021-2022,12,FALLS COUNTY,Grade 9,176
2021-2022,12,FALLS COUNTY,Grade 10,158
2021-2022,12,FALLS COUNTY,Grade 11,132
2021-2022,12,FALLS COUNTY,Grade 12,142
2021-2022,10,FANNIN COUNTY,Early Education,7
2021-2022,8,FANNIN COUNTY,Pre-kindergarten,27
2021-2022,10,FANNIN COUNTY,Pre-kindergarten,291
2021-2022,8,FANNIN COUNTY,Kindergarten,37
2021-2022,10,FANNIN COUNTY,Kindergarten,330
2021-2022,8,FANNIN COUNTY,Grade 1,35
2021-2022,10,FANNIN COUNTY,Grade 1,370
2021-2022,8,FANNIN COUNTY,Grade 2,42
2021-2022,10,FANNIN COUNTY,Grade 2,341
2021-2022,8,FANNIN COUNTY,Grade 3,37
2021-2022,10,FANNIN COUNTY,Grade 3,333
2021-2022,8,FANNIN COUNTY,Grade 4,47
2021-2022,10,FANNIN COUNTY,Grade 4,324
2021-2022,8,FANNIN COUNTY,Grade 5,44
2021-2022,10,FANNIN COUNTY,Grade 5,357
2021-2022,8,FANNIN COUNTY,Grade 6,43
2021-2022,10,FANNIN COUNTY,Grade 6,358
2021-2022,8,FANNIN COUNTY,Grade 7,47
2021-2022,10,FANNIN COUNTY,Grade 7,342
2021-2022,8,FANNIN COUNTY,Grade 8,64
2021-2022,10,FANNIN COUNTY,Grade 8,395
2021-2022,8,FANNIN COUNTY,Grade 9,61
2021-2022,10,FANNIN COUNTY,Grade 9,374
2021-2022,8,FANNIN COUNTY,Grade 10,49
2021-2022,10,FANNIN COUNTY,Grade 10,361
2021-2022,8,FANNIN COUNTY,Grade 11,53
2021-2022,10,FANNIN COUNTY,Grade 11,330
2021-2022,8,FANNIN COUNTY,Grade 12,54
2021-2022,10,FANNIN COUNTY,Grade 12,312
2021-2022,13,FAYETTE COUNTY,Early Education,19
2021-2022,13,FAYETTE COUNTY,Pre-kindergarten,148
2021-2022,13,FAYETTE COUNTY,Kindergarten,243
2021-2022,13,FAYETTE COUNTY,Grade 1,263
2021-2022,13,FAYETTE COUNTY,Grade 2,236
2021-2022,13,FAYETTE COUNTY,Grade 3,242
2021-2022,13,FAYETTE COUNTY,Grade 4,247
2021-2022,13,FAYETTE COUNTY,Grade 5,280
2021-2022,13,FAYETTE COUNTY,Grade 6,275
2021-2022,13,FAYETTE COUNTY,Grade 7,310
2021-2022,13,FAYETTE COUNTY,Grade 8,289
2021-2022,13,FAYETTE COUNTY,Grade 9,335
2021-2022,13,FAYETTE COUNTY,Grade 10,299
2021-2022,13,FAYETTE COUNTY,Grade 11,282
2021-2022,13,FAYETTE COUNTY,Grade 12,255
2021-2022,14,FISHER COUNTY,Early Education,1
2021-2022,14,FISHER COUNTY,Pre-kindergarten,40
2021-2022,14,FISHER COUNTY,Kindergarten,37
2021-2022,14,FISHER COUNTY,Grade 1,42
2021-2022,14,FISHER COUNTY,Grade 2,46
2021-2022,14,FISHER COUNTY,Grade 3,46
2021-2022,14,FISHER COUNTY,Grade 4,38
2021-2022,14,FISHER COUNTY,Grade 5,43
2021-2022,14,FISHER COUNTY,Grade 6,44
2021-2022,14,FISHER COUNTY,Grade 7,43
2021-2022,14,FISHER COUNTY,Grade 8,45
2021-2022,14,FISHER COUNTY,Grade 9,33
2021-2022,14,FISHER COUNTY,Grade 10,46
2021-2022,14,FISHER COUNTY,Grade 11,42
2021-2022,14,FISHER COUNTY,Grade 12,26
2021-2022,17,FLOYD COUNTY,Early Education,5
2021-2022,17,FLOYD COUNTY,Pre-kindergarten,70
2021-2022,17,FLOYD COUNTY,Kindergarten,68
2021-2022,17,FLOYD COUNTY,Grade 1,78
2021-2022,17,FLOYD COUNTY,Grade 2,56
2021-2022,17,FLOYD COUNTY,Grade 3,79
2021-2022,17,FLOYD COUNTY,Grade 4,75
2021-2022,17,FLOYD COUNTY,Grade 5,86
2021-2022,17,FLOYD COUNTY,Grade 6,86
2021-2022,17,FLOYD COUNTY,Grade 7,85
2021-2022,17,FLOYD COUNTY,Grade 8,100
2021-2022,17,FLOYD COUNTY,Grade 9,93
2021-2022,17,FLOYD COUNTY,Grade 10,91
2021-2022,17,FLOYD COUNTY,Grade 11,81
2021-2022,17,FLOYD COUNTY,Grade 12,67
2021-2022,9,FOARD COUNTY,Pre-kindergarten,18
2021-2022,9,FOARD COUNTY,Kindergarten,19
2021-2022,9,FOARD COUNTY,Grade 1,11
2021-2022,9,FOARD COUNTY,Grade 2,18
2021-2022,9,FOARD COUNTY,Grade 3,10
2021-2022,9,FOARD COUNTY,Grade 4,19
2021-2022,9,FOARD COUNTY,Grade 5,11
2021-2022,9,FOARD COUNTY,Grade 6,14
2021-2022,9,FOARD COUNTY,Grade 7,13
2021-2022,9,FOARD COUNTY,Grade 8,7
2021-2022,9,FOARD COUNTY,Grade 9,10
2021-2022,9,FOARD COUNTY,Grade 10,14
2021-2022,9,FOARD COUNTY,Grade 11,11
2021-2022,9,FOARD COUNTY,Grade 12,17
2021-2022,4,FORT BEND COUNTY,Early Education,760
2021-2022,4,FORT BEND COUNTY,Pre-kindergarten,3149
2021-2022,4,FORT BEND COUNTY,Kindergarten,8059
2021-2022,4,FORT BEND COUNTY,Grade 1,8451
2021-2022,4,FORT BEND COUNTY,Grade 2,8629
2021-2022,4,FORT BEND COUNTY,Grade 3,8763
2021-2022,4,FORT BEND COUNTY,Grade 4,8973
2021-2022,4,FORT BEND COUNTY,Grade 5,9114
2021-2022,4,FORT BEND COUNTY,Grade 6,9287
2021-2022,4,FORT BEND COUNTY,Grade 7,9725
2021-2022,4,FORT BEND COUNTY,Grade 8,9861
2021-2022,4,FORT BEND COUNTY,Grade 9,11166
2021-2022,4,FORT BEND COUNTY,Grade 10,9929
2021-2022,4,FORT BEND COUNTY,Grade 11,9473
2021-2022,4,FORT BEND COUNTY,Grade 12,8683
2021-2022,8,FRANKLIN COUNTY,Early Education,9
2021-2022,8,FRANKLIN COUNTY,Pre-kindergarten,49
2021-2022,8,FRANKLIN COUNTY,Kindergarten,114
2021-2022,8,FRANKLIN COUNTY,Grade 1,113
2021-2022,8,FRANKLIN COUNTY,Grade 2,101
2021-2022,8,FRANKLIN COUNTY,Grade 3,89
2021-2022,8,FRANKLIN COUNTY,Grade 4,119
2021-2022,8,FRANKLIN COUNTY,Grade 5,105
2021-2022,8,FRANKLIN COUNTY,Grade 6,109
2021-2022,8,FRANKLIN COUNTY,Grade 7,109
2021-2022,8,FRANKLIN COUNTY,Grade 8,132
2021-2022,8,FRANKLIN COUNTY,Grade 9,123
2021-2022,8,FRANKLIN COUNTY,Grade 10,113
2021-2022,8,FRANKLIN COUNTY,Grade 11,122
2021-2022,8,FRANKLIN COUNTY,Grade 12,121
2021-2022,12,FREESTONE COUNTY,Early Education,9
2021-2022,12,FREESTONE COUNTY,Pre-kindergarten,128
2021-2022,12,FREESTONE COUNTY,Kindergarten,249
2021-2022,12,FREESTONE COUNTY,Grade 1,241
2021-2022,12,FREESTONE COUNTY,Grade 2,229
2021-2022,12,FREESTONE COUNTY,Grade 3,287
2021-2022,12,FREESTONE COUNTY,Grade 4,259
2021-2022,12,FREESTONE COUNTY,Grade 5,253
2021-2022,12,FREESTONE COUNTY,Grade 6,258
2021-2022,12,FREESTONE COUNTY,Grade 7,284
2021-2022,12,FREESTONE COUNTY,Grade 8,291
2021-2022,12,FREESTONE COUNTY,Grade 9,313
2021-2022,12,FREESTONE COUNTY,Grade 10,258
2021-2022,12,FREESTONE COUNTY,Grade 11,231
2021-2022,12,FREESTONE COUNTY,Grade 12,233
2021-2022,20,FRIO COUNTY,Early Education,6
2021-2022,20,FRIO COUNTY,Pre-kindergarten,162
2021-2022,20,FRIO COUNTY,Kindergarten,192
2021-2022,20,FRIO COUNTY,Grade 1,216
2021-2022,20,FRIO COUNTY,Grade 2,204
2021-2022,20,FRIO COUNTY,Grade 3,206
2021-2022,20,FRIO COUNTY,Grade 4,203
2021-2022,20,FRIO COUNTY,Grade 5,196
2021-2022,20,FRIO COUNTY,Grade 6,202
2021-2022,20,FRIO COUNTY,Grade 7,227
2021-2022,20,FRIO COUNTY,Grade 8,259
2021-2022,20,FRIO COUNTY,Grade 9,207
2021-2022,20,FRIO COUNTY,Grade 10,239
2021-2022,20,FRIO COUNTY,Grade 11,234
2021-2022,20,FRIO COUNTY,Grade 12,198
2021-2022,17,GAINES COUNTY,Early Education,4
2021-2022,17,GAINES COUNTY,Pre-kindergarten,133
2021-2022,17,GAINES COUNTY,Kindergarten,316
2021-2022,17,GAINES COUNTY,Grade 1,273
2021-2022,17,GAINES COUNTY,Grade 2,252
2021-2022,17,GAINES COUNTY,Grade 3,275
2021-2022,17,GAINES COUNTY,Grade 4,266
2021-2022,17,GAINES COUNTY,Grade 5,267
2021-2022,17,GAINES COUNTY,Grade 6,271
2021-2022,17,GAINES COUNTY,Grade 7,291
2021-2022,17,GAINES COUNTY,Grade 8,286
2021-2022,17,GAINES COUNTY,Grade 9,272
2021-2022,17,GAINES COUNTY,Grade 10,253
2021-2022,17,GAINES COUNTY,Grade 11,231
2021-2022,17,GAINES COUNTY,Grade 12,241
2021-2022,4,GALVESTON COUNTY,Early Education,457
2021-2022,4,GALVESTON COUNTY,Pre-kindergarten,2476
2021-2022,5,GALVESTON COUNTY,Pre-kindergarten,2
2021-2022,4,GALVESTON COUNTY,Kindergarten,5441
2021-2022,5,GALVESTON COUNTY,Kindergarten,6
2021-2022,4,GALVESTON COUNTY,Grade 1,5696
2021-2022,5,GALVESTON COUNTY,Grade 1,6
2021-2022,4,GALVESTON COUNTY,Grade 2,5720
2021-2022,5,GALVESTON COUNTY,Grade 2,12
2021-2022,4,GALVESTON COUNTY,Grade 3,5702
2021-2022,5,GALVESTON COUNTY,Grade 3,6
2021-2022,4,GALVESTON COUNTY,Grade 4,5754
2021-2022,5,GALVESTON COUNTY,Grade 4,11
2021-2022,4,GALVESTON COUNTY,Grade 5,5914
2021-2022,5,GALVESTON COUNTY,Grade 5,11
2021-2022,4,GALVESTON COUNTY,Grade 6,6094
2021-2022,5,GALVESTON COUNTY,Grade 6,11
2021-2022,4,GALVESTON COUNTY,Grade 7,6283
2021-2022,5,GALVESTON COUNTY,Grade 7,10
2021-2022,4,GALVESTON COUNTY,Grade 8,6426
2021-2022,5,GALVESTON COUNTY,Grade 8,10
2021-2022,4,GALVESTON COUNTY,Grade 9,7222
2021-2022,5,GALVESTON COUNTY,Grade 9,18
2021-2022,4,GALVESTON COUNTY,Grade 10,6195
2021-2022,5,GALVESTON COUNTY,Grade 10,22
2021-2022,4,GALVESTON COUNTY,Grade 11,6023
2021-2022,5,GALVESTON COUNTY,Grade 11,17
2021-2022,4,GALVESTON COUNTY,Grade 12,5779
2021-2022,5,GALVESTON COUNTY,Grade 12,16
2021-2022,17,GARZA COUNTY,Early Education,4
2021-2022,17,GARZA COUNTY,Pre-kindergarten,52
2021-2022,17,GARZA COUNTY,Kindergarten,62
2021-2022,17,GARZA COUNTY,Grade 1,58
2021-2022,17,GARZA COUNTY,Grade 2,66
2021-2022,17,GARZA COUNTY,Grade 3,51
2021-2022,17,GARZA COUNTY,Grade 4,59
2021-2022,17,GARZA COUNTY,Grade 5,65
2021-2022,17,GARZA COUNTY,Grade 6,56
2021-2022,17,GARZA COUNTY,Grade 7,97
2021-2022,17,GARZA COUNTY,Grade 8,71
2021-2022,17,GARZA COUNTY,Grade 9,89
2021-2022,17,GARZA COUNTY,Grade 10,63
2021-2022,17,GARZA COUNTY,Grade 11,49
2021-2022,17,GARZA COUNTY,Grade 12,59
2021-2022,13,GILLESPIE COUNTY,Early Education,13
2021-2022,13,GILLESPIE COUNTY,Pre-kindergarten,170
2021-2022,13,GILLESPIE COUNTY,Kindergarten,226
2021-2022,13,GILLESPIE COUNTY,Grade 1,261
2021-2022,13,GILLESPIE COUNTY,Grade 2,252
2021-2022,13,GILLESPIE COUNTY,Grade 3,233
2021-2022,13,GILLESPIE COUNTY,Grade 4,254
2021-2022,13,GILLESPIE COUNTY,Grade 5,269
2021-2022,13,GILLESPIE COUNTY,Grade 6,254
2021-2022,13,GILLESPIE COUNTY,Grade 7,284
2021-2022,13,GILLESPIE COUNTY,Grade 8,269
2021-2022,13,GILLESPIE COUNTY,Grade 9,357
2021-2022,13,GILLESPIE COUNTY,Grade 10,301
2021-2022,13,GILLESPIE COUNTY,Grade 11,293
2021-2022,13,GILLESPIE COUNTY,Grade 12,269
2021-2022,18,GLASSCOCK COUNTY,Pre-kindergarten,19
2021-2022,18,GLASSCOCK COUNTY,Kindergarten,15
2021-2022,18,GLASSCOCK COUNTY,Grade 1,24
2021-2022,18,GLASSCOCK COUNTY,Grade 2,23
2021-2022,18,GLASSCOCK COUNTY,Grade 3,14
2021-2022,18,GLASSCOCK COUNTY,Grade 4,25
2021-2022,18,GLASSCOCK COUNTY,Grade 5,19
2021-2022,18,GLASSCOCK COUNTY,Grade 6,21
2021-2022,18,GLASSCOCK COUNTY,Grade 7,26
2021-2022,18,GLASSCOCK COUNTY,Grade 8,25
2021-2022,18,GLASSCOCK COUNTY,Grade 9,26
2021-2022,18,GLASSCOCK COUNTY,Grade 10,19
2021-2022,18,GLASSCOCK COUNTY,Grade 11,25
2021-2022,18,GLASSCOCK COUNTY,Grade 12,12
2021-2022,3,GOLIAD COUNTY,Early Education,28
2021-2022,3,GOLIAD COUNTY,Pre-kindergarten,59
2021-2022,3,GOLIAD COUNTY,Kindergarten,85
2021-2022,3,GOLIAD COUNTY,Grade 1,98
2021-2022,3,GOLIAD COUNTY,Grade 2,85
2021-2022,3,GOLIAD COUNTY,Grade 3,91
2021-2022,3,GOLIAD COUNTY,Grade 4,85
2021-2022,3,GOLIAD COUNTY,Grade 5,91
2021-2022,3,GOLIAD COUNTY,Grade 6,91
2021-2022,3,GOLIAD COUNTY,Grade 7,105
2021-2022,3,GOLIAD COUNTY,Grade 8,115
2021-2022,3,GOLIAD COUNTY,Grade 9,114
2021-2022,3,GOLIAD COUNTY,Grade 10,102
2021-2022,3,GOLIAD COUNTY,Grade 11,81
2021-2022,3,GOLIAD COUNTY,Grade 12,85
2021-2022,13,GONZALES COUNTY,Early Education,7
2021-2022,13,GONZALES COUNTY,Pre-kindergarten,230
2021-2022,13,GONZALES COUNTY,Kindergarten,279
2021-2022,13,GONZALES COUNTY,Grade 1,311
2021-2022,13,GONZALES COUNTY,Grade 2,264
2021-2022,13,GONZALES COUNTY,Grade 3,275
2021-2022,13,GONZALES COUNTY,Grade 4,276
2021-2022,13,GONZALES COUNTY,Grade 5,279
2021-2022,13,GONZALES COUNTY,Grade 6,276
2021-2022,13,GONZALES COUNTY,Grade 7,301
2021-2022,13,GONZALES COUNTY,Grade 8,303
2021-2022,13,GONZALES COUNTY,Grade 9,317
2021-2022,13,GONZALES COUNTY,Grade 10,311
2021-2022,13,GONZALES COUNTY,Grade 11,289
2021-2022,13,GONZALES COUNTY,Grade 12,266
2021-2022,16,GRAY COUNTY,Early Education,14
2021-2022,16,GRAY COUNTY,Pre-kindergarten,216
2021-2022,16,GRAY COUNTY,Kindergarten,264
2021-2022,16,GRAY COUNTY,Grade 1,278
2021-2022,16,GRAY COUNTY,Grade 2,304
2021-2022,16,GRAY COUNTY,Grade 3,267
2021-2022,16,GRAY COUNTY,Grade 4,277
2021-2022,16,GRAY COUNTY,Grade 5,244
2021-2022,16,GRAY COUNTY,Grade 6,282
2021-2022,16,GRAY COUNTY,Grade 7,310
2021-2022,16,GRAY COUNTY,Grade 8,290
2021-2022,16,GRAY COUNTY,Grade 9,300
2021-2022,16,GRAY COUNTY,Grade 10,274
2021-2022,16,GRAY COUNTY,Grade 11,289
2021-2022,16,GRAY COUNTY,Grade 12,261
2021-2022,10,GRAYSON COUNTY,Early Education,181
2021-2022,10,GRAYSON COUNTY,Pre-kindergarten,755
2021-2022,10,GRAYSON COUNTY,Kindergarten,1838
2021-2022,10,GRAYSON COUNTY,Grade 1,1784
2021-2022,10,GRAYSON COUNTY,Grade 2,1844
2021-2022,10,GRAYSON COUNTY,Grade 3,1733
2021-2022,10,GRAYSON COUNTY,Grade 4,1793
2021-2022,10,GRAYSON COUNTY,Grade 5,1811
2021-2022,10,GRAYSON COUNTY,Grade 6,1759
2021-2022,10,GRAYSON COUNTY,Grade 7,1925
2021-2022,10,GRAYSON COUNTY,Grade 8,1929
2021-2022,10,GRAYSON COUNTY,Grade 9,1990
2021-2022,10,GRAYSON COUNTY,Grade 10,1858
2021-2022,10,GRAYSON COUNTY,Grade 11,1751
2021-2022,10,GRAYSON COUNTY,Grade 12,1565
2021-2022,7,GREGG COUNTY,Early Education,55
2021-2022,7,GREGG COUNTY,Pre-kindergarten,1025
2021-2022,7,GREGG COUNTY,Kindergarten,1666
2021-2022,7,GREGG COUNTY,Grade 1,1686
2021-2022,7,GREGG COUNTY,Grade 2,1704
2021-2022,7,GREGG COUNTY,Grade 3,1693
2021-2022,7,GREGG COUNTY,Grade 4,1801
2021-2022,7,GREGG COUNTY,Grade 5,1788
2021-2022,7,GREGG COUNTY,Grade 6,1782
2021-2022,7,GREGG COUNTY,Grade 7,1768
2021-2022,7,GREGG COUNTY,Grade 8,1832
2021-2022,7,GREGG COUNTY,Grade 9,1926
2021-2022,7,GREGG COUNTY,Grade 10,1758
2021-2022,7,GREGG COUNTY,Grade 11,1632
2021-2022,7,GREGG COUNTY,Grade 12,1568
2021-2022,6,GRIMES COUNTY,Early Education,45
2021-2022,6,GRIMES COUNTY,Pre-kindergarten,178
2021-2022,6,GRIMES COUNTY,Kindergarten,342
2021-2022,6,GRIMES COUNTY,Grade 1,314
2021-2022,6,GRIMES COUNTY,Grade 2,335
2021-2022,6,GRIMES COUNTY,Grade 3,345
2021-2022,6,GRIMES COUNTY,Grade 4,317
2021-2022,6,GRIMES COUNTY,Grade 5,335
2021-2022,6,GRIMES COUNTY,Grade 6,306
2021-2022,6,GRIMES COUNTY,Grade 7,363
2021-2022,6,GRIMES COUNTY,Grade 8,398
2021-2022,6,GRIMES COUNTY,Grade 9,412
2021-2022,6,GRIMES COUNTY,Grade 10,356
2021-2022,6,GRIMES COUNTY,Grade 11,309
2021-2022,6,GRIMES COUNTY,Grade 12,281
2021-2022,20,GUADALUPE COUNTY,Early Education,121
2021-2022,20,GUADALUPE COUNTY,Pre-kindergarten,786
2021-2022,20,GUADALUPE COUNTY,Kindergarten,1665
2021-2022,20,GUADALUPE COUNTY,Grade 1,1708
2021-2022,20,GUADALUPE COUNTY,Grade 2,1767
2021-2022,20,GUADALUPE COUNTY,Grade 3,1825
2021-2022,20,GUADALUPE COUNTY,Grade 4,1892
2021-2022,20,GUADALUPE COUNTY,Grade 5,1805
2021-2022,20,GUADALUPE COUNTY,Grade 6,1996
2021-2022,20,GUADALUPE COUNTY,Grade 7,2131
2021-2022,20,GUADALUPE COUNTY,Grade 8,2119
2021-2022,20,GUADALUPE COUNTY,Grade 9,2455
2021-2022,20,GUADALUPE COUNTY,Grade 10,2137
2021-2022,20,GUADALUPE COUNTY,Grade 11,2053
2021-2022,20,GUADALUPE COUNTY,Grade 12,1961
2021-2022,17,HALE COUNTY,Early Education,68
2021-2022,17,HALE COUNTY,Pre-kindergarten,277
2021-2022,17,HALE COUNTY,Kindergarten,415
2021-2022,17,HALE COUNTY,Grade 1,430
2021-2022,17,HALE COUNTY,Grade 2,438
2021-2022,17,HALE COUNTY,Grade 3,427
2021-2022,17,HALE COUNTY,Grade 4,460
2021-2022,17,HALE COUNTY,Grade 5,479
2021-2022,17,HALE COUNTY,Grade 6,525
2021-2022,17,HALE COUNTY,Grade 7,517
