T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2012-2013,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2012-2013,1,CAMERON COUNTY,Grade 11,7299
2012-2013,1,CAMERON COUNTY,Grade 12,6222
2012-2013,8,CAMP COUNTY,Early Education,11
2012-2013,8,CAMP COUNTY,Pre-kindergarten,109
2012-2013,8,CAMP COUNTY,Kindergarten,196
2012-2013,8,CAMP COUNTY,Grade  1,210
2012-2013,8,CAMP COUNTY,Grade  2,191
2012-2013,8,CAMP COUNTY,Grade  3,190
2012-2013,8,CAMP COUNTY,Grade  4,181
2012-2013,8,CAMP COUNTY,Grade  5,179
2012-2013,8,CAMP COUNTY,Grade  6,159
2012-2013,8,CAMP COUNTY,Grade  7,189
2012-2013,8,CAMP COUNTY,Grade  8,212
2012-2013,8,CAMP COUNTY,Grade  9,202
2012-2013,8,CAMP COUNTY,Grade 10,181
2012-2013,8,CAMP COUNTY,Grade 11,157
2012-2013,8,CAMP COUNTY,Grade 12,153
2012-2013,16,CARSON COUNTY,Pre-kindergarten,44
2012-2013,16,CARSON COUNTY,Kindergarten,93
2012-2013,16,CARSON COUNTY,Grade  1,87
2012-2013,16,CARSON COUNTY,Grade  2,81
2012-2013,16,CARSON COUNTY,Grade  3,93
2012-2013,16,CARSON COUNTY,Grade  4,98
2012-2013,16,CARSON COUNTY,Grade  5,88
2012-2013,16,CARSON COUNTY,Grade  6,86
2012-2013,16,CARSON COUNTY,Grade  7,78
2012-2013,16,CARSON COUNTY,Grade  8,98
2012-2013,16,CARSON COUNTY,Grade  9,98
2012-2013,16,CARSON COUNTY,Grade 10,77
2012-2013,16,CARSON COUNTY,Grade 11,89
2012-2013,16,CARSON COUNTY,Grade 12,85
2012-2013,8,CASS COUNTY,Early Education,29
2012-2013,8,CASS COUNTY,Pre-kindergarten,272
2012-2013,8,CASS COUNTY,Kindergarten,404
2012-2013,8,CASS COUNTY,Grade  1,422
2012-2013,8,CASS COUNTY,Grade  2,402
2012-2013,8,CASS COUNTY,Grade  3,399
2012-2013,8,CASS COUNTY,Grade  4,422
2012-2013,8,CASS COUNTY,Grade  5,403
2012-2013,8,CASS COUNTY,Grade  6,404
2012-2013,8,CASS COUNTY,Grade  7,426
2012-2013,8,CASS COUNTY,Grade  8,430
2012-2013,8,CASS COUNTY,Grade  9,438
2012-2013,8,CASS COUNTY,Grade 10,401
2012-2013,8,CASS COUNTY,Grade 11,388
2012-2013,8,CASS COUNTY,Grade 12,406
2012-2013,16,CASTRO COUNTY,Early Education,-9999999
2012-2013,16,CASTRO COUNTY,Pre-kindergarten,133
2012-2013,16,CASTRO COUNTY,Kindergarten,134
2012-2013,16,CASTRO COUNTY,Grade  1,122
2012-2013,16,CASTRO COUNTY,Grade  2,128
2012-2013,16,CASTRO COUNTY,Grade  3,137
2012-2013,16,CASTRO COUNTY,Grade  4,120
2012-2013,16,CASTRO COUNTY,Grade  5,115
2012-2013,16,CASTRO COUNTY,Grade  6,138
2012-2013,16,CASTRO COUNTY,Grade  7,135
2012-2013,16,CASTRO COUNTY,Grade  8,130
2012-2013,16,CASTRO COUNTY,Grade  9,123
2012-2013,16,CASTRO COUNTY,Grade 10,126
2012-2013,16,CASTRO COUNTY,Grade 11,94
2012-2013,16,CASTRO COUNTY,Grade 12,105
2012-2013,4,CHAMBERS COUNTY/04,Early Education,30
2012-2013,4,CHAMBERS COUNTY/04,Pre-kindergarten,117
2012-2013,4,CHAMBERS COUNTY/04,Kindergarten,406
2012-2013,4,CHAMBERS COUNTY/04,Grade  1,460
2012-2013,4,CHAMBERS COUNTY/04,Grade  2,403
2012-2013,4,CHAMBERS COUNTY/04,Grade  3,448
2012-2013,4,CHAMBERS COUNTY/04,Grade  4,401
2012-2013,4,CHAMBERS COUNTY/04,Grade  5,428
2012-2013,4,CHAMBERS COUNTY/04,Grade  6,436
2012-2013,4,CHAMBERS COUNTY/04,Grade  7,531
2012-2013,4,CHAMBERS COUNTY/04,Grade  8,459
2012-2013,4,CHAMBERS COUNTY/04,Grade  9,426
2012-2013,4,CHAMBERS COUNTY/04,Grade 10,430
2012-2013,4,CHAMBERS COUNTY/04,Grade 11,408
2012-2013,4,CHAMBERS COUNTY/04,Grade 12,371
2012-2013,5,CHAMBERS COUNTY/05,Early Education,5
2012-2013,5,CHAMBERS COUNTY/05,Pre-kindergarten,73
2012-2013,5,CHAMBERS COUNTY/05,Kindergarten,98
2012-2013,5,CHAMBERS COUNTY/05,Grade  1,109
2012-2013,5,CHAMBERS COUNTY/05,Grade  2,116
2012-2013,5,CHAMBERS COUNTY/05,Grade  3,90
2012-2013,5,CHAMBERS COUNTY/05,Grade  4,82
2012-2013,5,CHAMBERS COUNTY/05,Grade  5,110
2012-2013,5,CHAMBERS COUNTY/05,Grade  6,113
2012-2013,5,CHAMBERS COUNTY/05,Grade  7,109
2012-2013,5,CHAMBERS COUNTY/05,Grade  8,87
2012-2013,5,CHAMBERS COUNTY/05,Grade  9,107
2012-2013,5,CHAMBERS COUNTY/05,Grade 10,80
2012-2013,5,CHAMBERS COUNTY/05,Grade 11,111
2012-2013,5,CHAMBERS COUNTY/05,Grade 12,86
2012-2013,AL,CHAMBERS COUNTY/ALL,Early Education,35
2012-2013,AL,CHAMBERS COUNTY/ALL,Pre-kindergarten,190
2012-2013,AL,CHAMBERS COUNTY/ALL,Kindergarten,504
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  1,569
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  2,519
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  3,538
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  4,483
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  5,538
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  6,549
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  7,640
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  8,546
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade  9,533
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade 10,510
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade 11,519
2012-2013,AL,CHAMBERS COUNTY/ALL,Grade 12,457
2012-2013,7,CHEROKEE COUNTY,Early Education,14
2012-2013,7,CHEROKEE COUNTY,Pre-kindergarten,440
2012-2013,7,CHEROKEE COUNTY,Kindergarten,664
2012-2013,7,CHEROKEE COUNTY,Grade  1,708
2012-2013,7,CHEROKEE COUNTY,Grade  2,723
2012-2013,7,CHEROKEE COUNTY,Grade  3,656
2012-2013,7,CHEROKEE COUNTY,Grade  4,598
2012-2013,7,CHEROKEE COUNTY,Grade  5,669
2012-2013,7,CHEROKEE COUNTY,Grade  6,644
2012-2013,7,CHEROKEE COUNTY,Grade  7,621
2012-2013,7,CHEROKEE COUNTY,Grade  8,635
2012-2013,7,CHEROKEE COUNTY,Grade  9,682
2012-2013,7,CHEROKEE COUNTY,Grade 10,561
2012-2013,7,CHEROKEE COUNTY,Grade 11,504
2012-2013,7,CHEROKEE COUNTY,Grade 12,452
2012-2013,16,CHILDRESS COUNTY,Early Education,-9999999
2012-2013,16,CHILDRESS COUNTY,Pre-kindergarten,36
2012-2013,16,CHILDRESS COUNTY,Kindergarten,104
2012-2013,16,CHILDRESS COUNTY,Grade  1,88
2012-2013,16,CHILDRESS COUNTY,Grade  2,78
2012-2013,16,CHILDRESS COUNTY,Grade  3,92
2012-2013,16,CHILDRESS COUNTY,Grade  4,85
2012-2013,16,CHILDRESS COUNTY,Grade  5,100
2012-2013,16,CHILDRESS COUNTY,Grade  6,81
2012-2013,16,CHILDRESS COUNTY,Grade  7,69
2012-2013,16,CHILDRESS COUNTY,Grade  8,95
2012-2013,16,CHILDRESS COUNTY,Grade  9,68
2012-2013,16,CHILDRESS COUNTY,Grade 10,96
2012-2013,16,CHILDRESS COUNTY,Grade 11,72
2012-2013,16,CHILDRESS COUNTY,Grade 12,70
2012-2013,9,CLAY COUNTY,Early Education,5
2012-2013,9,CLAY COUNTY,Pre-kindergarten,80
2012-2013,9,CLAY COUNTY,Kindergarten,110
2012-2013,9,CLAY COUNTY,Grade  1,116
2012-2013,9,CLAY COUNTY,Grade  2,123
2012-2013,9,CLAY COUNTY,Grade  3,123
2012-2013,9,CLAY COUNTY,Grade  4,97
2012-2013,9,CLAY COUNTY,Grade  5,124
2012-2013,9,CLAY COUNTY,Grade  6,115
2012-2013,9,CLAY COUNTY,Grade  7,135
2012-2013,9,CLAY COUNTY,Grade  8,115
2012-2013,9,CLAY COUNTY,Grade  9,124
2012-2013,9,CLAY COUNTY,Grade 10,132
2012-2013,9,CLAY COUNTY,Grade 11,118
2012-2013,9,CLAY COUNTY,Grade 12,125
2012-2013,17,COCHRAN COUNTY,Pre-kindergarten,62
2012-2013,17,COCHRAN COUNTY,Kindergarten,67
2012-2013,17,COCHRAN COUNTY,Grade  1,61
2012-2013,17,COCHRAN COUNTY,Grade  2,54
2012-2013,17,COCHRAN COUNTY,Grade  3,58
2012-2013,17,COCHRAN COUNTY,Grade  4,58
2012-2013,17,COCHRAN COUNTY,Grade  5,61
2012-2013,17,COCHRAN COUNTY,Grade  6,53
2012-2013,17,COCHRAN COUNTY,Grade  7,47
2012-2013,17,COCHRAN COUNTY,Grade  8,61
2012-2013,17,COCHRAN COUNTY,Grade  9,53
2012-2013,17,COCHRAN COUNTY,Grade 10,56
2012-2013,17,COCHRAN COUNTY,Grade 11,49
2012-2013,17,COCHRAN COUNTY,Grade 12,38
2012-2013,15,COKE COUNTY,Early Education,-9999999
2012-2013,15,COKE COUNTY,Pre-kindergarten,30
2012-2013,15,COKE COUNTY,Kindergarten,33
2012-2013,15,COKE COUNTY,Grade  1,36
2012-2013,15,COKE COUNTY,Grade  2,32
2012-2013,15,COKE COUNTY,Grade  3,28
2012-2013,15,COKE COUNTY,Grade  4,28
2012-2013,15,COKE COUNTY,Grade  5,27
2012-2013,15,COKE COUNTY,Grade  6,46
2012-2013,15,COKE COUNTY,Grade  7,43
2012-2013,15,COKE COUNTY,Grade  8,50
2012-2013,15,COKE COUNTY,Grade  9,41
2012-2013,15,COKE COUNTY,Grade 10,36
2012-2013,15,COKE COUNTY,Grade 11,35
2012-2013,15,COKE COUNTY,Grade 12,36
2012-2013,15,COLEMAN COUNTY,Early Education,-9999999
2012-2013,15,COLEMAN COUNTY,Pre-kindergarten,55
2012-2013,15,COLEMAN COUNTY,Kindergarten,111
2012-2013,15,COLEMAN COUNTY,Grade  1,90
2012-2013,15,COLEMAN COUNTY,Grade  2,103
2012-2013,15,COLEMAN COUNTY,Grade  3,98
2012-2013,15,COLEMAN COUNTY,Grade  4,107
2012-2013,15,COLEMAN COUNTY,Grade  5,82
2012-2013,15,COLEMAN COUNTY,Grade  6,100
2012-2013,15,COLEMAN COUNTY,Grade  7,101
2012-2013,15,COLEMAN COUNTY,Grade  8,104
2012-2013,15,COLEMAN COUNTY,Grade  9,92
2012-2013,15,COLEMAN COUNTY,Grade 10,102
2012-2013,15,COLEMAN COUNTY,Grade 11,81
2012-2013,15,COLEMAN COUNTY,Grade 12,77
2012-2013,10,COLLIN COUNTY,Early Education,1432
2012-2013,10,COLLIN COUNTY,Pre-kindergarten,2886
2012-2013,10,COLLIN COUNTY,Kindergarten,13417
2012-2013,10,COLLIN COUNTY,Grade  1,13804
2012-2013,10,COLLIN COUNTY,Grade  2,14049
2012-2013,10,COLLIN COUNTY,Grade  3,14341
2012-2013,10,COLLIN COUNTY,Grade  4,14153
2012-2013,10,COLLIN COUNTY,Grade  5,13967
2012-2013,10,COLLIN COUNTY,Grade  6,14135
2012-2013,10,COLLIN COUNTY,Grade  7,13934
2012-2013,10,COLLIN COUNTY,Grade  8,13672
2012-2013,10,COLLIN COUNTY,Grade  9,13694
2012-2013,10,COLLIN COUNTY,Grade 10,12529
2012-2013,10,COLLIN COUNTY,Grade 11,11814
2012-2013,10,COLLIN COUNTY,Grade 12,11343
2012-2013,16,COLLINGSWORTH COUNTY,Early Education,5
2012-2013,16,COLLINGSWORTH COUNTY,Pre-kindergarten,40
2012-2013,16,COLLINGSWORTH COUNTY,Kindergarten,49
2012-2013,16,COLLINGSWORTH COUNTY,Grade  1,59
2012-2013,16,COLLINGSWORTH COUNTY,Grade  2,39
2012-2013,16,COLLINGSWORTH COUNTY,Grade  3,35
2012-2013,16,COLLINGSWORTH COUNTY,Grade  4,41
2012-2013,16,COLLINGSWORTH COUNTY,Grade  5,43
2012-2013,16,COLLINGSWORTH COUNTY,Grade  6,42
2012-2013,16,COLLINGSWORTH COUNTY,Grade  7,38
2012-2013,16,COLLINGSWORTH COUNTY,Grade  8,38
2012-2013,16,COLLINGSWORTH COUNTY,Grade  9,45
2012-2013,16,COLLINGSWORTH COUNTY,Grade 10,38
2012-2013,16,COLLINGSWORTH COUNTY,Grade 11,42
2012-2013,16,COLLINGSWORTH COUNTY,Grade 12,35
2012-2013,3,COLORADO COUNTY,Early Education,14
2012-2013,3,COLORADO COUNTY,Pre-kindergarten,200
2012-2013,3,COLORADO COUNTY,Kindergarten,283
2012-2013,3,COLORADO COUNTY,Grade  1,252
2012-2013,3,COLORADO COUNTY,Grade  2,237
2012-2013,3,COLORADO COUNTY,Grade  3,220
2012-2013,3,COLORADO COUNTY,Grade  4,242
2012-2013,3,COLORADO COUNTY,Grade  5,227
2012-2013,3,COLORADO COUNTY,Grade  6,240
2012-2013,3,COLORADO COUNTY,Grade  7,275
2012-2013,3,COLORADO COUNTY,Grade  8,260
2012-2013,3,COLORADO COUNTY,Grade  9,263
2012-2013,3,COLORADO COUNTY,Grade 10,298
2012-2013,3,COLORADO COUNTY,Grade 11,233
2012-2013,3,COLORADO COUNTY,Grade 12,265
2012-2013,13,COMAL COUNTY,Early Education,175
2012-2013,13,COMAL COUNTY,Pre-kindergarten,428
2012-2013,13,COMAL COUNTY,Kindergarten,1957
2012-2013,13,COMAL COUNTY,Grade  1,2007
2012-2013,13,COMAL COUNTY,Grade  2,2057
2012-2013,13,COMAL COUNTY,Grade  3,2085
2012-2013,13,COMAL COUNTY,Grade  4,2072
2012-2013,13,COMAL COUNTY,Grade  5,2068
2012-2013,13,COMAL COUNTY,Grade  6,2048
2012-2013,13,COMAL COUNTY,Grade  7,2125
2012-2013,13,COMAL COUNTY,Grade  8,2090
2012-2013,13,COMAL COUNTY,Grade  9,2120
2012-2013,13,COMAL COUNTY,Grade 10,2115
2012-2013,13,COMAL COUNTY,Grade 11,1853
2012-2013,13,COMAL COUNTY,Grade 12,1734
2012-2013,14,COMANCHE COUNTY,Early Education,6
2012-2013,14,COMANCHE COUNTY,Pre-kindergarten,96
2012-2013,14,COMANCHE COUNTY,Kindergarten,184
2012-2013,14,COMANCHE COUNTY,Grade  1,184
2012-2013,14,COMANCHE COUNTY,Grade  2,179
2012-2013,14,COMANCHE COUNTY,Grade  3,173
2012-2013,14,COMANCHE COUNTY,Grade  4,149
2012-2013,14,COMANCHE COUNTY,Grade  5,167
2012-2013,14,COMANCHE COUNTY,Grade  6,160
2012-2013,14,COMANCHE COUNTY,Grade  7,154
2012-2013,14,COMANCHE COUNTY,Grade  8,175
2012-2013,14,COMANCHE COUNTY,Grade  9,184
2012-2013,14,COMANCHE COUNTY,Grade 10,149
2012-2013,14,COMANCHE COUNTY,Grade 11,135
2012-2013,14,COMANCHE COUNTY,Grade 12,131
2012-2013,15,CONCHO COUNTY,Early Education,-9999999
2012-2013,15,CONCHO COUNTY,Pre-kindergarten,18
2012-2013,15,CONCHO COUNTY,Kindergarten,38
2012-2013,15,CONCHO COUNTY,Grade  1,37
2012-2013,15,CONCHO COUNTY,Grade  2,37
2012-2013,15,CONCHO COUNTY,Grade  3,39
2012-2013,15,CONCHO COUNTY,Grade  4,27
2012-2013,15,CONCHO COUNTY,Grade  5,38
2012-2013,15,CONCHO COUNTY,Grade  6,32
2012-2013,15,CONCHO COUNTY,Grade  7,36
2012-2013,15,CONCHO COUNTY,Grade  8,34
2012-2013,15,CONCHO COUNTY,Grade  9,43
2012-2013,15,CONCHO COUNTY,Grade 10,40
2012-2013,15,CONCHO COUNTY,Grade 11,24
2012-2013,15,CONCHO COUNTY,Grade 12,39
2012-2013,11,COOKE COUNTY,Early Education,21
2012-2013,11,COOKE COUNTY,Pre-kindergarten,246
2012-2013,11,COOKE COUNTY,Kindergarten,490
2012-2013,11,COOKE COUNTY,Grade  1,474
2012-2013,11,COOKE COUNTY,Grade  2,488
2012-2013,11,COOKE COUNTY,Grade  3,486
2012-2013,11,COOKE COUNTY,Grade  4,484
2012-2013,11,COOKE COUNTY,Grade  5,481
2012-2013,11,COOKE COUNTY,Grade  6,498
2012-2013,11,COOKE COUNTY,Grade  7,429
2012-2013,11,COOKE COUNTY,Grade  8,428
2012-2013,11,COOKE COUNTY,Grade  9,475
2012-2013,11,COOKE COUNTY,Grade 10,444
2012-2013,11,COOKE COUNTY,Grade 11,405
2012-2013,11,COOKE COUNTY,Grade 12,370
2012-2013,12,CORYELL COUNTY,Early Education,22
2012-2013,12,CORYELL COUNTY,Pre-kindergarten,1018
2012-2013,12,CORYELL COUNTY,Kindergarten,878
2012-2013,12,CORYELL COUNTY,Grade  1,869
2012-2013,12,CORYELL COUNTY,Grade  2,823
2012-2013,12,CORYELL COUNTY,Grade  3,824
2012-2013,12,CORYELL COUNTY,Grade  4,859
2012-2013,12,CORYELL COUNTY,Grade  5,847
2012-2013,12,CORYELL COUNTY,Grade  6,870
2012-2013,12,CORYELL COUNTY,Grade  7,807
2012-2013,12,CORYELL COUNTY,Grade  8,821
2012-2013,12,CORYELL COUNTY,Grade  9,930
2012-2013,12,CORYELL COUNTY,Grade 10,792
2012-2013,12,CORYELL COUNTY,Grade 11,753
2012-2013,12,CORYELL COUNTY,Grade 12,716
2012-2013,17,COTTLE COUNTY,Pre-kindergarten,14
2012-2013,17,COTTLE COUNTY,Kindergarten,11
2012-2013,17,COTTLE COUNTY,Grade  1,11
2012-2013,17,COTTLE COUNTY,Grade  2,18
2012-2013,17,COTTLE COUNTY,Grade  3,14
2012-2013,17,COTTLE COUNTY,Grade  4,26
2012-2013,17,COTTLE COUNTY,Grade  5,18
2012-2013,17,COTTLE COUNTY,Grade  6,18
2012-2013,17,COTTLE COUNTY,Grade  7,18
2012-2013,17,COTTLE COUNTY,Grade  8,13
2012-2013,17,COTTLE COUNTY,Grade  9,13
2012-2013,17,COTTLE COUNTY,Grade 10,10
2012-2013,17,COTTLE COUNTY,Grade 11,16
2012-2013,17,COTTLE COUNTY,Grade 12,20
2012-2013,18,CRANE COUNTY,Early Education,-9999999
2012-2013,18,CRANE COUNTY,Pre-kindergarten,86
2012-2013,18,CRANE COUNTY,Kindergarten,79
2012-2013,18,CRANE COUNTY,Grade  1,80
2012-2013,18,CRANE COUNTY,Grade  2,79
2012-2013,18,CRANE COUNTY,Grade  3,70
2012-2013,18,CRANE COUNTY,Grade  4,75
2012-2013,18,CRANE COUNTY,Grade  5,69
2012-2013,18,CRANE COUNTY,Grade  6,83
2012-2013,18,CRANE COUNTY,Grade  7,87
2012-2013,18,CRANE COUNTY,Grade  8,81
2012-2013,18,CRANE COUNTY,Grade  9,86
2012-2013,18,CRANE COUNTY,Grade 10,70
2012-2013,18,CRANE COUNTY,Grade 11,62
2012-2013,18,CRANE COUNTY,Grade 12,62
2012-2013,15,CROCKETT COUNTY,Early Education,-9999999
2012-2013,15,CROCKETT COUNTY,Pre-kindergarten,58
2012-2013,15,CROCKETT COUNTY,Kindergarten,61
2012-2013,15,CROCKETT COUNTY,Grade  1,64
2012-2013,15,CROCKETT COUNTY,Grade  2,71
2012-2013,15,CROCKETT COUNTY,Grade  3,61
2012-2013,15,CROCKETT COUNTY,Grade  4,63
2012-2013,15,CROCKETT COUNTY,Grade  5,61
2012-2013,15,CROCKETT COUNTY,Grade  6,52
2012-2013,15,CROCKETT COUNTY,Grade  7,48
2012-2013,15,CROCKETT COUNTY,Grade  8,56
2012-2013,15,CROCKETT COUNTY,Grade  9,56
2012-2013,15,CROCKETT COUNTY,Grade 10,54
2012-2013,15,CROCKETT COUNTY,Grade 11,51
2012-2013,15,CROCKETT COUNTY,Grade 12,44
2012-2013,17,CROSBY COUNTY,Early Education,15
2012-2013,17,CROSBY COUNTY,Pre-kindergarten,107
2012-2013,17,CROSBY COUNTY,Kindergarten,113
2012-2013,17,CROSBY COUNTY,Grade  1,95
2012-2013,17,CROSBY COUNTY,Grade  2,85
2012-2013,17,CROSBY COUNTY,Grade  3,96
2012-2013,17,CROSBY COUNTY,Grade  4,91
2012-2013,17,CROSBY COUNTY,Grade  5,76
2012-2013,17,CROSBY COUNTY,Grade  6,102
2012-2013,17,CROSBY COUNTY,Grade  7,96
2012-2013,17,CROSBY COUNTY,Grade  8,83
2012-2013,17,CROSBY COUNTY,Grade  9,96
2012-2013,17,CROSBY COUNTY,Grade 10,72
2012-2013,17,CROSBY COUNTY,Grade 11,59
2012-2013,17,CROSBY COUNTY,Grade 12,79
2012-2013,18,CULBERSON COUNTY,Pre-kindergarten,27
2012-2013,18,CULBERSON COUNTY,Kindergarten,26
2012-2013,18,CULBERSON COUNTY,Grade  1,39
2012-2013,18,CULBERSON COUNTY,Grade  2,24
2012-2013,18,CULBERSON COUNTY,Grade  3,24
2012-2013,18,CULBERSON COUNTY,Grade  4,33
2012-2013,18,CULBERSON COUNTY,Grade  5,30
2012-2013,18,CULBERSON COUNTY,Grade  6,33
2012-2013,18,CULBERSON COUNTY,Grade  7,32
2012-2013,18,CULBERSON COUNTY,Grade  8,26
2012-2013,18,CULBERSON COUNTY,Grade  9,42
2012-2013,18,CULBERSON COUNTY,Grade 10,27
2012-2013,18,CULBERSON COUNTY,Grade 11,33
2012-2013,18,CULBERSON COUNTY,Grade 12,36
2012-2013,16,DALLAM COUNTY,Early Education,-9999999
2012-2013,16,DALLAM COUNTY,Pre-kindergarten,106
2012-2013,16,DALLAM COUNTY,Kindergarten,152
2012-2013,16,DALLAM COUNTY,Grade  1,135
2012-2013,16,DALLAM COUNTY,Grade  2,144
2012-2013,16,DALLAM COUNTY,Grade  3,113
2012-2013,16,DALLAM COUNTY,Grade  4,137
2012-2013,16,DALLAM COUNTY,Grade  5,134
2012-2013,16,DALLAM COUNTY,Grade  6,133
2012-2013,16,DALLAM COUNTY,Grade  7,170
2012-2013,16,DALLAM COUNTY,Grade  8,144
2012-2013,16,DALLAM COUNTY,Grade  9,150
2012-2013,16,DALLAM COUNTY,Grade 10,145
2012-2013,16,DALLAM COUNTY,Grade 11,124
2012-2013,16,DALLAM COUNTY,Grade 12,116
2012-2013,10,DALLAS COUNTY,Early Education,1598
2012-2013,10,DALLAS COUNTY,Pre-kindergarten,22693
2012-2013,10,DALLAS COUNTY,Kindergarten,38343
2012-2013,10,DALLAS COUNTY,Grade  1,38555
2012-2013,10,DALLAS COUNTY,Grade  2,37499
2012-2013,10,DALLAS COUNTY,Grade  3,36247
2012-2013,10,DALLAS COUNTY,Grade  4,35524
2012-2013,10,DALLAS COUNTY,Grade  5,34919
2012-2013,10,DALLAS COUNTY,Grade  6,34989
2012-2013,10,DALLAS COUNTY,Grade  7,34064
2012-2013,10,DALLAS COUNTY,Grade  8,32657
2012-2013,10,DALLAS COUNTY,Grade  9,36661
2012-2013,10,DALLAS COUNTY,Grade 10,31945
2012-2013,10,DALLAS COUNTY,Grade 11,30612
2012-2013,10,DALLAS COUNTY,Grade 12,27929
2012-2013,17,DAWSON COUNTY,Early Education,11
2012-2013,17,DAWSON COUNTY,Pre-kindergarten,162
2012-2013,17,DAWSON COUNTY,Kindergarten,255
2012-2013,17,DAWSON COUNTY,Grade  1,252
2012-2013,17,DAWSON COUNTY,Grade  2,196
2012-2013,17,DAWSON COUNTY,Grade  3,172
2012-2013,17,DAWSON COUNTY,Grade  4,186
2012-2013,17,DAWSON COUNTY,Grade  5,176
2012-2013,17,DAWSON COUNTY,Grade  6,192
2012-2013,17,DAWSON COUNTY,Grade  7,206
2012-2013,17,DAWSON COUNTY,Grade  8,177
2012-2013,17,DAWSON COUNTY,Grade  9,172
2012-2013,17,DAWSON COUNTY,Grade 10,137
2012-2013,17,DAWSON COUNTY,Grade 11,165
2012-2013,17,DAWSON COUNTY,Grade 12,133
2012-2013,16,DEAF SMITH COUNTY,Early Education,7
2012-2013,16,DEAF SMITH COUNTY,Pre-kindergarten,370
2012-2013,16,DEAF SMITH COUNTY,Kindergarten,341
2012-2013,16,DEAF SMITH COUNTY,Grade  1,339
2012-2013,16,DEAF SMITH COUNTY,Grade  2,332
2012-2013,16,DEAF SMITH COUNTY,Grade  3,301
2012-2013,16,DEAF SMITH COUNTY,Grade  4,316
2012-2013,16,DEAF SMITH COUNTY,Grade  5,326
2012-2013,16,DEAF SMITH COUNTY,Grade  6,316
2012-2013,16,DEAF SMITH COUNTY,Grade  7,312
2012-2013,16,DEAF SMITH COUNTY,Grade  8,311
2012-2013,16,DEAF SMITH COUNTY,Grade  9,352
2012-2013,16,DEAF SMITH COUNTY,Grade 10,285
2012-2013,16,DEAF SMITH COUNTY,Grade 11,251
2012-2013,16,DEAF SMITH COUNTY,Grade 12,269
2012-2013,8,DELTA COUNTY,Early Education,-9999999
2012-2013,8,DELTA COUNTY,Pre-kindergarten,86
2012-2013,8,DELTA COUNTY,Kindergarten,57
2012-2013,8,DELTA COUNTY,Grade  1,68
2012-2013,8,DELTA COUNTY,Grade  2,71
2012-2013,8,DELTA COUNTY,Grade  3,63
2012-2013,8,DELTA COUNTY,Grade  4,80
2012-2013,8,DELTA COUNTY,Grade  5,53
2012-2013,8,DELTA COUNTY,Grade  6,70
2012-2013,8,DELTA COUNTY,Grade  7,79
2012-2013,8,DELTA COUNTY,Grade  8,62
2012-2013,8,DELTA COUNTY,Grade  9,65
2012-2013,8,DELTA COUNTY,Grade 10,80
2012-2013,8,DELTA COUNTY,Grade 11,71
2012-2013,8,DELTA COUNTY,Grade 12,63
2012-2013,10,DENTON COUNTY/10,Kindergarten,75
2012-2013,10,DENTON COUNTY/10,Grade  1,75
2012-2013,10,DENTON COUNTY/10,Grade  2,50
2012-2013,10,DENTON COUNTY/10,Grade  3,50
2012-2013,10,DENTON COUNTY/10,Grade  4,50
2012-2013,10,DENTON COUNTY/10,Grade  5,50
2012-2013,11,DENTON COUNTY/11,Early Education,553
2012-2013,11,DENTON COUNTY/11,Pre-kindergarten,3149
2012-2013,11,DENTON COUNTY/11,Kindergarten,8837
2012-2013,11,DENTON COUNTY/11,Grade  1,9034
2012-2013,11,DENTON COUNTY/11,Grade  2,9004
2012-2013,11,DENTON COUNTY/11,Grade  3,9050
2012-2013,11,DENTON COUNTY/11,Grade  4,9126
2012-2013,11,DENTON COUNTY/11,Grade  5,9131
2012-2013,11,DENTON COUNTY/11,Grade  6,9111
2012-2013,11,DENTON COUNTY/11,Grade  7,9211
2012-2013,11,DENTON COUNTY/11,Grade  8,8926
2012-2013,11,DENTON COUNTY/11,Grade  9,9191
2012-2013,11,DENTON COUNTY/11,Grade 10,8700
2012-2013,11,DENTON COUNTY/11,Grade 11,7953
2012-2013,11,DENTON COUNTY/11,Grade 12,7434
2012-2013,AL,DENTON COUNTY/ALL,Early Education,553
2012-2013,AL,DENTON COUNTY/ALL,Pre-kindergarten,3149
2012-2013,AL,DENTON COUNTY/ALL,Kindergarten,8912
2012-2013,AL,DENTON COUNTY/ALL,Grade  1,9109
2012-2013,AL,DENTON COUNTY/ALL,Grade  2,9054
2012-2013,AL,DENTON COUNTY/ALL,Grade  3,9100
2012-2013,AL,DENTON COUNTY/ALL,Grade  4,9176
2012-2013,AL,DENTON COUNTY/ALL,Grade  5,9181
