T E X A S  E D U C A T I O N  A G E N C Y,,,,
,,,,
PEIMS Student Enrollment Data for 2022-2023,,,,
,,,,
YEAR,REGION,COUNTY NAME,GRADE,ENROLLMENT
2022-2023,17,DICKENS COUNTY,Grade 10,22
2022-2023,17,DICKENS COUNTY,Grade 11,22
2022-2023,17,DICKENS COUNTY,Grade 12,38
2022-2023,20,DIMMIT COUNTY,Early Education,5
2022-2023,20,DIMMIT COUNTY,Pre-kindergarten,66
2022-2023,20,DIMMIT COUNTY,Kindergarten,116
2022-2023,20,DIMMIT COUNTY,Grade 1,130
2022-2023,20,DIMMIT COUNTY,Grade 2,132
2022-2023,20,DIMMIT COUNTY,Grade 3,149
2022-2023,20,DIMMIT COUNTY,Grade 4,155
2022-2023,20,DIMMIT COUNTY,Grade 5,147
2022-2023,20,DIMMIT COUNTY,Grade 6,150
2022-2023,20,DIMMIT COUNTY,Grade 7,121
2022-2023,20,DIMMIT COUNTY,Grade 8,144
2022-2023,20,DIMMIT COUNTY,Grade 9,184
2022-2023,20,DIMMIT COUNTY,Grade 10,148
2022-2023,20,DIMMIT COUNTY,Grade 11,119
2022-2023,20,DIMMIT COUNTY,Grade 12,137
2022-2023,16,DONLEY COUNTY,Early Education,1
2022-2023,16,DONLEY COUNTY,Pre-kindergarten,43
2022-2023,16,DONLEY COUNTY,Kindergarten,41
2022-2023,16,DONLEY COUNTY,Grade 1,42
2022-2023,16,DONLEY COUNTY,Grade 2,37
2022-2023,16,DONLEY COUNTY,Grade 3,34
2022-2023,16,DONLEY COUNTY,Grade 4,41
2022-2023,16,DONLEY COUNTY,Grade 5,34
2022-2023,16,DONLEY COUNTY,Grade 6,35
2022-2023,16,DONLEY COUNTY,Grade 7,42
2022-2023,16,DONLEY COUNTY,Grade 8,41
2022-2023,16,DONLEY COUNTY,Grade 9,36
2022-2023,16,DONLEY COUNTY,Grade 10,46
2022-2023,16,DONLEY COUNTY,Grade 11,40
2022-2023,16,DONLEY COUNTY,Grade 12,38
2022-2023,2,DUVAL COUNTY,Early Education,4
2022-2023,2,DUVAL COUNTY,Pre-kindergarten,274
2022-2023,2,DUVAL COUNTY,Kindergarten,203
2022-2023,2,DUVAL COUNTY,Grade 1,199
2022-2023,2,DUVAL COUNTY,Grade 2,180
2022-2023,2,DUVAL COUNTY,Grade 3,182
2022-2023,2,DUVAL COUNTY,Grade 4,141
2022-2023,2,DUVAL COUNTY,Grade 5,178
2022-2023,2,DUVAL COUNTY,Grade 6,187
2022-2023,2,DUVAL COUNTY,Grade 7,174
2022-2023,2,DUVAL COUNTY,Grade 8,216
2022-2023,2,DUVAL COUNTY,Grade 9,168
2022-2023,2,DUVAL COUNTY,Grade 10,182
2022-2023,2,DUVAL COUNTY,Grade 11,178
2022-2023,2,DUVAL COUNTY,Grade 12,137
2022-2023,14,EASTLAND COUNTY,Early Education,11
2022-2023,14,EASTLAND COUNTY,Pre-kindergarten,129
2022-2023,14,EASTLAND COUNTY,Kindergarten,215
2022-2023,14,EASTLAND COUNTY,Grade 1,189
2022-2023,14,EASTLAND COUNTY,Grade 2,191
2022-2023,14,EASTLAND COUNTY,Grade 3,190
2022-2023,14,EASTLAND COUNTY,Grade 4,179
2022-2023,14,EASTLAND COUNTY,Grade 5,158
2022-2023,14,EASTLAND COUNTY,Grade 6,175
2022-2023,14,EASTLAND COUNTY,Grade 7,210
2022-2023,14,EASTLAND COUNTY,Grade 8,206
2022-2023,14,EASTLAND COUNTY,Grade 9,205
2022-2023,14,EASTLAND COUNTY,Grade 10,192
2022-2023,14,EASTLAND COUNTY,Grade 11,194
2022-2023,14,EASTLAND COUNTY,Grade 12,201
2022-2023,18,ECTOR COUNTY,Early Education,97
2022-2023,18,ECTOR COUNTY,Pre-kindergarten,1846
2022-2023,18,ECTOR COUNTY,Kindergarten,2434
2022-2023,18,ECTOR COUNTY,Grade 1,2589
2022-2023,18,ECTOR COUNTY,Grade 2,2639
2022-2023,18,ECTOR COUNTY,Grade 3,2676
2022-2023,18,ECTOR COUNTY,Grade 4,2671
2022-2023,18,ECTOR COUNTY,Grade 5,2628
2022-2023,18,ECTOR COUNTY,Grade 6,2300
2022-2023,18,ECTOR COUNTY,Grade 7,2475
2022-2023,18,ECTOR COUNTY,Grade 8,2689
2022-2023,18,ECTOR COUNTY,Grade 9,2923
2022-2023,18,ECTOR COUNTY,Grade 10,2623
2022-2023,18,ECTOR COUNTY,Grade 11,2167
2022-2023,18,ECTOR COUNTY,Grade 12,1982
2022-2023,15,EDWARDS COUNTY,Early Education,1
2022-2023,15,EDWARDS COUNTY,Pre-kindergarten,25
2022-2023,15,EDWARDS COUNTY,Kindergarten,37
2022-2023,15,EDWARDS COUNTY,Grade 1,34
2022-2023,15,EDWARDS COUNTY,Grade 2,31
2022-2023,15,EDWARDS COUNTY,Grade 3,36
2022-2023,15,EDWARDS COUNTY,Grade 4,37
2022-2023,15,EDWARDS COUNTY,Grade 5,43
2022-2023,15,EDWARDS COUNTY,Grade 6,32
2022-2023,15,EDWARDS COUNTY,Grade 7,30
2022-2023,15,EDWARDS COUNTY,Grade 8,39
2022-2023,15,EDWARDS COUNTY,Grade 9,32
2022-2023,15,EDWARDS COUNTY,Grade 10,38
2022-2023,15,EDWARDS COUNTY,Grade 11,36
2022-2023,15,EDWARDS COUNTY,Grade 12,34
2022-2023,19,EL PASO COUNTY,Early Education,543
2022-2023,19,EL PASO COUNTY,Pre-kindergarten,7979
2022-2023,19,EL PASO COUNTY,Kindergarten,9982
2022-2023,19,EL PASO COUNTY,Grade 1,10845
2022-2023,19,EL PASO COUNTY,Grade 2,10966
2022-2023,19,EL PASO COUNTY,Grade 3,10799
2022-2023,19,EL PASO COUNTY,Grade 4,11084
2022-2023,19,EL PASO COUNTY,Grade 5,11573
2022-2023,19,EL PASO COUNTY,Grade 6,11469
2022-2023,19,EL PASO COUNTY,Grade 7,12028
2022-2023,19,EL PASO COUNTY,Grade 8,12565
2022-2023,19,EL PASO COUNTY,Grade 9,15867
2022-2023,19,EL PASO COUNTY,Grade 10,14650
2022-2023,19,EL PASO COUNTY,Grade 11,12770
2022-2023,19,EL PASO COUNTY,Grade 12,12104
2022-2023,10,ELLIS COUNTY,Early Education,270
2022-2023,10,ELLIS COUNTY,Pre-kindergarten,1442
2022-2023,10,ELLIS COUNTY,Kindergarten,2954
2022-2023,10,ELLIS COUNTY,Grade 1,3028
2022-2023,10,ELLIS COUNTY,Grade 2,3072
2022-2023,10,ELLIS COUNTY,Grade 3,3057
2022-2023,10,ELLIS COUNTY,Grade 4,3118
2022-2023,10,ELLIS COUNTY,Grade 5,3150
2022-2023,10,ELLIS COUNTY,Grade 6,3192
2022-2023,10,ELLIS COUNTY,Grade 7,3406
2022-2023,10,ELLIS COUNTY,Grade 8,3486
2022-2023,10,ELLIS COUNTY,Grade 9,3996
2022-2023,10,ELLIS COUNTY,Grade 10,3539
2022-2023,10,ELLIS COUNTY,Grade 11,3070
2022-2023,10,ELLIS COUNTY,Grade 12,2949
2022-2023,11,ERATH COUNTY,Early Education,46
2022-2023,11,ERATH COUNTY,Pre-kindergarten,318
2022-2023,11,ERATH COUNTY,Kindergarten,427
2022-2023,11,ERATH COUNTY,Grade 1,444
2022-2023,11,ERATH COUNTY,Grade 2,451
2022-2023,11,ERATH COUNTY,Grade 3,462
2022-2023,11,ERATH COUNTY,Grade 4,442
2022-2023,11,ERATH COUNTY,Grade 5,440
2022-2023,11,ERATH COUNTY,Grade 6,459
2022-2023,11,ERATH COUNTY,Grade 7,423
2022-2023,11,ERATH COUNTY,Grade 8,458
2022-2023,11,ERATH COUNTY,Grade 9,2167
2022-2023,11,ERATH COUNTY,Grade 10,2393
2022-2023,11,ERATH COUNTY,Grade 11,2275
2022-2023,11,ERATH COUNTY,Grade 12,2078
2022-2023,12,FALLS COUNTY,Early Education,5
2022-2023,12,FALLS COUNTY,Pre-kindergarten,159
2022-2023,12,FALLS COUNTY,Kindergarten,179
2022-2023,12,FALLS COUNTY,Grade 1,198
2022-2023,12,FALLS COUNTY,Grade 2,181
2022-2023,12,FALLS COUNTY,Grade 3,179
2022-2023,12,FALLS COUNTY,Grade 4,168
2022-2023,12,FALLS COUNTY,Grade 5,184
2022-2023,12,FALLS COUNTY,Grade 6,163
2022-2023,12,FALLS COUNTY,Grade 7,176
2022-2023,12,FALLS COUNTY,Grade 8,171
2022-2023,12,FALLS COUNTY,Grade 9,173
2022-2023,12,FALLS COUNTY,Grade 10,177
2022-2023,12,FALLS COUNTY,Grade 11,150
2022-2023,12,FALLS COUNTY,Grade 12,125
2022-2023,8,FANNIN COUNTY,Early Education,1
2022-2023,10,FANNIN COUNTY,Early Education,11
2022-2023,8,FANNIN COUNTY,Pre-kindergarten,23
2022-2023,10,FANNIN COUNTY,Pre-kindergarten,285
2022-2023,8,FANNIN COUNTY,Kindergarten,37
2022-2023,10,FANNIN COUNTY,Kindergarten,325
2022-2023,8,FANNIN COUNTY,Grade 1,36
2022-2023,10,FANNIN COUNTY,Grade 1,337
2022-2023,8,FANNIN COUNTY,Grade 2,41
2022-2023,10,FANNIN COUNTY,Grade 2,345
2022-2023,8,FANNIN COUNTY,Grade 3,44
2022-2023,10,FANNIN COUNTY,Grade 3,339
2022-2023,8,FANNIN COUNTY,Grade 4,36
2022-2023,10,FANNIN COUNTY,Grade 4,331
2022-2023,8,FANNIN COUNTY,Grade 5,43
2022-2023,10,FANNIN COUNTY,Grade 5,325
2022-2023,8,FANNIN COUNTY,Grade 6,47
2022-2023,10,FANNIN COUNTY,Grade 6,362
2022-2023,8,FANNIN COUNTY,Grade 7,45
2022-2023,10,FANNIN COUNTY,Grade 7,355
2022-2023,8,FANNIN COUNTY,Grade 8,46
2022-2023,10,FANNIN COUNTY,Grade 8,354
2022-2023,8,FANNIN COUNTY,Grade 9,63
2022-2023,10,FANNIN COUNTY,Grade 9,407
2022-2023,8,FANNIN COUNTY,Grade 10,57
2022-2023,10,FANNIN COUNTY,Grade 10,367
2022-2023,8,FANNIN COUNTY,Grade 11,46
2022-2023,10,FANNIN COUNTY,Grade 11,341
2022-2023,8,FANNIN COUNTY,Grade 12,52
2022-2023,10,FANNIN COUNTY,Grade 12,314
2022-2023,13,FAYETTE COUNTY,Early Education,15
2022-2023,13,FAYETTE COUNTY,Pre-kindergarten,152
2022-2023,13,FAYETTE COUNTY,Kindergarten,248
2022-2023,13,FAYETTE COUNTY,Grade 1,252
2022-2023,13,FAYETTE COUNTY,Grade 2,264
2022-2023,13,FAYETTE COUNTY,Grade 3,253
2022-2023,13,FAYETTE COUNTY,Grade 4,248
2022-2023,13,FAYETTE COUNTY,Grade 5,256
2022-2023,13,FAYETTE COUNTY,Grade 6,292
2022-2023,13,FAYETTE COUNTY,Grade 7,298
2022-2023,13,FAYETTE COUNTY,Grade 8,318
2022-2023,13,FAYETTE COUNTY,Grade 9,328
2022-2023,13,FAYETTE COUNTY,Grade 10,327
2022-2023,13,FAYETTE COUNTY,Grade 11,281
2022-2023,13,FAYETTE COUNTY,Grade 12,255
2022-2023,14,FISHER COUNTY,Early Education,1
2022-2023,14,FISHER COUNTY,Pre-kindergarten,32
2022-2023,14,FISHER COUNTY,Kindergarten,35
2022-2023,14,FISHER COUNTY,Grade 1,39
2022-2023,14,FISHER COUNTY,Grade 2,43
2022-2023,14,FISHER COUNTY,Grade 3,47
2022-2023,14,FISHER COUNTY,Grade 4,43
2022-2023,14,FISHER COUNTY,Grade 5,43
2022-2023,14,FISHER COUNTY,Grade 6,44
2022-2023,14,FISHER COUNTY,Grade 7,47
2022-2023,14,FISHER COUNTY,Grade 8,43
2022-2023,14,FISHER COUNTY,Grade 9,45
2022-2023,14,FISHER COUNTY,Grade 10,36
2022-2023,14,FISHER COUNTY,Grade 11,43
2022-2023,14,FISHER COUNTY,Grade 12,40
2022-2023,17,FLOYD COUNTY,Early Education,3
2022-2023,17,FLOYD COUNTY,Pre-kindergarten,81
2022-2023,17,FLOYD COUNTY,Kindergarten,71
2022-2023,17,FLOYD COUNTY,Grade 1,64
2022-2023,17,FLOYD COUNTY,Grade 2,79
2022-2023,17,FLOYD COUNTY,Grade 3,60
2022-2023,17,FLOYD COUNTY,Grade 4,78
2022-2023,17,FLOYD COUNTY,Grade 5,78
2022-2023,17,FLOYD COUNTY,Grade 6,79
2022-2023,17,FLOYD COUNTY,Grade 7,81
2022-2023,17,FLOYD COUNTY,Grade 8,82
2022-2023,17,FLOYD COUNTY,Grade 9,93
2022-2023,17,FLOYD COUNTY,Grade 10,87
2022-2023,17,FLOYD COUNTY,Grade 11,81
2022-2023,17,FLOYD COUNTY,Grade 12,74
2022-2023,9,FOARD COUNTY,Pre-kindergarten,17
2022-2023,9,FOARD COUNTY,Kindergarten,15
2022-2023,9,FOARD COUNTY,Grade 1,20
2022-2023,9,FOARD COUNTY,Grade 2,10
2022-2023,9,FOARD COUNTY,Grade 3,16
2022-2023,9,FOARD COUNTY,Grade 4,11
2022-2023,9,FOARD COUNTY,Grade 5,22
2022-2023,9,FOARD COUNTY,Grade 6,13
2022-2023,9,FOARD COUNTY,Grade 7,17
2022-2023,9,FOARD COUNTY,Grade 8,14
2022-2023,9,FOARD COUNTY,Grade 9,8
2022-2023,9,FOARD COUNTY,Grade 10,10
2022-2023,9,FOARD COUNTY,Grade 11,13
2022-2023,9,FOARD COUNTY,Grade 12,11
2022-2023,4,FORT BEND COUNTY,Early Education,789
2022-2023,4,FORT BEND COUNTY,Pre-kindergarten,3907
2022-2023,4,FORT BEND COUNTY,Kindergarten,8156
2022-2023,4,FORT BEND COUNTY,Grade 1,9051
2022-2023,4,FORT BEND COUNTY,Grade 2,9030
2022-2023,4,FORT BEND COUNTY,Grade 3,9278
2022-2023,4,FORT BEND COUNTY,Grade 4,9288
2022-2023,4,FORT BEND COUNTY,Grade 5,9465
2022-2023,4,FORT BEND COUNTY,Grade 6,9659
2022-2023,4,FORT BEND COUNTY,Grade 7,9807
2022-2023,4,FORT BEND COUNTY,Grade 8,10183
2022-2023,4,FORT BEND COUNTY,Grade 9,11233
2022-2023,4,FORT BEND COUNTY,Grade 10,10854
2022-2023,4,FORT BEND COUNTY,Grade 11,9704
2022-2023,4,FORT BEND COUNTY,Grade 12,8911
2022-2023,8,FRANKLIN COUNTY,Early Education,10
2022-2023,8,FRANKLIN COUNTY,Pre-kindergarten,57
2022-2023,8,FRANKLIN COUNTY,Kindergarten,97
2022-2023,8,FRANKLIN COUNTY,Grade 1,131
2022-2023,8,FRANKLIN COUNTY,Grade 2,107
2022-2023,8,FRANKLIN COUNTY,Grade 3,108
2022-2023,8,FRANKLIN COUNTY,Grade 4,100
2022-2023,8,FRANKLIN COUNTY,Grade 5,132
2022-2023,8,FRANKLIN COUNTY,Grade 6,108
2022-2023,8,FRANKLIN COUNTY,Grade 7,118
2022-2023,8,FRANKLIN COUNTY,Grade 8,114
2022-2023,8,FRANKLIN COUNTY,Grade 9,143
2022-2023,8,FRANKLIN COUNTY,Grade 10,114
2022-2023,8,FRANKLIN COUNTY,Grade 11,112
2022-2023,8,FRANKLIN COUNTY,Grade 12,120
2022-2023,12,FREESTONE COUNTY,Early Education,4
2022-2023,12,FREESTONE COUNTY,Pre-kindergarten,132
2022-2023,12,FREESTONE COUNTY,Kindergarten,242
2022-2023,12,FREESTONE COUNTY,Grade 1,266
2022-2023,12,FREESTONE COUNTY,Grade 2,248
2022-2023,12,FREESTONE COUNTY,Grade 3,242
2022-2023,12,FREESTONE COUNTY,Grade 4,276
2022-2023,12,FREESTONE COUNTY,Grade 5,271
2022-2023,12,FREESTONE COUNTY,Grade 6,269
2022-2023,12,FREESTONE COUNTY,Grade 7,257
2022-2023,12,FREESTONE COUNTY,Grade 8,282
2022-2023,12,FREESTONE COUNTY,Grade 9,310
2022-2023,12,FREESTONE COUNTY,Grade 10,294
2022-2023,12,FREESTONE COUNTY,Grade 11,243
2022-2023,12,FREESTONE COUNTY,Grade 12,231
2022-2023,20,FRIO COUNTY,Early Education,6
2022-2023,20,FRIO COUNTY,Pre-kindergarten,155
2022-2023,20,FRIO COUNTY,Kindergarten,211
2022-2023,20,FRIO COUNTY,Grade 1,204
2022-2023,20,FRIO COUNTY,Grade 2,214
2022-2023,20,FRIO COUNTY,Grade 3,203
2022-2023,20,FRIO COUNTY,Grade 4,207
2022-2023,20,FRIO COUNTY,Grade 5,198
2022-2023,20,FRIO COUNTY,Grade 6,195
2022-2023,20,FRIO COUNTY,Grade 7,203
2022-2023,20,FRIO COUNTY,Grade 8,227
2022-2023,20,FRIO COUNTY,Grade 9,274
2022-2023,20,FRIO COUNTY,Grade 10,192
2022-2023,20,FRIO COUNTY,Grade 11,217
2022-2023,20,FRIO COUNTY,Grade 12,219
2022-2023,17,GAINES COUNTY,Early Education,19
2022-2023,17,GAINES COUNTY,Pre-kindergarten,148
2022-2023,17,GAINES COUNTY,Kindergarten,256
2022-2023,17,GAINES COUNTY,Grade 1,307
2022-2023,17,GAINES COUNTY,Grade 2,289
2022-2023,17,GAINES COUNTY,Grade 3,258
2022-2023,17,GAINES COUNTY,Grade 4,281
2022-2023,17,GAINES COUNTY,Grade 5,260
2022-2023,17,GAINES COUNTY,Grade 6,271
2022-2023,17,GAINES COUNTY,Grade 7,275
2022-2023,17,GAINES COUNTY,Grade 8,297
2022-2023,17,GAINES COUNTY,Grade 9,293
2022-2023,17,GAINES COUNTY,Grade 10,249
2022-2023,17,GAINES COUNTY,Grade 11,237
2022-2023,17,GAINES COUNTY,Grade 12,233
2022-2023,4,GALVESTON COUNTY,Early Education,568
2022-2023,5,GALVESTON COUNTY,Early Education,1
2022-2023,4,GALVESTON COUNTY,Pre-kindergarten,2542
2022-2023,4,GALVESTON COUNTY,Kindergarten,5223
2022-2023,5,GALVESTON COUNTY,Kindergarten,8
2022-2023,4,GALVESTON COUNTY,Grade 1,5822
2022-2023,5,GALVESTON COUNTY,Grade 1,3
2022-2023,4,GALVESTON COUNTY,Grade 2,5770
2022-2023,5,GALVESTON COUNTY,Grade 2,7
2022-2023,4,GALVESTON COUNTY,Grade 3,5855
2022-2023,5,GALVESTON COUNTY,Grade 3,10
2022-2023,4,GALVESTON COUNTY,Grade 4,5890
2022-2023,5,GALVESTON COUNTY,Grade 4,6
2022-2023,4,GALVESTON COUNTY,Grade 5,5914
2022-2023,5,GALVESTON COUNTY,Grade 5,11
2022-2023,4,GALVESTON COUNTY,Grade 6,6085
2022-2023,5,GALVESTON COUNTY,Grade 6,12
2022-2023,4,GALVESTON COUNTY,Grade 7,6186
2022-2023,5,GALVESTON COUNTY,Grade 7,13
2022-2023,4,GALVESTON COUNTY,Grade 8,6420
2022-2023,5,GALVESTON COUNTY,Grade 8,12
2022-2023,4,GALVESTON COUNTY,Grade 9,7296
2022-2023,5,GALVESTON COUNTY,Grade 9,15
2022-2023,4,GALVESTON COUNTY,Grade 10,6557
2022-2023,5,GALVESTON COUNTY,Grade 10,18
2022-2023,4,GALVESTON COUNTY,Grade 11,5831
2022-2023,5,GALVESTON COUNTY,Grade 11,21
2022-2023,4,GALVESTON COUNTY,Grade 12,5610
2022-2023,5,GALVESTON COUNTY,Grade 12,14
2022-2023,17,GARZA COUNTY,Early Education,3
2022-2023,17,GARZA COUNTY,Pre-kindergarten,33
2022-2023,17,GARZA COUNTY,Kindergarten,68
2022-2023,17,GARZA COUNTY,Grade 1,60
2022-2023,17,GARZA COUNTY,Grade 2,57
2022-2023,17,GARZA COUNTY,Grade 3,64
2022-2023,17,GARZA COUNTY,Grade 4,55
2022-2023,17,GARZA COUNTY,Grade 5,62
2022-2023,17,GARZA COUNTY,Grade 6,72
2022-2023,17,GARZA COUNTY,Grade 7,56
2022-2023,17,GARZA COUNTY,Grade 8,91
2022-2023,17,GARZA COUNTY,Grade 9,73
2022-2023,17,GARZA COUNTY,Grade 10,75
2022-2023,17,GARZA COUNTY,Grade 11,51
2022-2023,17,GARZA COUNTY,Grade 12,47
2022-2023,13,GILLESPIE COUNTY,Early Education,12
2022-2023,13,GILLESPIE COUNTY,Pre-kindergarten,128
2022-2023,15,GILLESPIE COUNTY,Pre-kindergarten,23
2022-2023,13,GILLESPIE COUNTY,Kindergarten,223
2022-2023,15,GILLESPIE COUNTY,Kindergarten,32
2022-2023,13,GILLESPIE COUNTY,Grade 1,198
2022-2023,15,GILLESPIE COUNTY,Grade 1,35
2022-2023,13,GILLESPIE COUNTY,Grade 2,226
2022-2023,15,GILLESPIE COUNTY,Grade 2,34
2022-2023,13,GILLESPIE COUNTY,Grade 3,204
2022-2023,15,GILLESPIE COUNTY,Grade 3,54
2022-2023,13,GILLESPIE COUNTY,Grade 4,188
2022-2023,15,GILLESPIE COUNTY,Grade 4,39
2022-2023,13,GILLESPIE COUNTY,Grade 5,210
2022-2023,15,GILLESPIE COUNTY,Grade 5,42
2022-2023,13,GILLESPIE COUNTY,Grade 6,224
2022-2023,15,GILLESPIE COUNTY,Grade 6,45
2022-2023,13,GILLESPIE COUNTY,Grade 7,211
2022-2023,15,GILLESPIE COUNTY,Grade 7,51
2022-2023,13,GILLESPIE COUNTY,Grade 8,249
2022-2023,15,GILLESPIE COUNTY,Grade 8,41
2022-2023,13,GILLESPIE COUNTY,Grade 9,287
2022-2023,15,GILLESPIE COUNTY,Grade 9,46
2022-2023,13,GILLESPIE COUNTY,Grade 10,268
2022-2023,15,GILLESPIE COUNTY,Grade 10,55
2022-2023,13,GILLESPIE COUNTY,Grade 11,242
2022-2023,15,GILLESPIE COUNTY,Grade 11,47
2022-2023,13,GILLESPIE COUNTY,Grade 12,246
2022-2023,15,GILLESPIE COUNTY,Grade 12,40
2022-2023,18,GLASSCOCK COUNTY,Early Education,3
2022-2023,18,GLASSCOCK COUNTY,Pre-kindergarten,9
2022-2023,18,GLASSCOCK COUNTY,Kindergarten,25
2022-2023,18,GLASSCOCK COUNTY,Grade 1,17
2022-2023,18,GLASSCOCK COUNTY,Grade 2,22
2022-2023,18,GLASSCOCK COUNTY,Grade 3,24
2022-2023,18,GLASSCOCK COUNTY,Grade 4,14
2022-2023,18,GLASSCOCK COUNTY,Grade 5,28
2022-2023,18,GLASSCOCK COUNTY,Grade 6,18
2022-2023,18,GLASSCOCK COUNTY,Grade 7,21
2022-2023,18,GLASSCOCK COUNTY,Grade 8,25
2022-2023,18,GLASSCOCK COUNTY,Grade 9,25
2022-2023,18,GLASSCOCK COUNTY,Grade 10,24
2022-2023,18,GLASSCOCK COUNTY,Grade 11,18
2022-2023,18,GLASSCOCK COUNTY,Grade 12,22
2022-2023,3,GOLIAD COUNTY,Early Education,7
2022-2023,3,GOLIAD COUNTY,Pre-kindergarten,55
2022-2023,3,GOLIAD COUNTY,Kindergarten,91
2022-2023,3,GOLIAD COUNTY,Grade 1,90
2022-2023,3,GOLIAD COUNTY,Grade 2,102
2022-2023,3,GOLIAD COUNTY,Grade 3,88
2022-2023,3,GOLIAD COUNTY,Grade 4,103
2022-2023,3,GOLIAD COUNTY,Grade 5,81
2022-2023,3,GOLIAD COUNTY,Grade 6,93
2022-2023,3,GOLIAD COUNTY,Grade 7,95
2022-2023,3,GOLIAD COUNTY,Grade 8,102
2022-2023,3,GOLIAD COUNTY,Grade 9,124
2022-2023,3,GOLIAD COUNTY,Grade 10,114
2022-2023,3,GOLIAD COUNTY,Grade 11,98
2022-2023,3,GOLIAD COUNTY,Grade 12,69
2022-2023,13,GONZALES COUNTY,Early Education,17
2022-2023,13,GONZALES COUNTY,Pre-kindergarten,252
2022-2023,13,GONZALES COUNTY,Kindergarten,245
2022-2023,13,GONZALES COUNTY,Grade 1,280
2022-2023,13,GONZALES COUNTY,Grade 2,313
2022-2023,13,GONZALES COUNTY,Grade 3,255
2022-2023,13,GONZALES COUNTY,Grade 4,282
2022-2023,13,GONZALES COUNTY,Grade 5,281
2022-2023,13,GONZALES COUNTY,Grade 6,277
2022-2023,13,GONZALES COUNTY,Grade 7,278
2022-2023,13,GONZALES COUNTY,Grade 8,300
2022-2023,13,GONZALES COUNTY,Grade 9,321
2022-2023,13,GONZALES COUNTY,Grade 10,294
2022-2023,13,GONZALES COUNTY,Grade 11,277
2022-2023,13,GONZALES COUNTY,Grade 12,268
2022-2023,16,GRAY COUNTY,Early Education,17
2022-2023,16,GRAY COUNTY,Pre-kindergarten,210
2022-2023,16,GRAY COUNTY,Kindergarten,291
2022-2023,16,GRAY COUNTY,Grade 1,257
2022-2023,16,GRAY COUNTY,Grade 2,287
2022-2023,16,GRAY COUNTY,Grade 3,291
2022-2023,16,GRAY COUNTY,Grade 4,263
2022-2023,16,GRAY COUNTY,Grade 5,285
2022-2023,16,GRAY COUNTY,Grade 6,242
2022-2023,16,GRAY COUNTY,Grade 7,273
2022-2023,16,GRAY COUNTY,Grade 8,304
2022-2023,16,GRAY COUNTY,Grade 9,310
2022-2023,16,GRAY COUNTY,Grade 10,293
2022-2023,16,GRAY COUNTY,Grade 11,273
2022-2023,16,GRAY COUNTY,Grade 12,274
2022-2023,10,GRAYSON COUNTY,Early Education,236
2022-2023,10,GRAYSON COUNTY,Pre-kindergarten,827
2022-2023,10,GRAYSON COUNTY,Kindergarten,1771
2022-2023,10,GRAYSON COUNTY,Grade 1,1889
2022-2023,10,GRAYSON COUNTY,Grade 2,1850
2022-2023,10,GRAYSON COUNTY,Grade 3,1937
2022-2023,10,GRAYSON COUNTY,Grade 4,1797
2022-2023,10,GRAYSON COUNTY,Grade 5,1846
2022-2023,10,GRAYSON COUNTY,Grade 6,1858
2022-2023,10,GRAYSON COUNTY,Grade 7,1850
2022-2023,10,GRAYSON COUNTY,Grade 8,1964
2022-2023,10,GRAYSON COUNTY,Grade 9,2122
2022-2023,10,GRAYSON COUNTY,Grade 10,1904
2022-2023,10,GRAYSON COUNTY,Grade 11,1674
2022-2023,10,GRAYSON COUNTY,Grade 12,1653
2022-2023,7,GREGG COUNTY,Early Education,79
2022-2023,7,GREGG COUNTY,Pre-kindergarten,1020
2022-2023,7,GREGG COUNTY,Kindergarten,1550
2022-2023,7,GREGG COUNTY,Grade 1,1736
2022-2023,7,GREGG COUNTY,Grade 2,1699
2022-2023,7,GREGG COUNTY,Grade 3,1695
2022-2023,7,GREGG COUNTY,Grade 4,1715
2022-2023,7,GREGG COUNTY,Grade 5,1784
2022-2023,7,GREGG COUNTY,Grade 6,1795
2022-2023,7,GREGG COUNTY,Grade 7,1852
2022-2023,7,GREGG COUNTY,Grade 8,1772
2022-2023,7,GREGG COUNTY,Grade 9,1932
2022-2023,7,GREGG COUNTY,Grade 10,1829
2022-2023,7,GREGG COUNTY,Grade 11,1655
2022-2023,7,GREGG COUNTY,Grade 12,1558
2022-2023,6,GRIMES COUNTY,Early Education,47
2022-2023,6,GRIMES COUNTY,Pre-kindergarten,201
2022-2023,6,GRIMES COUNTY,Kindergarten,298
2022-2023,6,GRIMES COUNTY,Grade 1,344
2022-2023,6,GRIMES COUNTY,Grade 2,341
2022-2023,6,GRIMES COUNTY,Grade 3,353
2022-2023,6,GRIMES COUNTY,Grade 4,349
2022-2023,6,GRIMES COUNTY,Grade 5,341
2022-2023,6,GRIMES COUNTY,Grade 6,358
2022-2023,6,GRIMES COUNTY,Grade 7,324
2022-2023,6,GRIMES COUNTY,Grade 8,376
2022-2023,6,GRIMES COUNTY,Grade 9,437
2022-2023,6,GRIMES COUNTY,Grade 10,349
2022-2023,6,GRIMES COUNTY,Grade 11,335
2022-2023,6,GRIMES COUNTY,Grade 12,267
2022-2023,20,GUADALUPE COUNTY,Early Education,119
2022-2023,20,GUADALUPE COUNTY,Pre-kindergarten,886
2022-2023,20,GUADALUPE COUNTY,Kindergarten,1536
2022-2023,20,GUADALUPE COUNTY,Grade 1,1749
2022-2023,20,GUADALUPE COUNTY,Grade 2,1759
